time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,yaw_deg
0.000,0.078155,-1.026203,0.002913,-0.05,0.04,0.42,-89.84,-4.36,0.00
0.010,0.073786,-0.984455,0.006796,-0.08,0.02,0.07,-89.83,-4.35,0.00
0.020,0.100484,-0.945136,0.000971,-0.16,0.02,0.16,-89.83,-4.42,0.00
0.030,0.101941,-1.006785,-0.001942,-0.12,0.02,-0.12,-89.85,-4.47,0.00
0.040,0.125241,-0.987368,-0.006796,-0.16,-0.04,-0.09,-89.87,-4.59,0.00
0.050,0.138833,-0.988824,-0.009709,-0.12,0.01,0.03,-89.90,-4.72,0.00
0.060,0.145630,-0.992708,-0.012621,0.10,-0.06,-0.01,-89.93,-4.87,0.00
0.070,0.171357,-1.025232,-0.019417,0.11,0.06,0.64,-89.98,-5.05,0.01
0.080,0.150484,-0.972805,-0.007281,0.10,0.03,0.09,-89.99,-5.20,0.01
0.090,0.175726,-1.008727,-0.006311,0.11,-0.28,-0.01,-90.01,-5.39,0.01
0.100,0.193202,-0.965524,0.001942,0.02,0.28,0.21,-90.00,-5.62,0.01
0.110,0.187377,-1.002416,-0.000485,-0.06,-0.10,-0.07,-90.00,-5.82,0.01
0.120,0.208736,-0.984941,-0.008252,-0.08,-0.14,-0.03,-90.02,-6.07,0.01
0.130,0.216503,-0.990281,-0.004369,-0.06,0.04,0.12,-90.03,-6.32,0.01
0.140,0.215532,-0.986883,-0.006796,-0.07,0.09,0.06,-90.05,-6.56,0.01
0.150,0.221357,-0.983970,-0.009709,-0.06,-0.03,-0.00,-90.07,-6.81,0.01
0.160,0.225240,-0.996591,-0.011165,-0.01,-0.03,0.03,-90.09,-7.04,0.01
0.170,0.229609,-0.985426,-0.010194,0.06,-0.02,0.13,-90.11,-7.29,0.01
0.180,0.229609,-0.989310,-0.005825,0.07,0.06,0.04,-90.12,-7.52,0.01
0.190,0.228153,-0.983485,-0.006311,0.05,-0.02,-0.02,-90.13,-7.74,0.01
0.200,0.231065,-0.994650,-0.009223,0.06,0.05,0.03,-90.15,-7.95,0.01
0.210,0.227667,-0.985426,-0.004369,0.08,0.01,0.12,-90.15,-8.15,0.01
0.220,0.221842,-0.990766,-0.004369,0.07,-0.08,0.10,-90.15,-8.33,0.01
0.230,0.219901,-0.990281,-0.002913,0.03,-0.03,-0.01,-90.15,-8.50,0.01
0.240,0.214561,-0.985426,-0.001456,-0.01,0.11,-0.01,-90.15,-8.65,0.01
0.250,0.208736,-0.990766,-0.003398,-0.01,0.03,0.11,-90.15,-8.78,0.02
0.260,0.203881,-0.986883,-0.003883,-0.05,-0.17,0.14,-90.16,-8.90,0.02
0.270,0.200483,-0.995620,-0.004369,-0.03,0.06,0.12,-90.16,-9.00,0.02
0.280,0.174755,-0.965524,-0.006796,-0.20,-0.09,-2.17,-90.17,-9.05,-0.00
0.290,0.171843,-1.015038,-0.013592,-0.10,-0.03,-0.39,-90.20,-9.07,-0.01
0.300,0.180095,-0.981543,-0.013107,0.06,0.13,0.16,-90.22,-9.12,-0.01
0.310,0.140775,-1.006300,-0.009223,-0.08,-0.15,-0.20,-90.23,-9.08,-0.01
0.320,0.152426,-0.957271,-0.007767,0.12,0.03,-0.00,-90.24,-9.08,-0.01
0.330,0.135435,-1.016009,-0.006796,0.14,0.12,0.25,-90.24,-9.02,-0.01
0.340,0.117474,-0.977174,0.001456,0.13,-0.05,0.20,-90.23,-8.93,-0.00
0.350,0.105339,-0.997077,0.002427,-0.04,-0.05,0.11,-90.22,-8.81,-0.00
0.360,0.086407,-0.985912,0.003398,-0.01,0.05,-0.26,-90.20,-8.66,-0.00
0.370,0.084951,-1.008242,-0.005825,0.00,0.14,-0.07,-90.20,-8.51,-0.01
0.380,0.065533,-0.980087,-0.009223,-0.18,0.06,-0.14,-90.22,-8.32,-0.01
0.390,0.049999,-1.003387,-0.009223,-0.05,0.03,0.32,-90.23,-8.10,-0.00
0.400,0.022330,-0.985426,-0.008252,-0.02,-0.10,0.22,-90.24,-7.83,-0.00
0.410,0.014078,-0.996591,-0.009223,-0.08,0.02,0.12,-90.25,-7.55,-0.00
0.420,-0.008738,-0.998048,-0.013107,0.09,0.09,-0.33,-90.27,-7.22,-0.00
0.430,-0.016019,-1.049503,-0.012136,0.20,-0.08,-0.34,-90.29,-6.90,-0.01
0.440,-0.023301,-0.939310,-0.006796,0.20,-0.03,0.05,-90.29,-6.57,-0.01
0.450,-0.044660,-1.020863,-0.007767,0.17,0.03,0.48,-90.29,-6.21,-0.00
0.460,-0.073786,-0.977174,0.005340,0.12,-0.01,0.22,-90.27,-5.78,0.00
0.470,-0.089805,-0.969407,0.003398,-0.13,-0.01,-0.11,-90.25,-5.34,-0.00
0.480,-0.094174,-1.026203,-0.006796,-0.08,0.01,-0.35,-90.26,-4.92,-0.00
0.490,-0.090290,-1.029601,-0.006311,0.01,-0.03,0.00,-90.26,-4.52,-0.00
0.500,-0.118445,-0.939310,-0.004854,-0.02,-0.01,0.01,-90.26,-4.05,-0.00
0.510,-0.129125,-1.016009,-0.011650,-0.01,0.05,0.24,-90.28,-3.60,-0.00
0.520,-0.149513,-0.978630,-0.007281,0.04,-0.02,0.21,-90.28,-3.11,0.00
0.530,-0.161163,-0.994650,-0.006796,0.03,-0.08,0.04,-90.29,-2.62,0.00
0.540,-0.166018,-0.952417,-0.010194,-0.17,-0.01,0.01,-90.30,-2.12,0.00
0.550,-0.183493,-1.022805,-0.008738,0.06,0.06,-0.37,-90.31,-1.63,-0.00
0.560,-0.175241,-0.983970,-0.010679,0.08,0.10,0.11,-90.32,-1.16,-0.00
0.570,-0.195144,-0.983970,-0.003883,0.19,-0.14,0.40,-90.32,-0.66,0.00
0.580,-0.221842,-0.996106,0.000485,0.01,-0.04,-0.57,-90.30,-0.13,-0.00
0.590,-0.194658,-1.087852,-0.008738,-0.01,0.32,-0.28,-90.31,0.28,-0.01
0.600,-0.215532,-0.991737,-0.009223,0.09,-0.15,0.64,-90.32,0.76,0.00
0.610,-0.235920,-0.986883,-0.000971,0.04,-0.14,0.22,-90.31,1.26,0.00
0.620,-0.233007,-0.999018,0.003398,-0.02,0.06,-0.30,-90.29,1.74,-0.00
0.630,-0.219901,-0.981543,-0.005825,-0.08,0.10,-0.09,-90.29,2.18,-0.00
0.640,-0.227667,-0.992222,-0.007281,-0.05,-0.03,0.30,-90.29,2.61,0.00
0.650,-0.237376,-0.989310,-0.006311,-0.04,-0.03,0.12,-90.30,3.04,0.00
0.660,-0.233493,-0.992708,-0.004854,-0.06,-0.03,-0.09,-90.30,3.45,0.00
0.670,-0.224755,-0.989310,-0.010194,-0.04,0.06,0.00,-90.31,3.82,0.00
0.680,-0.221357,-0.988824,-0.011650,0.04,0.01,0.13,-90.32,4.17,0.00
0.690,-0.225240,-0.991737,-0.006796,0.07,-0.06,0.01,-90.33,4.52,0.00
0.700,-0.215046,-0.997562,-0.005825,0.03,0.08,-0.07,-90.33,4.83,0.00
0.710,-0.214561,-0.995135,-0.004369,0.06,0.06,-0.22,-90.32,5.12,0.00
0.720,-0.179124,-0.947563,-0.004854,-0.01,-0.21,0.57,-90.32,5.34,0.01
0.730,-0.198542,-1.005814,0.002913,-0.01,0.05,0.70,-90.30,5.57,0.01
0.740,-0.210677,-0.973776,0.002913,-0.09,0.13,-0.56,-90.28,5.84,0.01
0.750,-0.162134,-1.037853,-0.008738,0.06,-0.22,0.09,-90.29,5.96,0.01
0.760,-0.158736,-0.955815,-0.003883,-0.23,0.07,0.45,-90.29,6.10,0.01
0.770,-0.164561,-1.017950,-0.008252,-0.15,0.00,0.07,-90.30,6.22,0.01
0.780,-0.147086,-0.979601,-0.010679,-0.07,-0.03,-0.32,-90.31,6.32,0.01
0.790,-0.120387,-1.002416,-0.015534,-0.01,0.02,-0.12,-90.34,6.34,0.01
0.800,-0.100484,-0.928631,-0.011650,0.07,0.05,0.53,-90.35,6.33,0.01
0.810,-0.108251,-1.036397,-0.007767,0.14,-0.09,0.53,-90.35,6.32,0.02
0.820,-0.084465,-1.016494,0.122814,0.25,-0.05,0.12,-90.06,6.25,0.02
0.830,-0.076213,-0.966009,0.002913,0.01,0.13,-0.22,-90.05,6.18,0.02
0.840,-0.053883,-1.006300,-0.002427,-0.08,0.03,-0.21,-90.06,6.06,0.02
0.850,-0.036407,-0.987368,-0.003883,-0.11,-0.08,0.07,-90.06,5.90,0.02
0.860,-0.002913,-0.935427,-0.005825,-0.17,-0.01,0.42,-90.08,5.67,0.02
0.870,-0.013592,-1.028630,-0.008252,-0.10,0.10,0.33,-90.09,5.48,0.03
0.880,0.005825,-0.940767,-0.000971,-0.15,0.02,0.18,-90.09,5.24,0.03
0.890,0.017961,-1.007756,-0.009223,-0.08,-0.08,-0.38,-90.11,4.99,0.02
0.900,0.055339,-0.983485,-0.014078,-0.05,0.06,-0.11,-90.14,4.66,0.02
0.910,0.062621,-0.967951,-0.008738,0.18,-0.05,0.23,-90.15,4.33,0.02
0.920,0.078155,-1.037853,-0.011165,0.16,-0.08,0.54,-90.17,3.98,0.03
0.930,0.076698,-1.007756,-0.008738,-0.07,-0.18,0.05,-90.18,3.65,0.03
0.940,0.102912,-0.958728,0.000000,-0.07,0.16,-0.09,-90.18,3.26,0.03
0.950,0.116989,-1.008727,-0.006311,0.00,0.05,-0.20,-90.18,2.86,0.03
0.960,0.138833,-0.981057,-0.002913,-0.04,-0.15,0.06,-90.18,2.42,0.03
0.970,0.145144,-1.001931,-0.006311,-0.07,0.07,0.03,-90.19,2.00,0.03
0.980,0.176697,-0.949019,-0.008252,-0.16,0.10,0.46,-90.21,1.50,0.03
0.990,0.159707,-0.999989,-0.005825,-0.06,-0.02,0.28,-90.21,1.07,0.04
1.000,0.176697,-1.003387,-0.007281,-0.07,-0.20,0.11,-90.22,0.63,0.04
1.010,0.191746,-0.965038,-0.003883,-0.16,0.30,0.07,-90.22,0.16,0.04
1.020,0.193202,-1.005329,-0.009223,-0.12,-0.15,-0.21,-90.24,-0.28,0.04
1.030,0.222328,-0.982514,-0.013107,-0.04,-0.08,0.03,-90.26,-0.78,0.04
1.040,0.221842,-0.986397,-0.013592,0.03,0.13,0.23,-90.28,-1.26,0.04
1.050,0.217473,-0.990281,-0.009709,0.07,-0.02,0.07,-90.29,-1.70,0.04
1.060,0.233007,-0.988339,-0.006796,0.09,-0.04,-0.09,-90.29,-2.17,0.04
1.070,0.240289,-0.991252,-0.006796,0.06,0.11,-0.03,-90.30,-2.62,0.04
1.080,0.240289,-0.985912,-0.007767,0.11,0.10,-0.02,-90.30,-3.07,0.04
1.090,0.239803,-0.994650,-0.000971,0.05,-0.05,-0.04,-90.29,-3.49,0.04
1.100,0.246114,-0.983485,-0.002913,0.05,-0.15,0.14,-90.29,-3.91,0.04
1.110,0.244172,-1.000960,-0.000971,-0.03,0.00,0.13,-90.28,-4.30,0.04
1.120,0.245143,-0.980572,-0.000485,-0.08,0.29,-0.05,-90.27,-4.69,0.04
1.130,0.241745,-0.974261,-0.008252,-0.06,0.05,0.07,-90.28,-5.06,0.04
1.140,0.235920,-0.996591,-0.009709,-0.03,-0.35,0.30,-90.29,-5.39,0.04
1.150,0.231551,-0.988824,-0.006311,-0.04,-0.10,0.16,-90.29,-5.70,0.04
1.160,0.222813,-0.987853,-0.010679,-0.01,0.25,-0.09,-90.30,-5.98,0.04
1.170,0.218930,-0.989310,-0.015534,-0.02,-0.07,-0.07,-90.33,-6.24,0.04
1.180,0.219901,-0.989310,-0.009709,0.03,-0.14,0.18,-90.34,-6.49,0.04
1.190,0.208250,-0.985912,-0.006311,0.08,0.05,0.16,-90.34,-6.71,0.05
1.200,0.191746,-0.992708,-0.004369,0.07,0.06,0.01,-90.33,-6.88,0.05
1.210,0.172328,-0.962126,-0.003883,-0.16,-0.10,0.01,-90.33,-7.01,0.05
1.220,0.176697,-1.004844,-0.007767,-0.01,0.00,-0.28,-90.34,-7.13,0.04
1.230,0.176212,-0.986883,-0.011165,0.10,0.20,0.11,-90.35,-7.25,0.04
1.240,0.142717,-0.966009,-0.003398,-0.02,-0.06,-0.26,-90.34,-7.30,0.04
1.250,0.150484,-1.004358,-0.008252,0.02,-0.02,0.21,-90.35,-7.34,0.04
1.260,0.003883,-0.989310,-0.007281,0.05,0.03,0.33,-90.35,-7.06,0.05
1.270,0.098057,-0.984455,-0.004369,0.06,0.06,0.08,-90.35,-7.00,0.05
1.280,0.080096,-0.961155,-0.004369,0.09,-0.12,-0.18,-90.34,-6.92,0.05
1.290,0.083009,-1.020377,-0.009709,-0.03,0.06,-0.20,-90.35,-6.82,0.04
1.300,0.058737,-0.876690,-0.009709,-0.22,-0.08,-0.12,-90.36,-6.71,0.04
1.310,0.052912,-0.966495,-0.009709,0.08,0.12,0.18,-90.37,-6.56,0.04
1.320,0.026213,-1.005814,-0.005825,0.10,-0.09,0.31,-90.37,-6.36,0.05
1.330,0.016019,-0.993193,-0.001456,0.11,-0.02,0.21,-90.36,-6.14,0.05
1.340,-0.013592,-0.976689,-0.005340,0.07,0.06,-0.29,-90.35,-5.86,0.05
1.350,-0.031553,-1.048047,-0.011650,0.12,-0.05,-0.38,-90.36,-5.56,0.04
1.360,-0.026213,-0.930573,-0.007281,0.10,0.00,-0.06,-90.37,-5.27,0.04
1.370,-0.043203,-1.018436,-0.006311,0.08,0.03,0.55,-90.36,-4.97,0.05
1.380,-0.077184,-0.981057,0.001942,0.02,-0.06,0.35,-90.35,-4.59,0.05
1.390,-0.098057,-0.942708,0.000971,-0.20,-0.10,-0.42,-90.33,-4.17,0.05
1.400,-0.098057,-1.033484,-0.015534,-0.07,0.05,-0.41,-90.35,-3.78,0.04
1.410,-0.116989,-1.028630,-0.014078,0.06,0.02,-0.08,-90.37,-3.37,0.04
1.420,-0.118445,-0.951446,-0.010194,0.08,0.05,0.12,-90.38,-2.95,0.04
1.430,-0.140290,-1.016009,-0.009223,0.08,-0.03,0.33,-90.38,-2.52,0.05
1.440,-0.158736,-0.978145,-0.004369,0.13,-0.08,0.14,-90.38,-2.05,0.05
1.450,-0.160678,-1.001931,-0.000485,0.12,0.10,0.06,-90.36,-1.60,0.05
1.460,-0.184464,-1.033484,-0.001942,-0.08,0.06,-0.24,-90.35,-1.14,0.05
1.470,-0.179124,-1.032513,-0.004854,-0.07,0.07,-0.11,-90.35,-0.70,0.05
1.480,-0.187862,-0.962126,-0.007281,-0.03,-0.01,0.33,-90.35,-0.23,0.05
1.490,-0.230580,-1.039309,-0.008252,-0.22,-0.12,-0.34,-90.36,0.28,0.05
1.500,-0.205338,-0.974261,-0.010194,-0.02,0.16,-0.35,-90.37,0.75,0.04
1.510,-0.202910,-1.002902,-0.011165,0.05,0.04,0.56,-90.38,1.18,0.05
1.520,-0.239318,-0.986397,-0.003883,0.08,-0.09,0.27,-90.37,1.67,0.05
1.530,-0.236891,-0.992222,-0.008252,0.03,-0.01,-0.23,-90.38,2.14,0.05
1.540,-0.227667,-0.991737,-0.009223,0.06,0.10,-0.11,-90.38,2.58,0.05
1.550,-0.232522,-0.984455,-0.002427,0.07,0.06,0.21,-90.37,3.01,0.05
1.560,-0.241745,-0.988824,-0.001456,0.07,-0.09,0.14,-90.36,3.43,0.05
1.570,-0.240774,-0.994650,-0.000971,0.00,0.00,-0.04,-90.35,3.84,0.05
1.580,-0.235434,-0.990281,-0.007281,-0.04,0.04,-0.03,-90.35,4.22,0.05
1.590,-0.232522,-0.989795,-0.006311,-0.01,-0.06,0.12,-90.35,4.58,0.05
1.600,-0.231551,-0.989795,-0.004854,-0.01,0.01,0.05,-90.35,4.93,0.05
1.610,-0.226211,-0.993679,-0.006796,-0.06,0.06,-0.01,-90.35,5.24,0.05
1.620,-0.219415,-0.992708,-0.010194,-0.04,-0.04,0.07,-90.36,5.53,0.05
1.630,-0.214561,-0.989795,-0.006796,-0.03,-0.05,0.07,-90.36,5.80,0.05
1.640,-0.214075,-0.985426,-0.002427,0.03,0.06,-0.21,-90.35,6.06,0.05
1.650,-0.177668,-1.015038,-0.012136,-0.05,-0.03,0.62,-90.37,6.21,0.06
1.660,-0.199998,-0.996106,-0.001942,-0.01,0.07,0.36,-90.36,6.42,0.06
1.670,-0.197085,-0.991737,-0.003883,-0.08,-0.23,-0.31,-90.35,6.61,0.06
1.680,-0.154367,-0.945621,-0.003883,-0.13,0.04,0.19,-90.35,6.72,0.06
1.690,-0.155824,-0.998048,-0.003883,0.01,0.20,0.14,-90.34,6.80,0.06
1.700,-0.147086,-0.988339,-0.007767,-0.07,-0.01,-0.11,-90.35,6.87,0.06
1.710,-0.129125,-0.988824,-0.010679,-0.05,-0.12,-0.09,-90.36,6.89,0.06
1.720,-0.106795,-0.963096,-0.009709,-0.02,0.05,0.07,-90.37,6.87,0.06
1.730,-0.095630,-1.027173,-0.009223,0.02,0.06,0.61,-90.37,6.81,0.07
1.740,-0.099513,-1.015523,-0.005825,-0.03,-0.25,0.26,-90.37,6.76,0.07
1.750,-0.076213,-0.927660,-0.001942,-0.17,0.12,-0.04,-90.36,6.68,0.07
1.760,-0.061650,-1.010669,-0.008738,-0.11,0.08,-0.29,-90.37,6.55,0.06
1.770,-0.028640,-0.981543,-0.012136,-0.06,-0.15,0.02,-90.39,6.35,0.06
1.780,-0.005340,-0.931543,-0.007767,-0.06,0.03,0.40,-90.39,6.11,0.07
1.790,-0.014078,-1.043193,-0.009223,0.06,0.13,0.47,-90.39,5.90,0.07
1.800,0.007281,-0.998533,-0.004369,0.06,-0.05,0.16,-90.39,5.65,0.07
1.810,0.024272,-0.999018,-0.006796,0.03,0.04,-0.24,-90.39,5.37,0.07
1.820,0.049999,-0.994650,-0.008252,-0.04,0.02,-0.11,-90.39,5.04,0.07
1.830,0.063106,-0.975232,-0.008738,0.21,-0.08,0.08,-90.39,4.69,0.07
1.840,0.085921,-1.022319,-0.010679,0.06,-0.03,0.53,-90.40,4.31,0.08
1.850,0.077669,-1.008727,-0.009709,-0.12,-0.09,0.12,-90.41,3.96,0.08
1.860,0.103397,-0.942223,0.002427,-0.09,0.09,-0.00,-90.39,3.55,0.08
1.870,0.117474,-1.007271,-0.003398,-0.03,0.03,-0.22,-90.38,3.14,0.08
1.880,0.144659,-0.980572,-0.010194,-0.07,-0.07,-0.00,-90.39,2.68,0.08
1.890,0.149998,-0.998048,-0.008252,-0.02,0.04,0.07,-90.39,2.23,0.08
1.900,0.178639,-1.000475,-0.005825,-0.11,0.04,0.56,-90.39,1.74,0.08
1.910,0.164561,-1.000475,-0.004369,-0.04,0.01,0.16,-90.39,1.29,0.08
1.920,0.191746,-1.002902,-0.007767,-0.07,-0.25,0.07,-90.39,0.81,0.08
1.930,0.193687,-0.964553,-0.007767,-0.08,0.27,0.07,-90.39,0.32,0.09
1.940,0.198056,-1.002902,-0.011165,-0.08,-0.08,-0.15,-90.40,-0.14,0.08
1.950,0.221357,-0.983970,-0.012136,-0.03,-0.13,0.03,-90.42,-0.64,0.08
1.960,0.221842,-0.991737,-0.012621,0.01,0.09,0.16,-90.43,-1.12,0.09
1.970,0.219901,-0.991252,-0.007281,0.03,-0.01,0.00,-90.43,-1.57,0.09
1.980,0.233978,-0.987853,-0.010194,0.06,-0.06,-0.07,-90.43,-2.04,0.09
1.990,0.243201,-0.997562,-0.005340,0.03,0.11,-0.01,-90.43,-2.51,0.09
2.000,0.240289,-0.984455,-0.004854,0.05,0.09,-0.05,-90.42,-2.96,0.08
2.010,0.243201,-0.976203,-0.006311,0.12,-0.14,0.01,-90.42,-3.40,0.09
2.020,0.248541,-1.005329,-0.003398,0.02,-0.40,0.35,-90.41,-3.82,0.09
2.030,0.242230,-0.987368,-0.002427,-0.08,-0.02,0.06,-90.40,-4.22,0.09
2.040,0.242230,-0.987368,-0.003883,-0.06,0.56,-0.25,-90.39,-4.60,0.09
2.050,0.238347,-0.987368,-0.014078,-0.03,0.36,-0.18,-90.41,-4.95,0.08
2.060,0.238832,-0.998048,-0.015048,0.02,-0.44,0.46,-90.43,-5.30,0.09
2.070,0.231551,-0.990281,-0.007767,0.02,-0.14,0.34,-90.43,-5.61,0.09
2.080,0.222328,-0.981057,-0.003398,0.09,0.34,-0.12,-90.42,-5.90,0.09
2.090,0.216988,-0.993193,-0.007767,0.00,0.07,-0.19,-90.42,-6.15,0.09
2.100,0.218930,-0.992708,-0.006796,0.01,-0.20,0.22,-90.42,-6.41,0.09
2.110,0.208250,-0.987368,-0.006796,0.02,0.03,0.22,-90.42,-6.63,0.09
2.120,0.187862,-0.988824,-0.005825,-0.01,0.06,-0.01,-90.41,-6.79,0.09
2.130,0.182522,-0.966495,-0.006796,-0.07,-0.15,0.08,-90.41,-6.95,0.09
2.140,0.172328,-0.998048,-0.013107,0.01,-0.03,-0.23,-90.43,-7.06,0.09
2.150,0.172814,-0.987368,-0.012621,0.13,0.26,-0.03,-90.44,-7.18,0.09
2.160,0.134950,-0.960669,-0.007281,-0.08,-0.10,-0.28,-90.44,-7.21,0.09
2.170,0.145630,-0.985426,-0.003398,0.09,-0.08,0.18,-90.43,-7.26,0.09
2.180,0.120387,-1.001446,0.123785,0.07,0.04,0.42,-90.13,-7.24,0.10
2.190,0.098543,-0.976689,-0.000971,0.02,0.05,0.13,-90.13,-7.18,0.10
2.200,0.084465,-0.969407,-0.004369,-0.15,-0.05,-0.09,-90.13,-7.09,0.10
2.210,0.078155,-1.020377,-0.010194,-0.12,-0.03,-0.34,-90.15,-6.98,0.09
2.220,0.056310,-0.997077,-0.011650,-2.23,-0.11,-0.07,-90.19,-6.83,0.09
2.230,0.051941,-0.947077,-0.012136,0.08,0.20,0.18,-90.21,-6.69,0.09
2.240,0.025242,-1.012125,-0.012621,0.12,0.03,0.28,-90.23,-6.47,0.10
2.250,0.006311,-0.984941,-0.004854,0.10,-0.10,0.09,-90.23,-6.23,0.10
2.260,-0.015534,-0.941737,-0.001942,0.11,-0.07,-0.16,-90.23,-5.94,0.10
2.270,-0.016990,-1.022805,-0.012136,0.06,0.07,-0.17,-90.25,-5.67,0.09
2.280,-0.030582,-0.924747,-0.003398,0.04,0.02,-0.24,-90.24,-5.37,0.09
2.290,-0.039320,-1.006300,-0.008252,0.09,-0.02,0.38,-90.25,-5.06,0.10
2.300,-0.071844,-0.991252,-0.000971,0.04,-0.10,0.47,-90.24,-4.69,0.10
2.310,-0.097572,-0.964553,-0.002913,-0.07,0.00,-0.09,-90.24,-4.28,0.10
2.320,-0.100484,-1.018921,-0.007767,-0.01,0.13,-0.53,-90.25,-3.88,0.09
2.330,-0.101941,-1.008727,-0.016505,0.01,0.07,0.05,-90.28,-3.49,0.09
2.340,-0.125241,-0.925718,-0.007767,0.08,-0.08,-0.03,-90.28,-3.04,0.09
2.350,-0.131552,-1.016009,-0.011650,0.09,-0.06,0.24,-90.30,-2.63,0.10
2.360,-0.148542,-0.977174,-0.006311,0.11,0.04,0.21,-90.30,-2.18,0.10
2.370,-0.167959,-0.999018,-0.000971,0.09,0.09,0.00,-90.29,-1.71,0.10
2.380,-0.185920,-0.955815,-0.000971,-0.18,-0.20,-0.05,-90.28,-1.20,0.10
2.390,-0.182037,-1.017950,-0.006311,-0.07,-0.04,-0.35,-90.29,-0.75,0.09
2.400,-0.181066,-0.982999,-0.010194,-0.02,0.16,0.14,-90.30,-0.30,0.10
2.410,-0.202910,-1.031542,-0.007281,0.13,-0.07,0.35,-90.30,0.16,0.10
2.420,-0.223299,-0.942223,-0.006796,0.02,-0.06,-0.61,-90.31,0.68,0.09
2.430,-0.194658,-1.001931,-0.012621,0.01,0.16,0.12,-90.32,1.10,0.09
2.440,-0.221842,-0.991252,-0.006796,0.13,-0.09,0.63,-90.32,1.56,0.10
2.450,-0.235920,-0.985912,-0.003398,0.03,-0.13,0.09,-90.32,2.03,0.10
2.460,-0.232036,-0.992222,-0.003398,0.00,0.18,-0.29,-90.31,2.48,0.10
2.470,-0.222813,-0.986397,-0.005825,-0.03,0.02,0.07,-90.32,2.89,0.10
2.480,-0.230580,-0.987853,-0.005340,0.03,-0.13,0.28,-90.31,3.30,0.10
2.490,-0.235434,-0.993679,-0.002913,-0.01,-0.04,0.07,-90.31,3.70,0.10
2.500,-0.231551,-0.992222,-0.008252,-0.04,0.08,-0.12,-90.32,4.08,0.10
2.510,-0.224269,-0.990766,-0.007767,-0.01,0.01,0.03,-90.32,4.42,0.10
2.520,-0.224269,-0.991737,-0.007767,0.01,-0.06,0.17,-90.33,4.76,0.10
2.530,-0.221842,-0.986397,-0.001456,-0.03,0.00,0.02,-90.32,5.07,0.10
2.540,-0.216988,-0.994164,-0.009709,-0.02,0.04,-0.08,-90.33,5.36,0.10
2.550,-0.210192,-0.995620,-0.010679,0.01,0.07,-0.05,-90.34,5.63,0.10
2.560,-0.201940,-0.920864,-0.004369,0.13,-0.21,0.28,-90.33,5.89,0.11
2.570,-0.185920,-1.036882,-0.003398,0.06,-0.05,0.79,-90.33,6.06,0.11
2.580,-0.204852,-0.974747,0.003398,-0.05,0.10,-0.12,-90.31,6.30,0.11
2.590,-0.173299,-1.021834,-0.011165,-0.24,-0.22,-0.39,-90.32,6.43,0.11
2.600,-0.147086,-0.919408,-0.006311,-0.21,0.06,0.41,-90.33,6.54,0.11
2.610,-0.158251,-1.021834,-0.004369,-0.05,0.06,0.18,-90.32,6.63,0.11
2.620,-0.151940,-0.976203,-0.006311,-0.05,-0.06,-0.29,-90.33,6.72,0.11
2.630,-0.116504,-0.993193,-0.010679,-0.06,-0.02,-0.25,-90.34,6.71,0.11
2.640,-0.098543,-0.963582,-0.010194,0.04,0.07,0.16,-90.35,6.68,0.11
2.650,-0.091747,-1.027659,-0.007767,0.06,0.00,0.79,-90.35,6.62,0.12
2.660,-0.104368,-1.011154,-0.000971,-0.10,-0.29,0.15,-90.34,6.58,0.12
2.670,-0.073300,-0.947077,-0.001942,-0.16,0.13,-0.21,-90.33,6.50,0.12
2.680,-0.051456,-1.012125,-0.009709,-0.08,0.08,-0.21,-90.34,6.36,0.12
2.690,-0.031553,-0.978145,-0.011650,-0.02,-0.15,0.09,-90.36,6.18,0.12
2.700,-0.019903,-0.968922,-0.003398,0.06,-0.10,0.15,-90.35,5.97,0.12
2.710,0.000485,-1.033484,-0.008252,0.01,0.13,0.51,-90.35,5.74,0.12
2.720,0.017961,-0.999989,-0.003883,0.13,-0.01,0.21,-90.35,5.46,0.13
2.730,0.017476,-0.975718,-0.005340,-0.06,-0.01,-0.21,-90.35,5.21,0.12
2.740,0.045145,-1.006300,-0.006796,-0.06,0.01,-0.22,-90.35,4.89,0.12
2.750,0.064562,-0.991737,-0.009709,-0.08,0.10,0.04,-90.36,4.55,0.12
2.760,0.085436,-0.951932,-0.012621,-0.21,-0.14,0.46,-90.38,4.16,0.13
2.770,0.082523,-0.998533,-0.005825,0.02,0.06,0.12,-90.37,3.81,0.13
2.780,0.109708,-0.969893,-0.003398,0.20,0.06,0.09,-90.37,3.40,0.13
2.790,0.110193,-0.995135,-0.005825,-0.03,0.02,-0.14,-90.36,3.01,0.13
2.800,0.131067,-0.996106,-0.009709,0.01,-0.05,-0.08,-90.37,2.59,0.13
2.810,0.148542,-0.985426,-0.004854,-0.01,0.04,0.12,-90.37,2.14,0.13
2.820,0.142717,-0.972320,-0.003398,0.06,0.06,-0.00,-90.36,1.72,0.13
2.830,0.175726,-1.036882,-0.006311,-0.02,-0.05,0.56,-90.36,1.27,0.13
2.840,0.168445,-0.984455,-0.000971,-0.08,0.00,0.04,-90.35,0.83,0.13
2.850,0.191746,-1.003387,-0.005825,0.16,0.01,0.02,-90.35,0.36,0.13
2.860,0.192716,-0.978630,-0.005825,-0.11,0.27,0.13,-90.35,-0.09,0.13
