time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,yaw_deg
2.810,0.074323,-0.984286,-0.010757,0.07,0.07,0.28,-90.36,-4.46,-0.07
2.820,0.035205,-0.986731,-0.003423,-0.01,-0.62,-0.11,-90.35,-4.37,-0.07
2.830,0.064054,-0.954459,-0.008312,0.24,0.32,-0.39,-90.35,-4.34,-0.07
2.840,0.049874,-1.026337,-0.008801,0.05,0.44,0.19,-90.36,-4.28,-0.07
2.850,0.029338,-0.987220,-0.001467,0.07,-0.35,0.30,-90.35,-4.18,-0.07
2.860,0.020537,-0.996510,0.003423,0.00,-0.12,-0.01,-90.32,-4.06,-0.07
2.870,0.018581,-0.998466,0.000978,-0.03,0.26,-0.22,-90.31,-3.93,-0.07
2.880,0.012224,-0.948103,-0.002445,-0.26,-0.01,0.09,-90.31,-3.81,-0.07
2.890,-0.007823,-1.031227,-0.006846,-0.15,-0.15,-0.30,-90.31,-3.64,-0.07
2.900,-0.002445,-0.984775,-0.010268,-0.05,0.17,-0.01,-90.32,-3.49,-0.07
2.910,-0.044007,-1.054208,-0.005868,-0.16,-0.02,-0.22,-90.32,-3.25,-0.08
2.920,-0.025915,-0.939790,-0.010268,0.05,-0.04,-0.36,-90.33,-3.06,-0.08
2.930,-0.032761,-1.024381,-0.014180,0.09,-0.00,0.36,-90.35,-2.86,-0.08
2.940,-0.062587,-0.980863,-0.005868,0.12,0.02,0.18,-90.35,-2.60,-0.07
2.950,-0.068455,-1.002867,-0.006846,0.10,-0.01,-0.21,-90.35,-2.34,-0.08
2.960,-0.062587,-0.991621,-0.004890,0.10,-0.01,-0.14,-90.35,-2.10,-0.08
2.970,-0.064543,-0.995043,-0.000489,0.06,0.11,0.24,-90.33,-1.87,-0.08
2.980,-0.103661,-0.993087,0.000489,0.19,-0.18,-0.39,-90.32,-1.56,-0.08
2.990,-0.083124,-1.017536,-0.007334,-0.04,0.17,-0.36,-90.32,-1.31,-0.08
3.000,-0.087036,-0.982330,-0.001467,-0.03,0.12,0.23,-90.31,-1.05,-0.08
3.010,-0.109528,-1.002867,-0.002934,0.01,-0.15,0.35,-90.31,-0.76,-0.08
3.020,-0.140333,-0.971084,-0.001467,-0.13,-0.12,-0.96,-90.30,-0.40,-0.09
3.030,-0.099260,-0.983308,-0.010268,-0.06,0.21,-0.25,-90.31,-0.15,-0.09
3.040,-0.105616,-1.009223,-0.014669,0.06,-0.08,0.82,-90.33,0.09,-0.08
3.050,-0.136421,-0.992599,0.000978,0.05,-0.13,0.33,-90.32,0.40,-0.08
3.060,-0.143756,-1.003845,-0.002445,0.02,0.07,-0.54,-90.31,0.71,-0.08
3.070,-0.124197,-0.997488,-0.008312,-0.02,0.15,-0.41,-90.32,0.97,-0.09
3.080,-0.121752,-0.991132,-0.010757,0.05,-0.06,0.36,-90.33,1.21,-0.08
3.090,-0.139355,-0.998955,-0.001956,0.08,-0.05,0.19,-90.32,1.48,-0.08
3.100,-0.148645,-0.995043,0.001467,-0.02,0.03,-0.27,-90.30,1.76,-0.09
3.110,-0.134465,-0.998955,-0.008801,-0.08,0.08,-0.25,-90.31,1.99,-0.09
3.120,-0.132998,-0.996999,-0.007334,-0.02,0.03,0.13,-90.32,2.22,-0.09
3.130,-0.143267,-0.993087,-0.005868,-0.02,-0.12,0.13,-90.32,2.46,-0.09
3.140,-0.139844,-1.000422,-0.003912,-0.05,0.05,-0.16,-90.31,2.68,-0.09
3.150,-0.139844,-0.994554,-0.003912,-0.04,0.09,-0.15,-90.31,2.89,-0.09
3.160,-0.133487,-1.000911,-0.008801,0.00,-0.08,0.01,-90.32,3.08,-0.09
3.170,-0.127620,-0.993087,-0.003423,0.03,-0.09,0.08,-90.31,3.25,-0.09
3.180,-0.130065,-0.997488,-0.007334,0.02,0.13,-0.12,-90.32,3.42,-0.09
3.190,-0.123219,-0.996510,-0.006357,0.02,0.03,-0.14,-90.32,3.56,-0.09
3.200,-0.117352,-0.996021,-0.003912,0.01,-0.12,-0.02,-90.32,3.69,-0.09
3.210,-0.112462,-1.006778,-0.004890,0.00,0.07,-0.06,-90.31,3.79,-0.09
3.220,-0.112951,-0.935390,-0.004890,0.04,0.10,-0.06,-90.31,3.92,-0.09
3.230,-0.089481,-1.051274,-0.007823,0.04,-0.04,0.68,-90.32,3.96,-0.08
3.240,-0.110017,-0.985753,0.000489,-0.04,-0.14,0.10,-90.30,4.05,-0.08
3.250,-0.100727,-0.996021,-0.001467,-0.09,0.11,-0.61,-90.30,4.12,-0.09
3.260,-0.071389,-1.027315,-0.012713,-0.12,-0.17,-0.14,-90.31,4.11,-0.09
3.270,-0.060632,-0.935879,-0.002934,-0.23,0.16,0.75,-90.31,4.10,-0.08
3.280,-0.091925,-1.021447,-0.002445,-0.07,-0.04,-0.25,-90.30,4.14,-0.09
3.290,-0.067966,-0.988687,-0.005379,-0.12,-0.07,-0.62,-90.31,4.13,-0.09
3.300,-0.031783,-0.997977,-0.011246,-0.06,0.10,-0.04,-90.32,4.04,-0.09
3.310,-0.038139,-0.993087,-0.010757,0.03,-0.02,0.33,-90.33,3.97,-0.09
3.320,-0.044985,-1.008734,-0.008312,0.02,-0.04,-0.11,-90.34,3.91,-0.09
3.330,-0.009779,-0.931478,-0.007823,-0.02,-0.07,-0.23,-90.34,3.78,-0.09
3.340,0.000000,-1.038561,-0.010757,0.11,0.13,0.51,-90.35,3.63,-0.09
3.350,-0.021514,-0.976463,0.000978,0.03,-0.07,-0.10,-90.34,3.53,-0.09
3.360,0.025915,-1.022425,0.000000,0.12,-0.05,0.00,-90.32,3.33,-0.09
3.370,0.019070,-0.981352,-0.002934,0.00,0.21,-0.07,-90.31,3.16,-0.09
3.380,0.023470,-1.015091,-0.001956,-0.12,-0.00,-0.19,-90.31,2.98,-0.09
3.390,0.040095,-0.991132,-0.005868,-0.10,-0.08,-0.02,-90.31,2.76,-0.09
3.400,0.047430,-0.999933,-0.009290,-0.07,-0.00,0.02,-90.32,2.55,-0.09
3.410,0.051830,-1.009223,-0.011246,-0.02,0.15,-0.21,-90.33,2.33,-0.09
3.420,0.068455,-0.975485,-0.007334,-0.16,-0.30,0.04,-90.34,2.07,-0.09
3.430,0.073345,-1.017536,-0.004890,0.10,0.19,0.35,-90.33,1.82,-0.09
3.440,0.066010,-0.983797,0.000978,0.01,0.05,-0.26,-90.32,1.60,-0.09
3.450,0.087036,-1.024381,-0.008801,-0.14,-0.39,-0.29,-90.33,1.34,-0.09
3.460,0.126153,-0.974996,-0.005868,0.19,0.17,0.48,-90.33,0.99,-0.09
3.470,0.086058,-1.008734,0.004401,0.04,0.31,0.13,-90.30,0.76,-0.09
3.480,0.091436,-0.992599,-0.004401,-0.14,-0.15,-0.51,-90.30,0.52,-0.09
3.490,0.132998,-0.996999,-0.010757,-0.09,-0.18,-0.06,-90.32,0.19,-0.09
3.500,0.125175,-1.002867,-0.016136,0.00,0.13,0.24,-90.34,-0.10,-0.09
3.510,0.116374,-0.990154,-0.007823,0.05,0.10,-0.01,-90.34,-0.36,-0.09
3.520,0.124686,-0.997488,-0.008312,0.04,-0.04,-0.24,-90.35,-0.64,-0.09
3.530,0.139844,-0.998955,-0.007823,0.08,-0.06,-0.12,-90.35,-0.93,-0.10
3.540,0.142289,-0.996021,-0.005868,0.07,0.01,0.07,-90.35,-1.22,-0.10
3.550,0.135443,-0.992110,-0.005379,0.05,0.08,-0.09,-90.35,-1.48,-0.10
3.560,0.139844,-0.997977,-0.002934,0.04,-0.01,-0.26,-90.34,-1.74,-0.10
3.570,0.152068,-0.993576,0.001467,-0.01,-0.01,-0.08,-90.32,-2.02,-0.10
3.580,0.150112,-0.999933,-0.002934,-0.02,-0.00,0.09,-90.32,-2.28,-0.10
3.590,0.139355,-0.986242,-0.004890,-0.03,0.05,-0.12,-90.32,-2.51,-0.10
3.600,0.146689,-1.000911,-0.006357,-0.06,0.02,-0.11,-90.32,-2.74,-0.10
3.610,0.153046,-0.993087,-0.008312,-0.04,-0.03,0.20,-90.33,-2.98,-0.10
3.620,0.142289,-0.999933,-0.008312,-0.03,-0.04,0.18,-90.33,-3.19,-0.10
3.630,0.136421,-0.993087,-0.002934,-0.03,-0.02,-0.05,-90.33,-3.37,-0.10
3.640,0.137888,-0.998466,-0.008801,-0.03,-0.04,-0.11,-90.33,-3.55,-0.10
3.650,0.138866,-0.996999,-0.011246,0.00,0.04,0.05,-90.35,-3.73,-0.10
3.660,0.131532,-0.998466,-0.010268,0.05,0.03,0.09,-90.36,-3.88,-0.10
3.670,0.122730,-0.996999,-0.002445,0.02,-0.03,-0.01,-90.35,-4.00,-0.10
3.680,0.117841,-0.996021,-0.011246,0.02,-0.03,-0.14,-90.36,-4.11,-0.10
3.690,0.119796,-0.997488,-0.004890,0.03,-0.00,0.00,-90.36,-4.22,-0.10
3.700,0.109039,-0.995043,-0.003423,0.04,0.03,0.07,-90.35,-4.30,-0.10
3.710,0.100727,-0.993576,-0.002934,-0.02,0.03,0.03,-90.34,-4.36,-0.10
3.720,0.095348,-1.000422,-0.000978,-0.07,0.07,0.01,-90.33,-4.41,-0.10
3.730,0.077256,-0.985753,-0.008312,-0.04,-0.32,-0.11,-90.34,-4.41,-0.10
3.740,0.088992,-1.025848,-0.013202,-0.09,0.18,-0.36,-90.35,-4.43,-0.10
3.750,0.080190,-0.984286,-0.015158,0.03,0.25,0.14,-90.38,-4.44,-0.10
3.760,0.044985,-1.032694,-0.004401,0.27,-0.46,0.13,-90.37,-4.37,-0.10
3.770,0.054764,-1.003356,-0.008801,-0.06,-0.00,-0.50,-90.37,-4.32,-0.10
3.780,0.062587,-0.969617,-0.007823,0.06,0.53,-0.22,-90.38,-4.29,-0.11
3.790,0.039117,-1.002378,-0.006357,0.18,-0.09,0.31,-90.37,-4.20,-0.10
3.800,0.024448,-0.989176,0.003423,0.07,-0.25,0.15,-90.35,-4.10,-0.10
3.810,0.015158,-0.996021,0.004401,-0.01,0.19,-0.20,-90.33,-3.96,-0.10
3.820,0.018581,-1.007756,0.000000,-0.07,0.25,-0.02,-90.31,-3.85,-0.10
3.830,-0.011246,-0.965705,-0.001956,0.01,-0.29,-0.15,-90.31,-3.67,-0.11
3.840,-0.003912,-1.029760,-0.012224,-0.09,0.03,-0.21,-90.32,-3.51,-0.11
3.850,-0.017603,-0.988687,-0.004890,-0.08,0.13,0.15,-90.32,-3.33,-0.11
3.860,-0.037161,-0.970106,-0.010268,-0.04,-0.04,-0.51,-90.33,-3.11,-0.11
3.870,-0.022981,-1.000911,-0.018581,0.01,-0.04,0.01,-90.36,-2.93,-0.11
3.880,-0.043518,-1.004823,-0.008801,0.13,0.03,0.41,-90.37,-2.72,-0.11
3.890,-0.068944,-0.995043,-0.004401,0.11,0.05,-0.04,-90.36,-2.45,-0.11
3.900,-0.067966,-0.995043,-0.005379,0.09,-0.04,-0.24,-90.36,-2.19,-0.11
3.910,-0.064543,-1.002867,-0.005868,0.12,-0.01,0.03,-90.36,-1.96,-0.11
3.920,-0.086547,-0.961305,0.000978,-0.16,-0.04,0.20,-90.34,-1.68,-0.11
3.930,-0.101216,-1.029271,-0.003912,0.00,-0.04,-0.50,-90.34,-1.38,-0.11
3.940,-0.082635,-0.986731,-0.003912,-0.01,0.17,-0.10,-90.33,-1.14,-0.11
3.950,-0.098282,-0.990643,-0.005868,0.00,0.02,0.36,-90.33,-0.86,-0.11
3.960,-0.117841,-1.018514,-0.002445,-0.02,-0.20,0.06,-90.32,-0.57,-0.11
3.970,-0.124197,-0.940768,-0.003912,-0.06,0.14,-0.99,-90.32,-0.24,-0.12
3.980,-0.093392,-1.007756,-0.013691,-0.05,0.15,-0.02,-90.34,-0.02,-0.12
3.990,-0.108550,-0.989665,-0.008312,0.10,-0.15,0.78,-90.34,0.23,-0.11
4.000,-0.144734,-0.998955,0.000978,0.03,-0.10,-0.13,-90.33,0.55,-0.11
4.010,-0.133976,-1.000911,-0.001467,-0.02,0.16,-0.63,-90.32,0.83,-0.12
4.020,-0.118329,-0.999444,-0.013691,0.01,0.05,-0.06,-90.34,1.07,-0.12
4.030,-0.128109,-0.986242,-0.003423,0.08,-0.08,0.39,-90.33,1.32,-0.12
4.040,-0.145223,-1.005801,-0.000489,0.03,-0.04,0.09,-90.32,1.60,-0.12
4.050,-0.138866,-0.996999,-0.004890,-0.02,0.09,-0.32,-90.32,1.85,-0.12
4.060,-0.131532,-0.999933,-0.007334,-0.03,0.06,-0.08,-90.32,2.08,-0.12
4.070,-0.133976,-0.994065,-0.007823,0.01,-0.05,0.16,-90.33,2.30,-0.12
4.080,-0.143267,-0.997488,0.000000,-0.02,-0.09,0.03,-90.31,2.54,-0.12
4.090,-0.137888,-0.996021,-0.007334,-0.05,0.06,-0.18,-90.32,2.75,-0.12
4.100,-0.131532,-0.995532,-0.005379,-0.04,0.06,-0.08,-90.32,2.94,-0.12
4.110,-0.128598,-0.997488,-0.006357,-0.01,-0.14,0.10,-90.32,3.12,-0.12
4.120,-0.126642,-0.996999,-0.005868,0.00,-0.00,0.01,-90.32,3.28,-0.12
4.130,-0.128598,-0.992110,-0.004890,-0.02,0.14,-0.17,-90.32,3.45,-0.12
4.140,-0.120774,-0.996021,-0.006846,-0.01,-0.04,-0.08,-90.32,3.59,-0.12
4.150,-0.112951,-1.002378,-0.006846,0.03,-0.03,0.02,-90.33,3.70,-0.12
4.160,-0.114907,-0.995043,-0.005379,0.05,0.12,-0.28,-90.32,3.82,-0.12
4.170,-0.089970,-1.006290,-0.005868,-0.01,0.03,0.50,-90.33,3.87,-0.12
4.180,-0.109528,-0.997977,0.001956,-0.04,-0.17,0.38,-90.31,3.96,-0.12
4.190,-0.102194,-0.986731,0.001956,-0.09,0.03,-0.50,-90.29,4.04,-0.12
4.200,-0.083613,-1.014113,-0.011735,-0.15,0.10,-0.30,-90.31,4.07,-0.12
4.210,-0.049385,-0.974996,-0.005379,0.26,0.10,0.72,-90.31,4.02,-0.12
4.220,-0.090458,-0.999444,-0.003423,0.03,-0.00,0.20,-90.30,4.07,-0.11
4.230,-0.077256,-1.005801,-0.005379,-0.12,-0.12,-0.63,-90.30,4.08,-0.12
4.240,-0.037161,-0.995532,-0.009779,-0.07,0.06,-0.34,-90.31,4.00,-0.12
4.250,-0.031783,-0.998466,-0.014180,-0.01,0.10,0.33,-90.33,3.92,-0.12
4.260,-0.046941,-0.996510,-0.006846,0.03,-0.07,0.04,-90.34,3.87,-0.12
4.270,-0.035205,-0.993087,-0.007823,0.13,-0.04,-0.56,-90.34,3.79,-0.13
4.280,0.012713,-1.024870,-0.009779,0.09,0.11,0.40,-90.35,3.61,-0.12
4.290,-0.016625,-1.003845,-0.002934,0.08,0.02,0.41,-90.34,3.51,-0.12
4.300,-0.004890,-1.021936,-0.003912,-0.15,-0.26,-0.25,-90.34,3.38,-0.12
4.310,0.024937,-0.943213,0.001956,-0.15,0.21,-0.01,-90.32,3.18,-0.12
4.320,0.021514,-1.017536,-0.002934,-0.09,0.10,-0.08,-90.31,3.01,-0.12
4.330,0.030316,-0.991132,-0.002934,-0.09,-0.13,-0.10,-90.31,2.82,-0.12
4.340,0.041073,-0.994065,-0.006846,-0.09,-0.04,-0.07,-90.31,2.61,-0.12
4.350,0.053786,-0.996999,-0.010757,-0.09,0.13,-0.09,-90.33,2.38,-0.12
4.360,0.055742,-0.974996,-0.011735,0.09,-0.17,-0.10,-90.34,2.15,-0.12
4.370,0.089481,-1.000422,-0.010268,2.06,-0.14,0.40,-90.33,1.86,-0.12
4.380,0.071389,-1.002378,-0.001956,0.04,0.33,0.21,-90.32,1.63,-0.12
4.390,0.066499,-0.987709,-0.001956,-0.02,0.06,-0.47,-90.31,1.41,-0.12
4.400,0.109039,-1.026826,-0.015647,-0.09,-0.54,0.07,-90.34,1.11,-0.12
4.410,0.109528,-0.944680,0.000000,-0.08,0.36,0.57,-90.32,0.80,-0.12
4.420,0.074323,-1.010690,0.004890,0.04,0.17,-0.28,-90.30,0.60,-0.12
4.430,0.109039,-0.992110,-0.006357,-0.13,-0.21,-0.54,-90.30,0.32,-0.12
4.440,0.133487,-0.998955,-0.009290,-0.10,-0.06,0.02,-90.31,0.01,-0.12
4.450,0.123219,-0.995532,-0.011735,0.00,0.11,0.25,-90.33,-0.27,-0.12
4.460,0.115396,-0.992110,-0.008801,0.02,0.08,-0.13,-90.33,-0.53,-0.12
4.470,0.129576,-0.996510,-0.008801,0.04,-0.09,-0.26,-90.34,-0.80,-0.13
4.480,0.141311,-1.001889,-0.009779,0.04,-0.01,-0.03,-90.35,-1.09,-0.13
4.490,0.139844,-0.995043,-0.005379,0.10,0.07,0.13,-90.35,-1.37,-0.13
4.500,0.130554,-0.997977,-0.004890,0.07,-0.02,-2.32,-90.34,-1.61,-0.15
4.510,0.142778,-0.996021,0.000000,0.03,0.01,-0.19,-90.33,-1.87,-0.15
4.520,0.148156,-0.997488,-0.002445,-0.04,0.10,0.00,-90.32,-2.14,-0.15
4.530,0.138866,-0.990643,-0.003423,-0.06,0.03,0.06,-90.32,-2.37,-0.15
4.540,0.137399,-0.998955,-0.006357,-0.06,-0.13,-0.08,-90.32,-2.59,-0.15
4.550,0.146689,-0.998466,-0.007334,-0.04,0.05,-0.03,-90.33,-2.82,-0.15
4.560,0.144245,-0.998955,-0.008312,-0.05,0.09,0.09,-90.33,-3.03,-0.15
4.570,0.135443,-0.996999,-0.007823,-0.02,-0.10,0.05,-90.34,-3.22,-0.15
4.580,0.133487,-0.998466,-0.007334,-0.03,-0.09,-0.10,-90.34,-3.40,-0.15
4.590,0.134465,-0.994554,-0.012224,0.04,0.10,-0.09,-90.35,-3.57,-0.15
4.600,0.130554,-0.997488,-0.009779,0.07,0.08,0.06,-90.36,-3.73,-0.15
4.610,0.120774,-0.998466,-0.005379,0.06,-0.11,0.05,-90.36,-3.85,-0.15
4.620,0.119307,-0.994554,-0.005868,0.03,0.04,-0.06,-90.36,-3.97,-0.15
4.630,0.114418,-0.992110,-0.003912,0.05,0.03,-0.09,-90.35,-4.08,-0.15
4.640,0.111973,-0.994554,-0.000489,0.00,-0.02,0.04,-90.34,-4.17,-0.15
4.650,0.107572,-0.991621,-0.002934,-0.02,-0.04,0.08,-90.33,-4.25,-0.15
4.660,0.095348,-0.999444,-0.004890,-0.02,0.10,0.05,-90.33,-4.30,-0.15
4.670,0.074812,-0.975974,-0.004890,-0.23,-0.25,-0.07,-90.33,-4.30,-0.15
4.680,0.083613,-1.008245,-0.011735,-0.12,-0.01,-0.43,-90.35,-4.32,-0.16
4.690,0.089481,-0.996510,-0.013691,-0.02,0.31,-0.06,-90.36,-4.35,-0.16
4.700,0.068455,-1.002867,-0.012224,0.08,-0.02,0.30,-90.38,-4.33,-0.15
4.710,0.038628,-0.982819,-0.003912,-0.09,-0.55,-0.38,-90.37,-4.26,-0.16
4.720,0.065032,-0.953970,-0.011246,0.19,0.52,-0.38,-90.38,-4.24,-0.16
4.730,0.047430,-1.022914,-0.009290,0.13,0.10,0.22,-90.39,-4.17,-0.16
4.740,0.025915,-0.989665,-0.000978,0.11,-0.39,0.32,-90.37,-4.07,-0.16
4.750,0.020537,-0.995532,0.002445,0.05,-0.03,-0.04,-90.35,-3.95,-0.16
4.760,0.017603,-0.999444,0.004401,0.01,0.31,-0.22,-90.33,-3.83,-0.16
4.770,-0.000978,-0.964239,-0.003423,-0.22,-0.20,0.13,-90.32,-3.68,-0.16
4.780,-0.008801,-1.022425,-0.000978,-0.18,-0.21,-0.23,-90.31,-3.51,-0.16
4.790,-0.005868,-0.991132,-0.009290,-0.09,0.19,-0.10,-90.32,-3.36,-0.16
4.800,-0.050363,-1.055675,-0.011246,0.05,-0.01,-0.32,-90.34,-3.12,-0.16
4.810,-0.023470,-0.941257,-0.011735,0.05,-0.07,-0.32,-90.35,-2.93,-0.17
4.820,-0.026404,-1.027315,-0.016625,0.06,-0.01,0.32,-90.37,-2.76,-0.16
4.830,-0.057209,-0.986242,-0.008312,0.10,0.07,0.23,-90.38,-2.51,-0.16
4.840,-0.069433,-0.995532,-0.004401,0.08,0.01,-0.15,-90.37,-2.25,-0.16
4.850,-0.064054,-0.998955,-0.003423,0.11,-0.07,-0.14,-90.36,-2.02,-0.16
4.860,-0.067966,-1.001400,-0.001956,0.13,0.08,0.14,-90.35,-1.78,-0.16
4.870,-0.100727,-0.955926,0.000000,-0.16,-0.12,0.01,-90.34,-1.47,-0.16
4.880,-0.095837,-1.027315,-0.004401,0.01,-0.01,-0.53,-90.33,-1.20,-0.17
4.890,-0.083613,-0.980863,-0.003423,-0.03,0.16,-0.11,-90.33,-0.95,-0.17
4.900,-0.094370,-0.996999,-0.005868,-0.02,-0.04,0.39,-90.33,-0.70,-0.16
4.910,-0.112951,-1.015091,-0.003912,-0.02,-0.11,-0.05,-90.33,-0.42,-0.17
4.920,-0.123219,-0.942235,0.000978,-0.13,0.14,-1.08,-90.31,-0.10,-0.18
4.930,-0.084102,-1.003845,-0.022003,-0.03,0.10,0.02,-90.35,0.09,-0.18
4.940,-0.111973,-1.001400,-0.007823,0.12,-0.16,0.94,-90.35,0.34,-0.17
4.950,-0.146689,-1.002378,-0.001467,0.06,-0.10,0.10,-90.34,0.66,-0.17
4.960,-0.136910,-0.994065,-0.002934,-0.02,0.16,-0.68,-90.33,0.95,-0.17
4.970,-0.112951,-1.001400,-0.012713,0.03,0.06,-0.03,-90.35,1.17,-0.17
4.980,-0.127620,-0.988687,-0.005379,0.07,-0.10,0.42,-90.35,1.42,-0.17
4.990,-0.146200,-1.002867,0.002445,0.00,-0.11,0.05,-90.33,1.69,-0.17
5.000,-0.138866,-0.994065,-0.004401,-0.03,0.11,-0.32,-90.33,1.94,-0.17
5.010,-0.123219,-0.999933,-0.006846,-0.05,0.10,-0.08,-90.33,2.15,-0.17
5.020,-0.132020,-0.997977,-0.010268,-0.02,-0.17,0.18,-90.34,2.36,-0.17
5.030,-0.138377,-0.992110,-0.006357,-0.08,-0.06,0.05,-90.34,2.58,-0.17
5.040,-0.135443,-0.998955,-0.008801,-0.04,0.14,-0.22,-90.35,2.79,-0.17
5.050,-0.124686,-0.998955,-0.009779,-0.01,0.03,-0.08,-90.36,2.96,-0.17
5.060,-0.119796,-0.996510,-0.010268,0.05,-0.09,0.15,-90.37,3.12,-0.17
5.070,-0.124197,-0.994065,-0.005868,0.01,0.06,0.01,-90.36,3.28,-0.17
5.080,-0.124686,-1.001400,-0.004890,0.05,0.04,-0.24,-90.36,3.43,-0.17
5.090,-0.112462,-1.004334,-0.005868,0.01,-0.06,-0.18,-90.36,3.55,-0.18
5.100,-0.109528,-0.984286,-0.007334,0.02,0.05,-0.14,-90.36,3.66,-0.18
5.110,-0.089481,-1.020958,-0.007334,0.02,0.06,0.69,-90.36,3.72,-0.17
5.120,-0.114418,-1.011668,0.003423,0.00,-0.13,0.28,-90.34,3.82,-0.17
5.130,-0.100727,-0.978908,0.003423,-0.11,-0.04,-0.53,-90.32,3.91,-0.17
5.140,-0.074812,-1.008734,-0.009779,-0.13,0.17,-0.47,-90.33,3.92,-0.18
5.150,-0.058676,-1.013624,-0.011735,0.22,-0.15,0.55,-90.34,3.90,-0.17
5.160,-0.082146,-0.981352,-0.002934,-0.13,0.12,0.34,-90.34,3.93,-0.17
5.170,-0.080190,-1.011668,-0.005379,-0.15,-0.05,-0.68,-90.34,3.96,-0.17
5.180,-0.041073,-0.993576,-0.013202,-0.07,-0.00,-0.49,-90.35,3.89,-0.18
5.190,-0.029827,-0.996021,-0.013691,-0.01,0.08,0.29,-90.37,3.81,-0.18
5.200,-0.044496,-1.001889,-0.007823,0.07,-0.04,0.31,-90.37,3.76,-0.17
5.210,-0.044496,-1.003845,-0.003423,0.04,-0.00,-0.31,-90.37,3.71,-0.18
5.220,0.012224,-0.926099,-0.006357,-0.06,-0.04,-0.04,-90.37,3.53,-0.18
5.230,0.000978,-1.042962,-0.009290,0.12,0.08,0.71,-90.37,3.38,-0.17
5.240,-0.026404,-0.981841,0.005868,0.02,-0.05,-0.03,-90.34,3.31,-0.17
5.250,0.011246,-1.042962,-0.002445,0.15,-0.12,-0.27,-90.33,3.15,-0.17
5.260,0.023959,-0.978908,-0.000978,-0.16,0.24,0.07,-90.32,2.97,-0.17
5.270,0.018581,-1.014602,-0.003912,-0.15,-0.11,-0.08,-90.32,2.81,-0.17
5.280,0.032272,-0.983797,-0.005868,-0.11,-0.09,-0.12,-90.32,2.62,-0.17
5.290,0.050363,-1.002867,-0.008312,-0.10,0.10,-0.08,-90.33,2.40,-0.17
5.300,0.053297,-1.003356,-0.014669,-0.09,0.11,-0.09,-90.35,2.19,-0.18
5.310,0.058187,-0.963750,-0.010757,0.22,-0.19,-0.01,-90.36,1.96,-0.18
5.320,0.087525,-1.018514,-0.014669,-0.03,0.01,0.41,-90.38,1.68,-0.17
5.330,0.066499,-0.992599,-0.000489,0.12,0.43,0.02,-90.37,1.47,-0.17
5.340,0.070411,-0.990154,0.000978,-0.01,-0.06,-0.43,-90.35,1.25,-0.18
5.350,0.101216,-1.020958,-0.010268,-0.09,-0.58,-0.01,-90.36,0.96,-0.18
5.360,0.116374,-0.949081,0.001956,-0.07,0.26,0.55,-90.34,0.65,-0.17
5.370,0.074323,-1.008245,0.006357,-0.02,0.36,-0.36,-90.31,0.46,-0.17
5.380,0.110995,-0.991132,-0.005868,-0.21,-0.28,-0.52,-90.32,0.18,-0.18
5.390,0.133487,-1.001400,-0.014180,-0.14,-0.07,0.07,-90.34,-0.13,-0.18
5.400,0.120774,-0.999444,-0.012713,-0.03,0.17,0.29,-90.35,-0.40,-0.18
5.410,0.105616,-0.989665,-0.010268,0.02,0.03,-0.15,-90.36,-0.63,-0.18
5.420,0.124686,-0.997977,-0.011246,0.03,-0.11,-0.29,-90.37,-0.89,-0.18
5.430,0.140333,-0.998955,-0.008801,0.10,0.06,-0.01,-90.38,-1.17,-0.18
5.440,0.132998,-0.994554,-0.007334,0.11,0.05,0.14,-90.38,-1.43,-0.18
5.450,0.126153,-0.996999,-0.000489,0.10,-0.08,-0.03,-90.36,-1.66,-0.18
5.460,0.138866,-0.996510,-0.001956,0.04,-0.03,-0.17,-90.35,-1.91,-0.18
5.470,0.145712,-0.995043,0.001467,-0.01,0.09,0.01,-90.34,-2.17,-0.18
5.480,0.134954,-0.993576,-0.000978,-0.05,0.02,0.06,-90.32,-2.39,-0.18
5.490,0.127620,-0.999933,-0.000489,-0.09,-0.08,-0.08,-90.31,-2.59,-0.18
5.500,0.139355,-0.996021,-0.006357,-0.11,-0.01,-0.10,-90.32,-2.80,-0.18
5.510,0.142289,-0.996510,-0.008801,-0.07,0.12,0.10,-90.33,-3.01,-0.18
5.520,0.125175,-0.998466,-0.007334,-0.04,-0.04,-0.04,-90.33,-3.18,-0.18
5.530,0.126153,-0.992599,-0.009290,-0.01,-0.05,-0.12,-90.34,-3.34,-0.18
5.540,0.132998,-0.993087,-0.012713,0.05,0.04,-0.01,-90.35,-3.51,-0.18
5.550,0.126642,-1.000911,-0.011246,0.08,0.03,0.05,-90.36,-3.66,-0.18
5.560,0.112951,-0.995532,-0.002934,0.09,-0.08,-0.06,-90.36,-3.77,-0.18
5.570,0.113440,-0.993087,-0.003912,0.06,0.04,-0.07,-90.35,-3.88,-0.18
5.580,0.110017,-0.996510,-0.001467,0.02,0.02,0.00,-90.34,-3.98,-0.18
5.590,0.103172,-0.996510,-0.004401,0.00,-0.08,0.00,-90.34,-4.06,-0.18
5.600,0.102194,-0.998955,-0.001467,-0.02,0.05,0.06,-90.33,-4.13,-0.18
5.610,0.087036,-0.967172,-0.003912,-0.20,0.07,0.01,-90.32,-4.17,-0.18
