time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,yaw_deg
7.450,0.004892,-0.941272,-0.003914,0.03,-0.15,-0.08,-90.29,2.57,-0.18
7.460,0.012720,-1.056240,-0.002935,0.07,0.11,0.69,-90.28,2.44,-0.17
7.470,-0.014188,-0.986281,0.004403,-0.03,0.02,0.10,-90.26,2.37,-0.17
7.480,0.009295,-0.997533,0.000489,-0.09,-0.06,-0.59,-90.25,2.25,-0.18
7.490,0.038160,-1.022484,-0.010274,-0.20,-0.21,0.04,-90.27,2.08,-0.18
7.500,0.042073,-0.946654,-0.005871,-0.13,0.24,0.82,-90.27,1.89,-0.17
7.510,-0.002446,-1.009764,-0.001957,-0.01,0.01,-0.15,-90.26,1.82,-0.17
7.520,0.039627,-0.992152,-0.007338,-0.07,-0.18,-0.69,-90.27,1.66,-0.18
7.530,0.063599,-0.997533,-0.013698,-0.01,0.06,0.10,-90.29,1.45,-0.18
7.540,0.052347,-0.998022,-0.009785,0.08,0.11,0.46,-90.30,1.27,-0.17
7.550,0.035714,-0.997533,-0.007338,0.08,-0.09,-0.08,-90.31,1.14,-0.17
7.560,0.055283,-0.994598,-0.001468,0.07,-0.14,-0.42,-90.30,0.96,-0.18
7.570,0.079744,-0.997533,-0.005871,0.06,0.10,0.03,-90.30,0.74,-0.18
7.580,0.067024,-1.001447,-0.001957,0.06,0.18,0.12,-90.29,0.56,-0.17
7.590,0.064578,-0.983346,0.002446,0.05,-0.22,-0.20,-90.27,0.39,-0.18
7.600,0.079744,-1.020527,-0.001468,-0.05,-0.50,0.03,-90.26,0.19,-0.18
7.610,0.099313,-0.968180,0.003425,-0.20,0.39,0.32,-90.25,-0.05,-0.17
7.620,0.071427,-1.020038,-0.001957,-0.04,0.52,0.27,-90.24,-0.20,-0.17
7.630,0.058707,-0.980899,-0.002935,-0.17,-0.31,-0.39,-90.24,-0.34,-0.17
7.640,0.095888,-1.004382,-0.014188,-0.09,-0.28,-0.19,-90.27,-0.54,-0.18
7.650,0.091975,-0.991662,-0.015655,0.01,0.26,0.17,-90.29,-0.73,-0.17
7.660,0.080233,-1.000469,-0.006849,0.06,-0.02,0.12,-90.29,-0.89,-0.17
7.670,0.078765,-0.991662,-0.007828,0.07,-0.13,-0.16,-90.30,-1.03,-0.17
7.680,0.088550,-0.998512,-0.009785,0.13,0.05,-0.20,-90.31,-1.19,-0.18
7.690,0.089528,-0.997533,-0.007828,0.16,-0.02,0.05,-90.31,-1.35,-0.18
7.700,0.087082,-0.998512,0.005871,0.10,0.03,0.05,-90.29,-1.50,-0.18
7.710,0.081701,-0.993130,0.003425,0.02,-0.00,-0.07,-90.27,-1.62,-0.18
7.720,0.084147,-0.997533,0.005381,-0.06,-0.07,-0.08,-90.24,-1.75,-0.18
7.730,0.084636,-0.999001,-0.004892,-0.12,0.07,0.00,-90.25,-1.88,-0.18
7.740,0.080233,-0.992641,-0.004403,-0.13,-0.00,-0.02,-90.25,-1.99,-0.18
7.750,0.080233,-0.998022,-0.004403,-0.14,-0.09,-0.01,-90.25,-2.09,-0.18
7.760,0.077787,-0.997533,-0.010763,-0.08,0.05,0.05,-90.27,-2.19,-0.18
7.770,0.071427,-0.998512,-0.018101,0.01,0.04,-0.03,-90.30,-2.26,-0.18
7.780,0.066535,-0.994109,-0.013698,0.12,-0.08,-0.07,-90.31,-2.32,-0.18
7.790,0.068492,-0.996065,-0.001957,0.15,0.02,-0.01,-90.31,-2.39,-0.18
7.800,0.063599,-0.998022,-0.004403,0.17,0.05,0.03,-90.30,-2.44,-0.18
7.810,0.054793,-0.995576,-0.001468,0.15,-0.01,-0.01,-90.29,-2.47,-0.18
7.820,0.040117,-1.002915,0.006849,0.13,-0.40,-0.33,-90.26,-2.46,-0.18
7.830,0.068492,-0.985302,0.002935,-0.04,-0.18,-0.09,-90.25,-2.53,-0.18
7.840,0.049412,-1.015145,-0.002446,-0.17,0.79,-0.10,-90.24,-2.53,-0.18
7.850,0.032778,-0.974540,-0.002446,-0.08,-0.10,0.04,-90.24,-2.51,-0.18
7.860,0.036692,-1.017591,-0.010274,-0.06,-0.72,0.24,-90.25,-2.50,-0.18
7.870,0.034735,-0.989216,-0.003425,-0.04,0.06,0.05,-90.25,-2.48,-0.18
7.880,0.022994,-0.997044,-0.004892,-0.05,0.49,-0.23,-90.25,-2.42,-0.18
7.890,0.020548,-1.003404,-0.012720,-0.06,-0.06,-0.05,-90.27,-2.37,-0.18
7.900,0.021526,-0.996065,-0.011252,0.04,-0.21,0.20,-90.29,-2.33,-0.18
7.910,0.009295,-0.995576,-0.005871,0.09,0.17,0.06,-90.29,-2.26,-0.18
7.920,0.000489,-0.997533,-0.002935,0.05,0.04,-0.16,-90.28,-2.17,-0.18
7.930,0.003425,-0.997533,-0.006360,0.05,-0.13,-0.10,-90.29,-2.09,-0.18
7.940,0.003425,-0.999979,-0.006360,0.10,0.12,0.15,-90.29,-2.01,-0.18
7.950,-0.007338,-1.003404,0.000978,0.08,0.11,0.25,-90.27,-1.92,-0.18
7.960,-0.035714,-0.976007,-0.002446,-0.00,-0.48,-0.23,-90.27,-1.76,-0.18
7.970,-0.008806,-1.021505,-0.001957,-0.06,0.11,-0.65,-90.26,-1.67,-0.19
7.980,-0.001468,-0.983346,-0.005381,-0.07,0.33,0.17,-90.27,-1.60,-0.19
7.990,-0.028375,-1.002425,-0.010763,-0.00,-0.10,0.46,-90.28,-1.47,-0.18
8.000,-0.041095,-1.001447,-0.000978,0.01,-0.23,0.00,-90.27,-1.32,-0.18
8.010,-0.034246,-0.994109,0.000000,-0.03,0.01,-0.31,-90.26,-1.19,-0.18
8.020,-0.034735,-1.023462,-0.009295,0.10,0.04,-0.24,-90.27,-1.06,-0.19
8.030,-0.047455,-0.983835,-0.013698,-0.14,-0.01,-0.62,-90.29,-0.91,-0.19
8.040,-0.025440,-0.985792,-0.014188,0.08,0.33,0.07,-90.31,-0.81,-0.19
8.050,-0.042563,-1.012210,-0.006360,0.21,-0.30,0.62,-90.31,-0.68,-0.19
8.060,-0.055283,-0.994109,0.003425,0.11,-0.21,0.15,-90.29,-0.53,-0.18
8.070,-0.050880,-0.989216,0.001468,0.04,0.23,-0.40,-90.28,-0.39,-0.19
8.080,-0.044030,-1.002425,0.002935,-0.05,0.14,-0.11,-90.26,-0.27,-0.19
8.090,-0.041584,-0.993130,-0.000978,-0.04,-0.12,0.22,-90.25,-0.17,-0.19
8.100,-0.055283,-0.996065,0.003425,-0.08,-0.10,0.13,-90.23,-0.03,-0.19
8.110,-0.056750,-0.995576,-0.002446,-0.17,-0.08,-0.11,-90.23,0.10,-0.19
8.120,-0.050390,-1.001447,-0.012231,-0.13,0.16,-0.14,-90.25,0.21,-0.19
8.130,-0.053326,-0.995576,-0.014188,-0.04,0.08,0.05,-90.27,0.33,-0.19
8.140,-0.056750,-1.000469,-0.006849,0.04,-0.22,0.04,-90.28,0.44,-0.19
8.150,-0.050390,-0.997533,-0.005381,0.05,0.08,-0.08,-90.28,0.54,-0.19
8.160,-0.055772,-0.996065,-0.008806,0.10,0.16,-0.07,-90.29,0.65,-0.19
8.170,-0.053815,-0.999001,-0.005871,0.13,-0.09,0.02,-90.29,0.74,-0.19
8.180,-0.054793,-0.998022,0.000000,0.11,-0.20,-0.01,-90.28,0.84,-0.19
8.190,-0.045987,-0.997044,0.000000,0.08,0.18,-0.09,-90.26,0.91,-0.19
8.200,-0.050880,-0.997044,-0.001468,0.02,0.09,-0.03,-90.26,0.99,-0.19
8.210,-0.047944,-1.000958,0.000489,-0.03,-0.25,0.06,-90.25,1.06,-0.19
8.220,-0.044030,-0.995576,-0.007828,-0.05,-0.02,0.03,-90.25,1.12,-0.19
8.230,-0.044520,-0.993619,-0.000489,-0.03,0.18,-0.12,-90.25,1.18,-0.19
8.240,-0.044520,-0.999979,0.002935,-0.12,-0.13,-0.09,-90.23,1.23,-0.19
8.250,-0.031800,-1.000469,-0.009295,-0.12,-0.05,0.06,-90.24,1.26,-0.19
8.260,-0.038160,-0.996065,-0.012231,-0.05,0.08,0.08,-90.26,1.29,-0.19
8.270,-0.041584,-0.998512,-0.007338,0.02,-0.04,-2.33,-90.27,1.34,-0.21
8.280,-0.032289,-0.995087,-0.007338,0.03,-0.05,-0.10,-90.27,1.36,-0.21
8.290,-0.028864,-0.998022,-0.012720,0.07,0.05,-0.05,-90.29,1.37,-0.21
8.300,-0.022994,-0.998022,-0.008806,0.12,0.01,0.04,-90.30,1.37,-0.21
8.310,-0.026418,-0.995576,-0.004892,0.13,-0.14,0.00,-90.30,1.37,-0.21
8.320,-0.018101,-0.996065,0.000978,0.11,0.02,-0.07,-90.28,1.36,-0.22
8.330,-0.016144,-0.998512,0.003914,0.03,0.18,-0.16,-90.26,1.34,-0.22
8.340,-0.014188,-0.997533,0.000489,-0.04,-0.05,-0.14,-90.25,1.32,-0.22
8.350,-0.007828,-0.999001,-0.008317,-0.05,-0.07,-0.03,-90.26,1.29,-0.22
8.360,-0.008806,-0.984324,-0.003914,0.10,-0.11,-0.02,-90.26,1.25,-0.22
8.370,0.014188,-0.995087,-0.000489,-0.17,-0.24,0.57,-90.25,1.17,-0.21
8.380,-0.007828,-1.019059,-0.002446,-0.09,0.34,0.44,-90.25,1.14,-0.21
8.390,-0.020548,-0.985792,-0.004403,-0.13,0.13,-0.37,-90.25,1.15,-0.21
8.400,0.009785,-1.007807,-0.011252,-0.06,-0.28,-0.35,-90.26,1.08,-0.22
8.410,0.022504,-0.994109,-0.013209,0.01,-0.05,0.24,-90.28,0.98,-0.21
8.420,0.006360,-0.996065,-0.005381,0.05,0.24,0.25,-90.28,0.93,-0.21
8.430,-0.002446,-0.999979,-0.004403,0.05,0.01,-0.28,-90.28,0.90,-0.21
8.440,0.021526,-0.994598,-0.008317,0.04,-0.17,-0.19,-90.29,0.81,-0.22
8.450,0.026418,-0.997044,-0.006360,0.07,0.03,0.19,-90.29,0.72,-0.21
8.460,0.018591,-1.007807,-0.002935,0.03,-0.21,0.40,-90.29,0.64,-0.21
8.470,0.026907,-0.998512,0.003425,0.11,0.09,0.24,-90.27,0.56,-0.21
8.480,0.014188,-0.974050,0.001468,-0.06,0.50,-0.28,-90.25,0.51,-0.21
8.490,0.017612,-1.013678,-0.001468,-0.13,-0.19,-0.44,-90.25,0.45,-0.21
8.500,0.039627,-0.994109,-0.006849,-0.08,-0.29,0.01,-90.25,0.33,-0.21
8.510,0.033757,-0.997533,-0.005871,-0.06,0.23,0.22,-90.26,0.24,-0.21
8.520,0.018101,-0.998022,-0.006849,-0.04,0.19,-0.05,-90.26,0.20,-0.21
8.530,0.024461,-0.995576,-0.008317,-0.02,-0.16,-0.24,-90.27,0.13,-0.22
8.540,0.033757,-0.999490,-0.010274,0.02,-0.18,0.00,-90.29,0.05,-0.22
8.550,0.035224,-0.995087,-0.005381,0.07,0.10,0.12,-90.29,-0.04,-0.21
8.560,0.023483,-0.998512,-0.006849,0.05,0.02,-0.09,-90.29,-0.09,-0.21
8.570,0.030821,-0.995576,-0.003914,0.04,-0.15,-0.22,-90.29,-0.16,-0.22
8.580,0.042073,-0.999001,-0.005871,0.07,0.02,0.02,-90.29,-0.25,-0.22
8.590,0.037670,-0.998022,-0.002446,0.07,0.12,0.12,-90.28,-0.32,-0.22
8.600,0.027886,-0.994109,0.002446,-0.00,-0.10,-0.11,-90.26,-0.38,-0.22
8.610,0.034246,-0.996555,-0.003425,-0.05,0.02,-0.16,-90.26,-0.44,-0.22
8.620,0.037181,-0.996065,-0.002935,-0.05,0.14,-0.02,-90.26,-0.51,-0.22
8.630,0.028375,-1.000469,-0.005871,-0.03,-0.10,0.08,-90.26,-0.55,-0.22
8.640,0.031311,-1.000958,-0.005871,-0.02,-0.14,-0.01,-90.27,-0.60,-0.22
8.650,0.031800,-0.995576,-0.009295,-0.03,0.14,-0.11,-90.28,-0.65,-0.22
8.660,0.027397,-0.995087,-0.006849,-0.00,0.09,-0.08,-90.28,-0.69,-0.22
8.670,0.024461,-0.999001,-0.006849,0.02,-0.17,0.02,-90.29,-0.72,-0.22
8.680,0.030821,-0.996065,-0.004403,0.06,-0.10,0.01,-90.28,-0.76,-0.22
8.690,0.024951,-0.998512,-0.001468,0.03,0.16,-0.08,-90.28,-0.78,-0.22
8.700,0.022994,-0.998022,-0.000978,0.01,-0.02,-0.06,-90.27,-0.81,-0.22
8.710,0.026907,-0.992641,-0.001957,-0.03,-0.11,-0.01,-90.26,-0.84,-0.22
8.720,0.024461,-0.998512,-0.004403,-0.02,0.01,0.03,-90.26,-0.86,-0.22
8.730,0.022994,-0.996065,-0.002935,-0.06,-0.01,-0.02,-90.26,-0.88,-0.22
8.740,0.020548,-0.995087,-0.008806,-0.01,0.03,-0.08,-90.27,-0.89,-0.22
8.750,0.020058,-0.998022,-0.008317,0.01,0.02,-0.08,-90.28,-0.90,-0.22
8.760,0.017123,-0.998512,-0.008806,0.03,-0.06,-0.01,-90.28,-0.90,-0.22
8.770,0.015655,-0.997044,-0.005381,0.04,-0.07,0.02,-90.29,-0.91,-0.22
8.780,0.015655,-1.001936,-0.003425,0.08,0.06,-0.05,-90.28,-0.90,-0.22
8.790,0.011252,-0.996065,-0.003914,0.04,0.05,-0.08,-90.28,-0.89,-0.22
8.800,0.015166,-1.000469,0.000489,0.01,-0.04,0.03,-90.27,-0.89,-0.22
8.810,0.011252,-0.995576,-0.004403,-0.01,-0.09,-0.01,-90.27,-0.88,-0.22
8.820,0.011252,-0.998512,-0.004892,-0.05,0.03,-0.05,-90.27,-0.87,-0.22
8.830,0.011252,-0.999490,-0.003914,-0.03,0.01,-0.02,-90.27,-0.86,-0.22
8.840,0.010763,-0.997044,-0.004892,-0.03,-0.00,0.01,-90.27,-0.85,-0.22
8.850,0.007338,-0.999979,-0.005871,-0.02,0.02,-0.05,-90.27,-0.84,-0.22
8.860,0.008317,-0.996555,-0.006360,-0.01,-0.09,-0.03,-90.27,-0.82,-0.22
8.870,0.006360,-0.994598,-0.007338,-0.00,0.08,0.01,-90.28,-0.80,-0.22
8.880,0.003425,-0.996555,-0.009295,0.04,0.04,-0.01,-90.29,-0.78,-0.22
8.890,0.005871,-0.995576,-0.004892,0.06,-0.05,-0.04,-90.29,-0.76,-0.22
8.900,0.005871,-0.999490,-0.006360,0.05,-0.05,-0.02,-90.29,-0.75,-0.23
8.910,0.005381,-0.998512,-0.005381,0.07,0.06,-0.02,-90.29,-0.73,-0.23
8.920,0.000978,-0.997044,-0.005871,0.05,0.03,-0.04,-90.29,-0.70,-0.23
8.930,0.004403,-0.996065,-0.003425,0.04,-0.05,-0.01,-90.29,-0.68,-0.23
8.940,0.001468,-0.995576,0.000000,-0.01,0.01,0.04,-90.28,-0.66,-0.23
8.950,0.000489,-0.999001,-0.002446,-0.01,0.04,-0.02,-90.27,-0.63,-0.23
8.960,0.002446,-0.999490,-0.000978,-0.06,-0.01,0.00,-90.26,-0.61,-0.23
8.970,0.005871,-0.999001,-0.006360,-0.07,0.02,0.04,-90.27,-0.60,-0.23
8.980,0.002446,-0.996065,-0.002935,-0.08,0.04,0.05,-90.26,-0.58,-0.22
8.990,-0.001468,-0.997533,-0.004892,-0.08,-0.10,0.02,-90.27,-0.56,-0.22
9.000,0.004892,-1.002915,-0.010274,-0.04,0.03,0.07,-90.28,-0.55,-0.22
9.010,-0.006849,-0.982367,-0.011252,-0.07,-0.03,-0.01,-90.30,-0.51,-0.22
9.020,-0.009295,-1.002425,-0.014188,0.01,-0.33,-0.33,-90.32,-0.47,-0.23
9.030,0.009295,-1.012699,-0.015166,0.13,-0.22,-0.26,-90.34,-0.48,-0.23
9.040,0.010274,-0.987259,-0.009785,0.25,0.23,0.11,-90.34,-0.48,-0.23
9.050,-0.006849,-1.001936,0.000000,0.26,0.30,-0.09,-90.33,-0.44,-0.23
9.060,-0.007828,-0.997044,0.001957,0.18,-0.00,-0.32,-90.31,-0.40,-0.23
9.070,0.011741,-0.998022,0.006360,0.07,-0.07,-0.05,-90.28,-0.42,-0.23
9.080,0.010274,-0.996555,0.004892,-0.02,0.04,0.22,-90.26,-0.42,-0.23
9.090,-0.002446,-0.997044,0.006849,-0.14,-0.01,0.09,-90.23,-0.40,-0.23
9.100,-0.001957,-0.999979,-0.004403,-0.20,-0.07,-0.16,-90.24,-0.38,-0.23
9.110,0.008317,-0.993619,-0.004892,-0.20,0.07,-0.03,-90.24,-0.38,-0.23
9.120,0.003914,-0.999979,-0.007338,-0.15,-0.04,0.12,-90.25,-0.38,-0.23
9.130,-0.001957,-0.994598,-0.014677,-0.07,-0.12,0.02,-90.27,-0.36,-0.23
9.140,0.003425,-1.001447,-0.015655,0.02,0.02,-0.09,-90.30,-0.35,-0.23
9.150,0.004892,-0.997044,-0.015166,0.12,0.11,-0.05,-90.32,-0.35,-0.23
9.160,0.001468,-0.997044,-0.009295,0.20,-0.02,0.02,-90.33,-0.34,-0.23
9.170,-0.000978,-0.995087,-0.005871,0.20,-0.12,-0.01,-90.32,-0.32,-0.23
9.180,0.006849,-1.000958,0.003914,0.15,0.02,-0.01,-90.30,-0.33,-0.23
9.190,-0.000489,-0.995576,0.001468,0.08,0.06,-0.08,-90.29,-0.31,-0.23
9.200,0.001957,-0.999001,0.004403,0.01,0.01,-0.05,-90.26,-0.30,-0.23
9.210,0.002446,-0.996065,0.003425,-0.08,-0.03,0.05,-90.25,-0.30,-0.23
9.220,0.001468,-0.995087,0.000000,-0.13,-0.07,0.05,-90.24,-0.29,-0.23
9.230,0.002446,-0.999001,-0.007828,-0.13,0.04,-0.04,-90.25,-0.28,-0.23
9.240,-0.000978,-0.995576,-0.009295,-0.10,0.02,-0.02,-90.26,-0.27,-0.23
9.250,0.000489,-0.995087,-0.009785,-0.06,-0.05,0.00,-90.27,-0.26,-0.23
9.260,-0.000978,-0.998022,-0.012720,-0.01,-0.03,-0.02,-90.29,-0.25,-0.23
9.270,-0.003425,-1.002425,-0.009295,0.02,0.01,-0.02,-90.30,-0.23,-0.23
9.280,-0.004892,-0.994598,-0.011741,0.10,-0.02,-0.02,-90.31,-0.21,-0.23
9.290,-0.009295,-0.999979,-0.005871,0.17,-0.12,-0.13,-90.31,-0.18,-0.24
9.300,-0.008317,-0.998512,-0.000489,0.13,-0.16,-0.25,-90.30,-0.16,-0.24
9.310,0.001468,-1.003404,-0.001468,0.06,-0.10,-0.13,-90.29,-0.15,-0.24
9.320,-0.005381,-0.993130,0.001468,-0.00,0.20,-0.17,-90.28,-0.13,-0.24
9.330,-0.006360,-0.986281,-0.003914,-0.06,0.23,-0.18,-90.28,-0.11,-0.24
9.340,-0.005381,-0.998512,-0.004403,-0.04,0.15,-0.05,-90.27,-0.09,-0.24
9.350,-0.011252,-1.000469,-0.003914,0.02,-0.11,0.03,-90.27,-0.06,-0.24
9.360,-0.009295,-0.986281,-0.004403,0.03,-0.05,0.03,-90.27,-0.04,-0.24
9.370,-0.013209,-1.007318,-0.005381,0.02,-0.08,0.09,-90.27,-0.01,-0.24
9.380,-0.015166,-0.996065,-0.003914,0.04,0.02,0.00,-90.27,0.03,-0.24
9.390,-0.016634,-0.995576,-0.001468,-0.01,0.09,-0.10,-90.26,0.06,-0.24
9.400,-0.014677,-0.999001,-0.006360,-0.01,-0.03,-0.03,-90.27,0.09,-0.24
9.410,-0.013698,-0.995576,-0.008806,-0.00,-0.08,0.05,-90.28,0.12,-0.24
9.420,-0.019569,-0.995576,-0.004892,0.01,0.02,-0.02,-90.28,0.16,-0.24
9.430,-0.022504,-0.993130,-0.002935,0.01,0.05,-0.09,-90.27,0.21,-0.24
9.440,-0.020058,-1.000958,-0.002446,-0.00,-0.02,-0.05,-90.27,0.25,-0.24
9.450,-0.021037,-0.995087,-0.002446,-0.05,-0.05,0.00,-90.26,0.28,-0.24
9.460,-0.020058,-1.000469,-0.004403,-0.04,-0.03,0.02,-90.26,0.32,-0.24
9.470,-0.022015,-0.995087,-0.007338,0.01,0.03,-0.06,-90.27,0.36,-0.24
9.480,-0.021037,-0.999979,-0.006849,-0.00,-0.00,-0.09,-90.27,0.39,-0.25
9.490,-0.022015,-0.878162,-0.010274,0.01,0.03,-0.14,-90.29,0.43,-0.25
9.500,-0.022504,-0.990195,-0.009295,0.10,-0.09,0.05,-90.30,0.47,-0.25
9.510,-0.021526,-0.997044,-0.002935,0.15,-0.32,0.24,-90.29,0.49,-0.24
9.520,-0.018101,-0.997044,0.004892,0.01,-0.01,0.36,-90.27,0.52,-0.24
9.530,-0.027397,-1.001936,0.004403,-0.04,0.37,0.15,-90.25,0.56,-0.24
9.540,-0.034246,-1.000469,0.000000,-0.11,0.22,-0.16,-90.24,0.62,-0.24
9.550,-0.028864,-0.998512,-0.006360,-0.13,-0.26,-0.18,-90.25,0.66,-0.24
9.560,-0.013209,-0.998512,-0.008806,-0.11,-0.17,0.10,-90.26,0.66,-0.24
9.570,-0.026907,-0.993619,-0.005381,-0.09,0.21,0.04,-90.26,0.70,-0.24
9.580,-0.026418,-0.997044,-0.008317,-0.07,-0.05,-0.17,-90.27,0.73,-0.24
9.590,-0.018101,-1.000958,-0.016144,0.02,-0.17,-0.08,-90.30,0.74,-0.24
9.600,-0.009785,-0.993619,-0.009295,0.10,0.06,0.05,-90.30,0.73,-0.24
9.610,-0.019569,-1.000469,-0.002446,0.09,0.09,-0.03,-90.30,0.75,-0.24
9.620,-0.021526,-0.993619,-0.006849,0.08,-0.09,-0.13,-90.30,0.77,-0.24
9.630,-0.012720,-1.001936,-0.004892,0.14,-0.05,-0.10,-90.30,0.77,-0.25
9.640,-0.011252,-0.995087,-0.000978,0.09,0.09,-0.02,-90.29,0.76,-0.25
9.650,-0.016634,-0.997533,0.001957,0.01,0.02,-0.02,-90.27,0.77,-0.25
9.660,-0.007828,-1.009275,-0.002935,-0.12,-0.34,0.21,-90.27,0.75,-0.24
9.670,0.004892,-0.992152,-0.001468,0.04,0.15,0.34,-90.26,0.71,-0.24
9.680,-0.018591,-0.972093,0.003425,-0.11,0.63,0.06,-90.24,0.74,-0.24
9.690,-0.025929,-1.004382,-0.003914,-0.20,-0.25,-0.52,-90.24,0.76,-0.25
9.700,0.008317,-1.002915,-0.009785,-0.14,-0.40,-0.11,-90.26,0.71,-0.25
9.710,0.016634,-0.995087,-0.010274,-0.09,0.09,0.31,-90.27,0.64,-0.24
9.720,-0.005381,-0.999490,-0.012231,0.01,0.23,0.09,-90.29,0.63,-0.24
9.730,-0.001957,-0.995576,-0.007828,0.04,-0.14,-0.26,-90.30,0.61,-0.24
9.740,0.014677,-1.003404,-0.009295,0.08,-0.12,-0.16,-90.30,0.55,-0.25
9.750,0.021037,-0.989706,-0.008806,0.13,0.16,0.10,-90.31,0.48,-0.25
9.760,0.009295,-0.998512,-0.002935,0.14,0.03,0.01,-90.30,0.44,-0.25
9.770,0.012720,-0.996555,-0.008317,0.13,-0.17,-0.19,-90.31,0.39,-0.25
9.780,0.025440,-1.003404,-0.001468,0.13,0.02,-0.05,-90.30,0.32,-0.25
9.790,0.022994,-0.996065,0.004403,0.07,0.16,0.06,-90.28,0.26,-0.25
9.800,0.019080,-0.999001,0.004403,-0.02,-0.06,-0.02,-90.26,0.20,-0.25
9.810,0.026418,-0.998512,0.001957,-0.11,-0.13,-0.09,-90.24,0.13,-0.25
9.820,0.038649,-0.996555,-0.002935,-0.14,0.10,-0.02,-90.24,0.04,-0.25
9.830,0.033757,-0.998512,-0.006360,-0.12,0.06,0.05,-90.25,-0.04,-0.25
9.840,0.031800,-0.999001,-0.004403,-0.13,-0.13,0.02,-90.25,-0.11,-0.25
9.850,0.039627,-0.998512,-0.011741,-0.08,-0.02,-0.08,-90.27,-0.20,-0.25
9.860,0.046477,-0.998022,-0.015655,-0.05,0.08,-0.11,-90.29,-0.30,-0.25
9.870,0.046966,-0.997533,-0.012231,0.06,-0.01,-0.02,-90.31,-0.39,-0.25
9.880,0.047455,-0.996555,-0.007828,0.11,0.02,0.03,-90.31,-0.49,-0.25
9.890,0.045498,-0.993619,-0.007828,0.15,0.03,-0.09,-90.32,-0.57,-0.25
9.900,0.046966,-0.995576,-0.003914,0.15,0.02,-0.09,-90.31,-0.66,-0.25
9.910,0.050390,-0.999001,-0.000978,0.13,-0.05,-0.03,-90.30,-0.75,-0.25
9.920,0.054304,-0.991662,0.002446,0.10,0.01,-0.01,-90.28,-0.84,-0.25
9.930,0.054304,-1.000958,0.001957,0.01,0.03,-0.02,-90.27,-0.93,-0.25
9.940,0.054793,-0.994598,0.002935,-0.07,0.01,-0.02,-90.25,-1.02,-0.25
9.950,0.054793,-0.998512,-0.005871,-0.08,-0.06,-0.04,-90.25,-1.11,-0.25
9.960,0.058707,-0.996555,-0.006360,-0.06,-0.02,-0.02,-90.26,-1.20,-0.25
9.970,0.059196,-0.997044,-0.001957,-0.06,0.04,0.09,-90.25,-1.28,-0.25
9.980,0.056261,-0.997533,-0.006360,-0.06,-0.05,0.03,-90.26,-1.36,-0.25
9.990,0.057240,-0.996555,-0.006360,-0.06,-0.06,-0.03,-90.26,-1.44,-0.25
