time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
8.940,-0.010736,0.006832,1.046760,0.77,-13.30,0.70
8.950,-0.010736,0.009760,1.044320,0.77,-12.32,0.63
8.960,-0.011224,0.006832,1.045296,0.70,-11.27,0.70
8.970,-0.011712,0.007808,1.045296,0.98,-10.29,0.63
8.980,-0.009272,0.007320,1.047736,0.77,-8.75,0.63
8.990,-0.008296,0.006832,1.045296,1.12,-7.77,0.63
9.000,-0.007320,0.007808,1.045784,0.91,-6.65,0.56
9.010,-0.009272,0.006832,1.041880,1.19,-5.67,0.49
9.020,-0.007808,0.008296,1.042856,1.26,-4.27,0.49
9.030,-0.008784,0.006832,1.043832,1.33,-3.15,0.42
9.040,-0.005856,0.007320,1.043832,1.40,-1.96,0.42
9.050,-0.007320,0.006832,1.043832,1.40,-0.77,0.56
9.060,-0.006832,0.008296,1.044320,1.61,0.42,0.35
9.070,-0.008784,0.010248,1.042856,1.61,1.54,0.42
9.080,-0.009760,0.009760,1.045784,1.68,2.66,0.35
9.090,-0.009272,0.006832,1.043344,1.89,3.71,0.35
9.100,-0.006344,0.006832,1.046272,1.75,4.83,0.35
9.110,-0.008784,0.008296,1.044320,2.03,5.81,0.35
9.120,-0.008784,0.011224,1.046272,1.82,7.28,0.35
9.130,-0.010248,0.007320,1.045296,2.10,8.05,0.35
9.140,-0.010248,0.008296,1.045296,2.10,9.03,0.14
9.150,-0.010736,0.006832,1.045296,2.17,9.94,0.28
9.160,-0.010736,0.007320,1.046272,2.31,10.85,0.14
9.170,-0.011712,0.007320,1.044808,2.31,11.76,0.21
9.180,-0.012200,0.006344,1.044808,2.45,12.81,0.21
9.190,-0.011712,0.008296,1.046760,2.45,13.72,0.14
9.200,-0.011712,0.008784,1.046760,2.52,14.42,0.07
9.210,-0.014152,0.009760,1.047736,2.45,15.19,0.21
9.220,-0.015128,0.009272,1.048224,2.59,15.75,0.21
9.230,-0.014640,0.008784,1.047736,2.59,16.59,0.14
9.240,-0.014640,0.009272,1.049688,2.66,17.08,0.07
9.250,-0.015616,0.009760,1.046760,2.73,17.57,0.14
9.260,-0.016592,0.007320,1.048712,2.80,18.13,0.14
9.270,-0.018544,0.010248,1.046760,2.80,18.83,0.07
9.280,-0.019520,0.011224,1.049200,2.87,19.11,0.07
9.290,-0.018544,0.008296,1.048224,2.94,19.46,0.07
9.300,-0.019520,0.007808,1.050176,2.73,19.60,0.00
9.310,-0.021472,0.007320,1.048224,2.87,19.74,0.07
9.320,-0.021960,0.007808,1.045784,2.80,20.02,0.07
9.330,-0.025376,0.008784,1.047736,2.87,20.23,0.07
9.340,-0.026352,0.010248,1.047248,2.94,20.23,0.14
9.350,-0.024888,0.010248,1.047248,2.94,20.23,0.07
9.360,-0.025864,0.009760,1.048224,2.87,20.09,-0.07
9.370,-0.028304,0.008784,1.044808,2.80,20.02,-0.07
9.380,-0.026352,0.008784,1.046272,2.87,19.74,0.00
9.390,-0.028304,0.010248,1.047736,2.87,19.46,0.00
9.400,-0.028304,0.008784,1.045296,2.87,19.25,0.00
9.410,-0.030744,0.008296,1.046272,2.80,18.97,0.07
9.420,-0.031232,0.009760,1.045296,2.73,18.55,0.07
9.430,-0.031232,0.007808,1.044808,2.87,17.99,0.14
9.440,-0.029768,0.008784,1.044320,2.73,17.50,0.14
9.450,-0.032208,0.008784,1.043344,2.80,16.87,0.21
9.460,-0.033672,0.010736,1.041392,2.59,16.38,0.14
9.470,-0.034160,0.008296,1.041392,2.59,15.75,0.14
9.480,-0.034648,0.008784,1.042368,2.52,14.98,0.14
9.490,-0.036600,0.009272,1.040416,2.45,14.21,0.21
9.500,-0.037576,0.009272,1.038464,2.38,13.37,0.14
9.510,-0.038064,0.010736,1.038952,2.31,12.53,0.21
9.520,-0.039528,0.007320,1.039440,2.38,11.48,0.21
9.530,-0.039528,0.010248,1.037976,2.24,10.57,0.21
9.540,-0.040016,0.007320,1.037976,2.17,9.73,0.28
9.550,-0.039040,0.010248,1.038952,2.10,8.75,0.21
9.560,-0.040504,0.009760,1.038464,1.96,7.77,0.35
9.570,-0.040016,0.008784,1.037976,2.17,6.51,0.21
9.580,-0.041968,0.009272,1.037000,1.75,5.60,0.28
9.590,-0.040016,0.007808,1.037488,2.03,4.41,0.28
9.600,-0.042456,0.009760,1.037000,1.54,3.36,0.35
9.610,-0.041968,0.009272,1.035048,1.82,2.24,0.35
9.620,-0.042456,0.009760,1.035048,1.47,1.33,0.49
9.630,-0.039528,0.008784,1.035048,1.61,-17.78,0.42
9.640,-0.041968,0.009760,1.034560,1.40,-1.12,0.49
9.650,-0.041480,0.008296,1.034560,1.33,-2.24,0.49
9.660,-0.040504,0.007808,1.035536,1.33,-3.36,0.42
9.670,-0.042456,0.007320,1.032608,1.33,-4.48,0.42
9.680,-0.043432,0.008784,1.037000,1.05,-5.53,0.49
9.690,-0.039528,0.010736,1.035536,1.19,-6.93,0.56
9.700,-0.041480,0.009272,1.035536,0.98,-8.05,0.42
9.710,-0.041480,0.009760,1.035048,0.98,-9.24,0.56
9.720,-0.039528,0.007808,1.034560,0.77,-10.22,0.63
9.730,-0.040504,0.008296,1.037976,0.84,-11.55,0.56
9.740,-0.038064,0.008784,1.036512,0.49,-12.46,0.56
9.750,-0.039040,0.010736,1.037000,0.77,-13.44,0.63
9.760,-0.041480,0.009760,1.038464,0.49,-14.42,0.63
9.770,-0.040992,0.010248,1.038952,0.42,-15.75,0.63
9.780,-0.039528,0.011224,1.037000,0.35,-16.59,0.77
9.790,-0.037088,0.008784,1.037976,0.28,-17.43,0.70
9.800,-0.037576,0.009760,1.037976,0.14,-18.34,0.70
9.810,-0.036600,0.009272,1.040416,0.28,-19.11,0.84
9.820,-0.034648,0.010248,1.039440,0.14,-19.88,0.77
9.830,-0.036112,0.008296,1.042368,0.07,-20.86,0.84
9.840,-0.034160,0.008784,1.041392,0.21,-21.42,0.84
9.850,-0.033672,0.009760,1.043832,-0.21,-21.98,0.91
9.860,-0.037088,0.009272,1.042856,0.07,-22.68,0.84
9.870,-0.033672,0.008296,1.045784,-0.21,-23.24,0.84
9.880,-0.032696,0.009760,1.041880,0.00,-23.80,0.84
9.890,-0.031232,0.010248,1.045784,-0.21,-24.22,0.91
9.900,-0.030256,0.008784,1.046272,-0.14,-24.78,0.98
9.910,-0.029768,0.010248,1.044808,-0.14,-25.13,0.91
9.920,-0.028792,0.008784,1.046272,-0.28,-25.34,0.77
9.930,-0.029280,0.011224,1.048224,-0.21,-25.55,0.70
9.940,-0.026840,0.010248,1.046272,-0.28,-25.83,0.84
9.950,-0.026840,0.007808,1.047736,-0.21,-25.97,0.91
9.960,-0.025376,0.007808,1.046760,-0.14,-26.11,0.84
9.970,-0.027328,0.009272,1.049688,-0.28,-26.11,0.91
9.980,-0.025864,0.008296,1.048712,-0.14,-25.97,0.84
9.990,-0.024888,0.008296,1.047736,-0.35,-25.90,0.77
