time_s,ax1_g,ay1_g,az1_g,gx1_dps,gy1_dps,gz1_dps,ax2_g,ay2_g,az2_g,gx2_dps,gy2_dps,gz2_dps
0.000,-0.142984,0.001464,-0.968192,1.26,-2.52,0.63,-0.032208,-0.014640,-1.008696,1.47,-2.66,-0.42
0.020,-0.138592,0.003904,-0.961848,1.26,-2.59,0.28,-0.036600,-0.015128,-1.004792,1.33,-2.87,-0.42
0.040,-0.142984,0.004392,-0.969656,1.12,-2.03,0.28,-0.037576,-0.015616,-1.004304,1.33,-2.80,-0.49
0.060,-0.140056,-0.124928,-0.967216,1.26,-2.17,0.14,-0.033184,-0.016104,-1.008208,1.33,-2.80,-0.42
0.080,-0.138592,-0.001464,-0.967704,1.26,-2.94,0.49,-0.035624,-0.011224,-1.003816,1.40,-2.87,-0.42
0.100,-0.142984,0.004392,-0.967216,1.40,-3.15,0.28,-0.036600,-0.017568,-1.007720,1.40,-2.94,-0.35
0.120,-0.142008,0.004392,-0.971608,1.61,-4.06,0.35,-0.032696,-0.014640,-1.007720,1.33,-2.73,-0.35
0.140,-0.142496,-0.001952,-0.963800,1.54,-4.41,0.14,-0.035624,-0.015616,-1.004792,1.40,-2.87,-0.35
0.160,-0.143472,0.001464,-0.967704,1.26,-3.71,0.00,-0.034648,-0.013664,-1.001864,1.54,-3.01,-0.35
0.180,-0.142984,0.000000,-0.964288,0.98,-2.66,-0.14,-0.036600,-0.014152,-1.006256,1.40,-2.80,-0.42
0.200,-0.141520,-0.001464,-0.965752,1.19,-2.24,0.28,-0.037576,-0.017080,-1.002352,1.40,-2.73,-0.42
0.220,-0.145912,0.001952,-0.963312,0.77,-1.12,0.49,-0.034648,-0.017080,-1.006256,1.40,-2.45,-0.42
0.240,-0.140544,0.000976,-0.969168,1.05,-1.40,0.07,-0.034648,-0.013176,-1.005768,1.40,-2.73,-0.35
0.260,-0.140056,-0.001464,-0.968680,0.77,-1.96,0.07,-0.034160,-0.014152,-1.004304,1.40,-2.66,-0.35
0.280,-0.137616,-0.000976,-0.968192,0.84,-2.24,0.42,-0.035136,-0.019520,-1.008208,1.19,-2.80,-0.35
0.300,-0.137616,-0.001464,-0.970632,1.12,-2.31,0.35,-0.037088,-0.011712,-1.008208,1.40,-2.73,-0.42
0.320,-0.141520,0.002440,-0.966728,1.05,-2.73,0.49,-0.036600,-0.014640,-1.006256,1.47,-3.01,-0.42
0.340,-0.144448,0.002440,-0.968680,1.47,-2.73,0.42,-0.035624,-0.014152,-1.005280,1.54,-2.87,-0.42
0.360,-0.141520,-0.002440,-0.965264,1.33,-3.08,0.28,-0.038552,-0.014152,-1.005768,1.26,-2.38,-0.42
0.380,-0.142984,-0.003416,-0.967216,1.12,-3.22,0.35,-0.036112,-0.014152,-1.007232,1.40,-2.66,-0.42
0.400,-0.141032,-0.000488,-0.967704,1.40,-3.08,0.28,-0.035136,-0.014152,-1.006256,1.47,-2.94,-0.42
0.420,-0.139568,0.003904,-0.971120,1.47,-3.29,0.49,-0.034160,-0.016592,-1.005768,1.47,-2.87,-0.42
0.440,-0.140056,0.003904,-0.971608,1.68,-4.83,0.00,-0.036600,-0.016104,-1.002840,1.47,-2.80,-0.49
0.460,-0.143472,0.000976,-0.963312,1.33,-3.99,-0.28,-0.037576,-0.014640,-1.006256,1.40,-3.08,-0.42
0.480,-0.142008,-0.006832,-0.953552,0.56,-1.75,0.56,-0.038552,-0.013664,-1.006256,1.40,-2.87,-0.49
0.500,-0.144936,0.007320,-0.966728,0.77,0.07,0.49,-0.037088,-0.016104,-1.005768,1.47,-2.73,-0.42
0.520,-0.144448,0.001464,-0.969656,0.84,-1.26,0.56,-0.035624,-0.014640,-1.006744,1.40,-2.80,-0.42
0.540,-0.142496,-0.000488,-0.967704,1.19,-2.59,0.21,-0.033672,-0.014152,-1.006744,1.33,-2.87,-0.35
0.560,-0.140056,-0.000976,-0.967704,1.33,-3.08,0.28,-0.031232,-0.012200,-1.004792,1.40,-2.94,-0.49
0.580,-0.138104,0.003416,-0.968680,1.54,-3.92,-0.14,-0.033672,-0.017080,-1.006744,1.40,-2.80,-0.35
0.600,-0.139080,0.001952,-0.974536,1.54,-5.74,-0.21,-0.034648,-0.016104,-1.003328,1.47,-3.08,-0.42
0.620,-0.142008,0.007808,-0.980880,1.96,-7.91,-1.33,-0.035624,-0.013664,-1.006256,1.33,-3.15,-0.28
0.640,-0.059048,0.015616,-0.980880,2.45,-7.42,0.14,-0.038064,-0.010736,-1.007232,1.47,-2.80,-0.35
0.660,-0.137128,-0.012688,-0.955016,3.43,-8.89,-0.21,-0.036600,-0.015616,-1.004792,1.40,-2.66,-0.42
0.680,-0.147376,-0.008296,-0.952088,1.26,-2.03,0.84,-0.036600,-0.014640,-1.005280,1.33,-2.94,-0.42
0.700,-0.149328,0.003416,-0.942816,0.28,3.01,0.49,-0.035136,-0.014640,-1.006744,1.40,-2.80,-0.42
0.720,-0.143960,0.000488,-0.981368,0.00,4.69,0.49,-0.033184,-0.014152,-1.006256,1.47,-2.59,-0.35
0.740,-0.142008,0.001464,-0.985760,0.70,-0.14,0.14,-0.033672,-0.013664,-1.006744,1.40,-2.94,-0.49
0.760,-0.138104,-0.000976,-0.974048,0.70,-1.75,0.42,-0.033672,-0.017080,-1.007720,1.54,-2.94,-0.35
0.780,-0.137128,-0.000976,-0.972584,1.26,-2.38,0.35,-0.037088,-0.015128,-1.005768,1.33,-2.80,-0.42
0.800,-0.141032,0.002440,-0.969168,1.33,-3.43,0.49,-0.037576,-0.014640,-1.005280,1.40,-2.66,-0.35
0.820,-0.143472,0.000976,-0.968680,1.47,-3.78,0.28,-0.038064,-0.015128,-1.004792,1.33,-3.01,-0.35
0.840,-0.141032,0.001464,-0.968680,1.54,-4.27,0.21,-0.036600,-0.014152,-1.005280,1.40,-2.94,-0.49
0.860,-0.144448,-0.001464,-0.968192,0.98,-4.13,-0.07,-0.036600,-0.017568,-1.003328,1.54,-2.52,-0.35
0.880,-0.142984,-0.003416,-0.961848,0.91,-2.52,0.70,-0.033672,-0.016592,-1.003328,1.33,-3.01,-0.28
0.900,-0.141032,0.006832,-0.965752,1.12,-2.38,0.28,-0.034160,-0.014640,-1.004304,1.33,-3.01,-0.35
0.920,-0.138592,-0.001464,-0.963312,0.70,-2.10,0.49,-0.034648,-0.015616,-1.007720,1.33,-2.94,-0.35
0.940,-0.139080,0.002928,-0.973072,1.19,-2.87,0.14,-0.038064,-0.016104,-1.005280,1.33,-3.01,-0.35
0.960,-0.141520,0.007320,-0.971120,0.98,-3.29,-0.77,-0.039040,-0.015616,-1.007720,1.47,-2.94,-0.42
0.980,-0.144448,-0.006832,-0.970144,1.40,-3.71,-0.49,-0.038064,-0.015128,-1.006256,1.40,-2.80,-0.42
1.000,-0.143472,0.002440,-0.963800,0.84,-2.94,0.91,-0.036112,-0.016104,-1.006256,1.47,-2.80,-0.42
1.020,-0.142008,-0.007808,-0.971120,1.33,-2.87,0.35,-0.038064,-0.013664,-1.004304,1.33,-2.94,-0.42
1.040,-0.146400,0.002440,-0.976000,1.26,-4.41,0.21,-0.035624,-0.012688,-1.003816,1.40,-2.59,-0.49
1.060,-0.143960,-0.002440,-0.957456,1.12,-2.17,0.63,-0.037088,-0.013176,-1.004304,1.33,-2.87,-0.49
1.080,-0.142984,0.000000,-0.961360,0.98,0.28,0.42,-0.033184,-0.016104,-1.005280,1.47,-2.87,-0.56
1.100,-0.140056,0.002440,-0.975024,1.05,-1.68,0.42,-0.035624,-0.015616,-1.007720,1.40,-2.80,-0.56
1.120,-0.139568,-0.003416,-0.964288,0.91,-2.24,0.49,-0.035136,-0.011224,-1.003328,1.40,-3.08,-0.70
1.140,-0.142008,0.001952,-0.970144,1.12,-2.31,0.14,-0.034648,-0.013664,-1.002840,1.47,-3.01,-0.63
1.160,-0.139080,0.002440,-0.971608,0.91,-2.94,0.28,-0.035624,-0.017080,-1.007232,1.33,-2.94,-0.70
1.180,-0.139568,-0.001952,-0.966240,1.12,-2.24,0.49,-0.036600,-0.013664,-1.005280,1.33,-2.94,-0.49
1.200,-0.141520,0.006344,-0.965264,1.12,-1.89,0.56,-0.031720,-0.015616,-1.002840,1.33,-2.87,-0.42
1.220,-0.139568,-0.001952,-0.966240,0.98,-2.73,0.42,-0.030744,-0.016104,-1.003328,1.40,-2.94,-0.49
1.240,-0.135664,0.002440,-0.972096,1.26,-2.80,0.35,-0.028304,-0.015616,-1.004304,1.33,-2.80,-0.28
1.260,-0.133224,0.000000,-0.969656,0.84,-3.22,0.42,-0.029768,-0.012200,-1.004792,1.40,-2.87,-0.42
1.280,-0.137616,-0.000976,-0.969656,0.84,-2.73,0.35,-0.034648,-0.016592,-1.001376,1.33,-2.94,-0.42
1.300,-0.138592,0.000488,-0.970144,0.98,-2.80,0.42,-0.035136,-0.015128,-1.005768,1.26,-2.94,-0.35
1.320,-0.139568,0.000000,-0.970144,0.98,-2.94,0.49,-0.036600,-0.016104,-1.003328,1.33,-3.01,-0.35
1.340,-0.141520,0.000488,-0.968192,1.12,-2.52,0.56,-0.036600,-0.014152,-1.004304,1.40,-2.80,-0.35
1.360,-0.141520,0.000976,-0.968192,0.91,-2.87,0.56,-0.032696,-0.011712,-1.003816,1.33,-2.66,-0.42
1.380,-0.138104,-0.001464,-0.972584,1.05,-3.36,0.56,-0.032696,-0.014152,-1.003328,1.54,-2.80,-0.49
1.400,-0.138104,0.000488,-0.971608,0.98,-2.80,0.56,-0.034160,-0.013176,-1.001376,1.47,-3.15,-0.35
1.420,-0.139080,0.124440,-0.968192,0.98,-2.80,0.56,-0.033672,-0.015128,-1.003816,1.47,-2.87,-0.49
1.440,-0.142496,-0.000976,-0.967704,1.19,-3.01,0.70,-0.036600,-0.013664,-1.005768,1.33,-2.80,-0.42
1.460,-0.143472,-0.001952,-0.971120,1.12,-3.92,0.77,-0.039528,-0.013176,-1.002352,1.54,-3.15,-0.49
1.480,-0.145424,0.004392,-0.972096,0.98,-3.78,0.63,-0.033184,-0.015616,-1.006744,1.40,-3.08,-0.42
1.500,-0.142984,-0.006344,-0.962336,0.63,-2.52,0.91,-0.033672,-0.015128,-1.013576,0.49,0.56,-0.35
1.520,-0.139080,0.000000,-0.966240,0.77,-1.96,1.96,-0.030744,-0.016104,-1.006744,5.32,2.31,-0.42
1.540,-0.137616,0.003904,-0.973560,1.26,-2.66,0.56,-0.026840,-0.010736,-1.003816,3.29,-7.91,-0.28
1.560,-0.138104,-0.006832,-0.968192,0.91,-2.38,0.70,-0.011712,-0.017568,-1.005280,1.05,-5.18,-0.28
1.580,-0.134688,-0.008784,-0.964288,0.70,-1.89,2.94,-0.040504,-0.007808,-1.001864,2.31,-6.37,-0.42
1.600,-0.139568,0.002440,-0.970632,1.47,-2.38,3.15,-0.047336,-0.010736,-1.001376,0.98,-3.57,-0.28
1.620,-0.144936,0.009760,-0.970632,1.26,-2.73,1.96,-0.023424,-0.011712,-0.910608,3.99,-5.95,-0.42
1.640,-0.142984,-0.001464,-0.964288,1.33,-2.80,1.68,-0.040992,-0.016104,-1.020896,0.49,0.84,-0.35
1.660,-0.144448,-0.008296,-0.968680,1.47,-2.87,2.73,-0.030256,-0.014152,-1.000400,0.84,-3.36,-0.42
1.680,-0.137128,-0.009272,-0.967704,1.61,-2.94,4.06,-0.032696,-0.013664,-1.010648,1.05,-1.68,-0.42
1.700,-0.142008,-0.023912,-0.967216,2.17,-3.15,6.30,-0.029768,-0.014640,-1.002840,2.38,-3.78,-0.42
1.720,-0.142496,-0.025864,-0.967704,1.33,-3.29,8.05,-0.034648,-0.016104,-1.013088,1.68,-3.36,-0.42
1.740,-0.155184,-0.029280,-0.958920,0.56,-3.08,5.39,-0.036600,-0.014640,-1.002352,1.26,-3.08,-0.35
1.760,-0.176656,-0.043920,-0.962336,3.43,-2.59,-1.89,-0.040016,-0.014640,-1.007720,1.47,-2.45,-0.35
1.780,-0.150304,-0.057096,-0.973560,3.99,-2.17,-4.76,-0.037576,-0.014152,-1.005768,1.05,-1.12,-0.42
1.800,-0.134200,-0.082960,-0.984784,4.97,-3.99,-7.56,-0.034648,-0.017080,-1.002352,1.40,-2.66,-0.42
1.820,-0.090768,-0.022936,-0.961848,3.36,-2.73,-5.95,-0.033672,-0.016104,-1.004792,1.19,-2.66,-0.42
1.840,-0.119560,-0.060512,-0.964288,1.96,-3.08,-4.62,-0.027816,-0.013176,-0.996496,1.82,-6.58,-0.42
1.860,-0.104920,-0.036112,-0.998936,-4.48,-1.75,5.25,-0.037576,-0.018544,-1.006744,1.40,-3.99,-0.42
1.880,-0.122976,-0.012200,-0.968192,1.40,-2.80,12.74,-0.038064,-0.015616,-1.013576,0.77,-1.61,-0.28
1.900,-0.127368,0.057096,-0.980880,9.31,-1.54,20.58,-0.038064,-0.017080,-1.002352,0.63,-0.70,-0.35
1.920,-0.138592,0.031720,-0.977464,3.15,-3.08,19.53,-0.035136,-0.012688,-1.002840,1.33,-2.52,-0.42
1.940,-0.144448,0.075152,-0.956968,-1.33,-2.87,8.96,-0.037088,-0.014152,-1.005280,1.40,-2.87,-0.42
1.960,-0.142008,0.103944,-0.985760,1.89,-2.66,-5.32,-0.035624,-0.015616,-1.004304,1.33,-2.66,-0.35
1.980,-0.175680,0.047824,-0.956480,-2.03,-2.94,-17.15,-0.032208,-0.016592,-1.006744,1.33,-2.94,-0.42
2.000,-0.140544,0.008296,-0.967216,0.00,-2.17,-27.02,-0.031232,-0.014152,-1.004792,1.33,-2.87,-0.35
2.020,-0.127368,-0.000976,-0.970632,-2.17,-3.43,-27.58,-0.034648,-0.015128,-1.006256,1.40,-2.45,-0.42
2.040,-0.128344,-0.031720,-0.968680,-0.84,-2.80,-24.78,-0.033672,-0.015616,-1.006744,1.12,-2.24,-0.42
2.060,-0.103944,-0.006344,-0.976488,-5.11,-2.66,-13.02,-0.037088,-0.012200,-1.003328,1.33,-3.29,-0.35
2.080,-0.106872,-0.039528,-0.973560,0.00,-3.01,-10.64,-0.035624,-0.014152,-1.005768,1.33,-3.08,-0.49
2.100,-0.110776,-0.007320,-0.960872,-0.21,-3.01,-0.77,-0.035624,-0.016592,-1.005280,1.54,-3.01,-0.42
2.120,-0.032208,-0.007808,-1.001864,0.42,-4.48,-3.15,-0.037088,-0.015616,-1.003816,1.26,-2.45,-0.49
2.140,-0.099064,-0.041968,-0.971608,1.12,-7.63,5.39,-0.031720,-0.013664,-1.005280,1.47,-2.73,-0.42
2.160,-0.150792,-0.041480,-0.965264,1.89,-3.57,17.08,-0.033184,-0.014152,-1.006744,1.47,-2.45,-0.35
2.180,-0.084912,0.017568,-0.976488,2.59,-4.06,19.11,-0.034648,-0.012688,-1.005280,1.61,-3.15,-0.35
2.200,-0.197152,0.065880,-0.966728,2.59,-3.29,12.67,-0.034648,-0.015616,-1.006256,1.47,-2.38,-0.35
2.220,-0.146888,0.097112,-0.966240,1.61,-3.57,-3.57,-0.040016,-0.015616,-1.008208,1.89,-5.53,-0.49
2.240,-0.140544,0.045384,-0.964776,0.77,-2.66,-17.78,-0.035624,-0.015128,-1.006744,1.05,-1.68,-0.35
2.260,-0.091744,-0.025376,-0.996008,0.98,-3.71,-16.80,-0.037576,-0.015128,-1.006256,1.47,-2.17,-0.42
2.280,-0.180072,-0.029280,-0.955504,-0.35,-2.80,-10.78,-0.034160,-0.014640,-1.007720,1.33,-2.52,-0.49
2.300,-0.132248,-0.013176,-0.972096,-0.70,-0.77,-7.28,-0.035624,-0.017080,-1.005280,1.19,-2.66,-0.35
2.320,-0.142496,0.010736,-0.982832,-0.42,-3.78,-7.98,-0.034160,-0.014152,-1.007232,1.33,-3.01,-0.49
2.340,-0.048312,0.024400,-0.991128,0.49,-7.07,-12.39,-0.034648,-0.015616,-1.005768,1.47,-3.01,-0.42
2.360,-0.123952,-0.005856,-0.979904,0.77,-5.04,-13.23,-0.035624,-0.015616,-1.006256,1.40,-2.17,-0.42
2.380,-0.225456,-0.055632,-0.955992,0.35,-3.15,-7.00,-0.033672,-0.016592,-1.022360,1.40,-0.77,-0.42
2.400,-0.174704,-0.054656,-0.959896,-0.49,-3.36,3.50,-0.031720,-0.011712,-1.016504,1.40,-2.94,-0.42
2.420,-0.100040,-0.054656,-0.970144,4.06,-3.50,11.27,-0.033672,-0.016592,-1.004304,1.54,-4.13,-0.42
2.440,-0.102480,-0.053680,-0.978440,4.48,-3.36,22.47,-0.036112,-0.014640,-1.007232,1.40,-2.03,-0.42
2.460,-0.065392,-0.057584,-0.985760,4.41,-7.84,30.45,-0.035624,-0.015616,-1.002840,1.40,-3.08,-0.35
2.480,-0.158112,0.020008,-0.956480,1.05,-0.91,35.07,-0.035624,-0.014152,-1.006256,1.82,-3.99,-0.35
2.500,-0.183000,0.094184,-0.957456,4.48,-2.38,18.97,-0.035136,-0.014640,-1.006256,1.40,-2.80,-0.49
2.520,-0.149816,0.089792,-0.962824,2.94,-1.54,2.52,-0.034648,-0.014640,-1.005768,1.47,-2.87,-0.42
2.540,-0.129808,0.030744,-0.977952,2.38,-2.80,-8.54,-0.036112,-0.012200,-1.006744,1.54,-3.29,-0.35
2.560,-0.229360,-0.046848,-0.956968,0.77,-3.29,-4.69,-0.036112,-0.017568,-1.007720,1.40,-3.01,-0.28
2.580,-0.135664,-0.027816,-0.954040,0.70,-1.26,2.66,-0.037088,-0.014640,-1.006744,1.26,-2.87,-0.42
2.600,-0.129320,-0.006344,-0.979416,1.54,-1.82,5.25,-0.034648,-0.013664,-1.005280,1.47,-2.80,-0.42
2.620,-0.126880,-0.005856,-0.976976,2.94,-3.22,5.04,-0.032696,-0.015128,-1.004792,1.61,-3.08,-0.49
2.640,-0.187392,-0.016104,-0.961360,2.24,-3.22,7.28,-0.034648,-0.017080,-1.007720,1.75,-2.66,-0.42
2.660,-0.124928,0.000488,-0.966240,2.03,-2.03,8.61,-0.035136,-0.017080,-1.006744,1.33,-2.80,-0.49
2.680,-0.153720,-0.034648,-0.955504,3.99,-3.43,11.97,-0.038552,-0.014152,-1.002352,1.40,-3.01,-0.42
2.700,-0.155184,-0.021960,-0.955504,3.22,-2.31,19.18,-0.034160,-0.016104,-1.003816,1.75,-3.43,-0.35
2.720,-0.159088,0.075640,-0.963312,0.56,-1.89,12.60,-0.036600,-0.013664,-1.005768,1.40,-3.22,-0.42
2.740,-0.152256,0.088816,-0.964288,0.84,-1.47,-7.35,-0.035136,-0.016104,-1.005768,1.26,-2.80,-0.49
2.760,-0.143472,0.018544,-0.973560,1.12,-1.89,-15.82,-0.034160,-0.016104,-1.003816,1.61,-4.76,-0.49
2.780,-0.132736,-0.065392,-0.979416,1.26,-3.64,-9.17,-0.038064,-0.013176,-1.007232,1.54,-3.08,-0.42
2.800,-0.130296,-0.060512,-0.966240,0.91,-3.71,5.67,-0.037576,-0.014152,-1.003328,1.54,-3.15,-0.42
2.820,-0.143472,-0.002928,-0.961848,0.84,-2.31,10.36,-0.040016,-0.015128,-1.010648,1.33,-3.36,-0.42
2.840,-0.145912,0.040504,-0.974048,1.05,-3.36,5.46,-0.034160,-0.013176,-1.006256,1.47,-2.73,-0.42
2.860,-0.144448,0.033184,-0.969168,1.19,-3.57,-3.01,-0.039528,-0.016592,-1.007720,1.19,-2.66,-0.42
2.880,-0.143472,-0.004880,-0.970144,1.33,-3.92,-4.62,-0.036112,-0.012688,-1.007232,1.33,-2.80,-0.35
2.900,-0.139568,-0.030744,-0.967216,1.26,-3.22,-0.07,-0.034160,-0.015128,-1.002352,2.31,-3.99,-0.49
2.920,-0.140544,-0.007320,-0.965264,0.84,-2.24,2.87,-0.037576,-0.017080,-1.017968,0.07,-1.47,-0.35
2.940,-0.140544,0.012200,-0.969168,0.70,-2.45,1.33,-0.040992,-0.015128,-1.006744,1.26,-3.08,-0.35
2.960,-0.141032,0.004392,-0.968192,1.12,-2.59,-0.91,-0.018544,-0.014640,-0.997960,1.19,-2.24,-1.33
2.980,-0.142008,-0.006832,-0.967216,1.05,-2.31,-0.63,-0.032208,-0.016592,-1.015528,1.68,-3.50,-2.73
3.000,-0.140544,-0.001952,-0.970144,1.05,-2.66,0.91,-0.055632,0.004880,-0.986248,2.17,-6.09,-2.31
3.020,-0.142496,0.004392,-0.968680,1.19,-2.59,0.21,-0.062952,-0.013176,-0.988688,10.85,-9.52,-2.03
3.040,-0.139080,0.000488,-0.967216,0.91,-2.31,0.49,-0.047336,-0.024888,-1.017968,1.33,3.43,-3.29
3.060,-0.139080,-0.002928,-0.971120,1.47,-2.52,0.35,-0.040016,-0.022448,-1.032120,-0.49,-2.24,-3.01
3.080,-0.138104,0.000976,-0.967704,0.84,-2.73,0.35,-0.039040,-0.023424,-1.010648,0.49,-2.52,-3.08
3.100,-0.138104,-0.122976,-0.969168,1.12,-2.87,0.28,-0.037088,-0.020984,-1.012600,1.12,-2.87,-3.15
3.120,-0.140056,-0.002928,-0.967216,0.84,-2.73,0.42,-0.041968,-0.019520,-1.004792,1.33,-3.01,-3.01
3.140,-0.140056,-0.000976,-0.970144,1.19,-2.87,0.28,-0.039040,-0.021472,-1.008696,1.33,-3.01,-2.94
3.160,-0.140544,0.000488,-0.966728,1.40,-2.80,0.28,-0.036600,-0.021960,-1.009672,1.40,-2.80,-2.87
3.180,-0.143960,0.005856,-0.974536,1.12,-3.57,-0.49,-0.038552,-0.020008,-1.005280,1.40,-2.87,-2.94
3.200,-0.138592,0.006344,-0.964776,1.19,-3.71,-2.31,-0.036112,-0.019520,-1.006256,1.33,-3.08,-2.87
3.220,-0.139568,-0.003904,-0.968192,1.82,-4.48,-2.45,-0.040504,-0.017080,-1.005280,1.33,-2.87,-2.87
3.240,0.014640,0.014640,-1.026264,2.80,-4.90,-2.10,-0.038552,-0.022936,-1.005768,1.33,-2.94,-2.80
3.260,-0.140056,0.007808,-0.976976,2.73,-0.98,-1.68,-0.038552,-0.018056,-1.003816,1.33,-2.80,-2.80
3.280,-0.170800,0.023912,-0.989664,1.19,-1.40,-6.23,-0.039528,-0.019520,-1.006744,1.33,-2.87,-2.87
3.300,-0.114192,0.022936,-0.942816,-2.38,-5.39,-11.83,-0.039528,-0.019032,-1.005280,1.40,-2.94,-2.94
3.320,-0.214720,-0.009272,-0.943792,-0.98,-3.22,-14.84,-0.039040,-0.019032,-1.007232,1.33,-2.87,-3.01
3.340,-0.138104,-0.006344,-0.938424,-2.59,-1.89,-13.93,-0.038552,-0.020496,-1.005280,1.19,-2.80,-2.94
3.360,-0.132736,-0.058560,-0.981368,1.61,-1.96,-7.28,-0.040992,-0.021960,-1.007232,1.19,-2.87,-2.94
3.380,-0.130296,-0.059048,-0.982832,2.17,-5.53,5.46,-0.040016,-0.019032,-1.004792,1.33,-2.87,-2.94
3.400,-0.142008,0.000488,-0.957944,1.26,-6.51,9.45,-0.040016,-0.021472,-1.005768,1.26,-3.01,-2.87
3.420,-0.147376,0.045872,-0.944768,1.05,-2.52,3.50,-0.036600,-0.023912,-1.003816,1.26,-2.87,-2.87
3.440,-0.141520,0.000000,-0.982832,1.82,-1.40,-2.66,-0.038552,-0.022448,-1.007720,1.33,-2.87,-2.94
3.460,-0.140544,-0.035624,-0.983320,2.31,-3.71,1.54,-0.039528,-0.019520,-1.005768,1.54,-2.94,-2.94
3.480,-0.019520,-0.046848,-0.962824,-1.26,-9.87,10.36,-0.038064,-0.020008,-1.009184,1.33,-2.87,-2.94
3.500,-0.209352,-0.061488,-0.922808,3.22,1.61,18.20,-0.037576,-0.017568,-1.003816,1.26,-2.87,-2.94
3.520,-0.156160,-0.060512,-0.969168,4.48,-0.77,29.61,-0.037088,-0.018544,-1.006744,1.26,-3.01,-2.94
3.540,0.306464,0.093696,-1.126304,1.40,-1.54,25.06,-0.039040,-0.021960,-1.005768,1.40,-3.01,-2.94
3.560,-1.135576,0.077592,-0.901824,-0.98,9.17,4.27,-0.040016,-0.021472,-1.006256,1.40,-2.80,-2.87
3.580,-10.172848,-0.147376,-0.718824,-3.08,-449.75,-0.28,-0.040016,-0.021960,-1.005280,1.33,-2.73,-3.01
3.600,0.000000,0.002928,-0.241560,-28.21,-181.02,-11.06,-0.040016,-0.021960,-1.006744,1.19,-2.94,-3.08
3.620,-0.483608,-0.142496,-2.339472,-31.99,-29.68,-102.34,-0.039040,-0.020984,-1.006256,1.33,-2.94,-3.08
3.640,-0.188368,0.076616,-0.772504,-77.56,3.92,-11.06,-0.040016,-0.022448,-1.002352,1.19,-2.80,-3.15
3.660,-0.131272,-0.014152,-1.041392,3.71,-2.03,-8.47,-0.040016,-0.023912,-1.005280,1.33,-2.87,-3.08
3.680,-0.122488,0.000976,-1.037000,3.43,-3.57,-9.38,-0.040504,-0.020984,-1.004304,1.33,-2.87,-3.15
3.700,-0.121512,0.000488,-0.990152,0.77,-1.40,-9.31,-0.038552,-0.022448,-1.005280,1.26,-2.94,-3.15
3.720,-0.117120,-0.000976,-0.974536,-0.91,-3.92,-8.96,-0.037576,-0.020984,-1.008208,1.40,-3.08,-3.08
3.740,-0.122000,-0.000488,-0.961848,0.49,-2.24,-9.24,-0.037576,-0.020008,-1.007232,1.33,-3.01,-3.08
3.760,-0.117120,-0.002440,-0.966240,-1.40,-4.27,-9.10,-0.038552,-0.021472,-1.008696,1.33,-2.94,-3.15
3.780,-0.118584,0.000000,-0.963312,0.28,-1.75,-9.17,-0.038064,-0.021960,-1.003816,1.26,-2.94,-3.15
3.800,-0.119560,-0.002928,-0.967704,-0.56,-2.03,-9.17,-0.038552,-0.020008,-1.004304,1.40,-2.94,-3.08
3.820,-0.118096,-0.000488,-0.958920,0.28,-1.40,-9.24,-0.040504,-0.019520,-1.006744,1.33,-2.80,-3.15
3.840,-0.122976,0.002928,-0.964776,0.21,-3.01,-9.10,-0.042456,-0.020496,-1.007720,1.33,-2.80,-3.15
3.860,-0.117608,0.003904,-0.963800,0.49,-1.40,-9.17,-0.039040,-0.021472,-1.007232,1.40,-2.87,-3.15
3.880,-0.121024,0.003416,-0.962336,-17.92,-2.94,-8.96,-0.040504,-0.019032,-1.007232,1.19,-2.73,-3.15
3.900,-0.119072,0.000976,-0.974536,0.63,-1.68,-9.24,-0.050264,-0.023424,-1.007720,-13.72,-134.05,5.18
3.920,-0.116144,0.001464,-0.970632,0.14,-3.78,-8.89,0.005368,0.016104,-0.720776,-58.45,-40.60,52.15
3.940,-1.012600,-0.465552,-0.127856,-113.54,52.43,-82.18,0.003416,-0.024888,-0.751032,-17.92,-16.31,50.75
3.960,0.022936,0.028792,-2.927024,174.58,-188.86,-11.13,-0.009272,-0.015128,-0.929152,4.27,-6.44,50.40
3.980,-0.160552,0.049288,-0.455304,15.47,-23.17,54.11,-0.027328,-0.017080,-0.973072,0.21,-0.56,50.40
4.000,-0.138592,0.010248,-1.046760,13.65,-3.36,21.35,-0.024400,-0.018056,-1.004792,4.27,-4.27,50.40
4.020,-0.130296,0.001952,-0.990640,6.16,-3.22,22.82,-0.031720,-0.018056,-1.001864,2.73,0.42,50.12
4.040,-0.132736,0.001464,-0.978928,5.25,-3.29,25.13,-0.030744,-0.021960,-1.016992,4.41,-2.52,49.98
4.060,-0.129808,0.001952,-0.977952,4.41,-2.10,25.55,-0.033672,-0.020008,-1.008696,3.22,-1.82,50.05
4.080,-0.132736,-0.002440,-0.963800,3.15,-2.73,25.34,-0.031232,-0.021472,-0.997960,3.64,0.07,49.91
4.100,-0.131760,0.000000,-0.976488,4.27,-1.68,24.71,-0.033184,-0.024400,-0.997960,3.01,-2.87,49.70
4.120,-0.132248,0.001464,-0.971120,5.67,-2.66,24.64,-0.032696,-0.023424,-1.006256,2.66,-1.54,49.63
4.140,-0.133712,0.001464,-0.972096,5.11,-1.68,24.43,-0.029768,-0.019520,-1.007720,2.73,-0.42,49.63
