time_s,ax1_g,ay1_g,az1_g,gx1_dps,gy1_dps,gz1_dps,ax2_g,ay2_g,az2_g,gx2_dps,gy2_dps,gz2_dps
0.000,0.010736,0.008296,-0.971608,1.05,-2.52,0.21,-0.033672,-0.015616,-1.008696,1.54,-3.01,-0.35
0.020,0.006832,0.003416,-0.983320,0.98,-2.31,0.35,-0.036600,-0.014640,-1.006256,1.19,-3.01,-0.42
0.040,0.008296,-0.000976,-0.972584,1.47,-3.08,0.42,-0.035136,-0.018056,-1.003328,1.40,-2.24,-0.42
0.060,0.010248,-0.001952,-0.973560,1.61,-3.64,0.70,-0.032208,-0.017080,-1.009184,1.40,-2.59,-0.49
0.080,0.008784,0.007808,-0.982832,2.03,-3.85,0.21,-0.037088,-0.013664,-1.003328,1.33,-2.73,-0.42
0.100,0.014640,-0.013664,-0.969168,2.38,-4.48,1.75,-0.037576,-0.013664,-0.999424,1.33,-3.50,-0.42
0.120,0.007808,-0.006832,-0.964776,0.00,-3.29,5.46,-0.033672,-0.015616,-1.011136,1.33,-3.43,-0.49
0.140,-0.002928,0.034160,-0.976488,0.98,-2.66,1.12,-0.038552,-0.013664,-1.004792,1.33,-3.01,-0.49
0.160,0.012200,-0.010736,-0.975024,1.61,-3.57,0.00,-0.034160,-0.014152,-1.003328,1.40,-2.80,-0.42
0.180,0.010736,0.000488,-0.973560,1.68,-3.99,1.40,-0.035136,-0.014152,-1.008696,1.33,-2.87,-0.35
0.200,0.021472,0.005856,-0.990152,3.01,-4.48,2.24,-0.038064,-0.014640,-1.002840,1.19,-2.73,-0.28
0.220,-0.010248,-0.002440,-0.966728,1.05,-2.87,1.89,-0.033184,-0.014640,-1.006256,1.33,-2.52,-0.42
0.240,0.004880,0.014152,-0.973072,0.77,-3.22,-0.14,-0.034160,-0.013664,-1.006744,1.33,-2.66,-0.42
0.260,0.004880,-0.000488,-0.971608,0.70,-1.12,0.49,-0.038064,-0.014640,-0.999424,1.40,-2.66,-0.42
0.280,0.009272,0.000976,-0.975512,1.05,-1.68,0.21,-0.035624,-0.014152,-1.008208,1.47,-3.36,-0.42
0.300,0.007808,0.003416,-0.973072,1.19,-2.38,0.35,-0.037576,-0.015128,-1.005768,1.26,-2.94,-0.42
0.320,0.010248,0.002440,-0.980880,1.33,-3.01,0.49,-0.036112,-0.015616,-1.003816,1.40,-3.15,-0.42
0.340,0.008784,-0.001952,-0.972584,1.47,-3.71,0.28,-0.035624,-0.016104,-1.008696,1.19,-3.15,-0.49
0.360,0.008296,0.003904,-0.973072,1.12,-3.36,0.14,-0.036112,-0.018544,-1.005280,1.33,-3.01,-0.35
0.380,0.009272,0.000976,-0.970144,0.49,-0.91,0.28,-0.035624,-0.015616,-1.008208,1.40,-2.17,-0.35
0.400,0.005368,0.016104,-0.977464,0.42,-1.33,-0.77,-0.035136,-0.010736,-1.006744,1.26,-2.52,-0.42
0.420,0.007808,0.014152,-0.977464,1.19,-2.03,-4.13,-0.034160,-0.015616,-1.006256,1.33,-2.66,-0.35
0.440,0.011712,-0.008296,-0.973560,1.89,-2.73,-3.36,-0.034648,-0.014152,-1.003328,1.47,-3.08,-0.42
0.460,0.015128,-0.014152,-0.976000,0.70,-2.73,0.63,-0.035136,-0.015128,-1.007720,1.54,-3.22,-0.42
0.480,0.008784,-0.000976,-0.971120,0.14,-1.47,-0.42,-0.038064,-0.016592,-1.006256,1.47,-2.87,-0.35
0.500,0.013664,-0.003904,-0.973560,0.91,-2.45,-0.49,-0.037576,-0.014640,-1.004792,1.47,-2.66,-0.42
0.520,0.011224,0.003904,-0.977464,0.70,-2.59,0.77,-0.034160,-0.015128,-1.007232,1.26,-2.87,-0.42
0.540,0.009272,0.002440,-0.973072,1.19,-2.73,0.14,-0.035624,-0.013664,-1.002840,1.26,-2.87,-0.42
0.560,0.009272,0.007320,-0.977952,1.61,-2.94,0.49,-0.036112,-0.016592,-1.007720,1.19,-2.52,-0.42
0.580,0.011224,0.000488,-0.976488,1.96,-3.43,0.63,-0.035136,-0.014640,-1.006744,1.26,-2.73,-0.42
0.600,0.008296,0.001952,-0.976000,1.47,-3.29,0.35,-0.035136,-0.016592,-1.003816,1.54,-3.15,-0.35
0.620,0.008784,0.002440,-0.970632,0.70,-2.59,0.21,-0.036600,-0.015616,-1.007720,1.54,-3.15,-0.42
0.640,0.010248,0.004392,-0.974536,1.12,-2.52,0.42,-0.035136,-0.012200,-1.004792,1.61,-3.01,-0.42
0.660,0.009760,0.003904,-0.975512,1.33,-2.66,0.42,-0.034160,-0.014640,-1.008696,1.40,-2.80,-0.35
0.680,0.012200,0.002440,-0.972096,0.98,-2.59,0.14,-0.037088,-0.017568,-1.008696,1.40,-2.45,-0.35
0.700,0.010248,0.005368,-0.973072,1.12,-3.01,-0.07,-0.035136,-0.013664,-1.010160,1.40,-2.59,-0.49
0.720,0.007808,0.010736,-0.973072,1.26,-3.22,-0.91,-0.037088,-0.013664,-1.007232,1.40,-2.59,-0.42
0.740,0.006344,0.024400,-0.972584,1.26,-2.94,-3.92,-0.033672,-0.013176,-1.006256,1.26,-2.45,-0.35
0.760,0.007320,0.021472,-0.976488,1.05,-2.66,-7.07,-0.034648,-0.015128,-1.005768,1.26,-2.52,-0.42
0.780,0.009760,0.010248,-0.976000,1.68,-2.59,-9.59,-0.034648,-0.013664,-1.002840,1.19,-3.08,-0.42
0.800,0.023424,-0.058072,-0.976488,2.38,-2.66,-3.71,-0.035624,-0.015616,-1.004792,1.54,-2.87,-0.42
0.820,-0.110288,-0.118096,-0.971120,-0.91,-2.10,15.54,-0.036112,-0.016104,-1.005280,1.40,-2.87,-0.28
0.840,0.080520,-0.073688,-0.967216,-1.05,-5.25,33.95,-0.036112,-0.017080,-1.006744,1.40,-2.94,-0.35
0.860,0.042456,-0.074664,-0.969168,0.00,-2.80,49.42,-0.033672,-0.012688,-1.005768,1.47,-2.80,-0.49
0.880,0.036600,-0.024400,-0.994544,0.28,-3.57,60.20,-0.036600,-0.015128,-1.007720,1.47,-2.59,-0.42
0.900,0.034648,-0.002440,-0.980392,1.19,-2.87,62.86,-0.036112,-0.014640,-1.007232,1.40,-2.66,-0.49
0.920,0.049288,0.038064,-0.962824,2.24,-3.36,62.86,-0.038064,-0.015616,-1.005280,1.40,-2.45,-0.35
0.940,0.002928,0.120536,-0.976976,0.77,-2.80,48.23,-0.037088,-0.016592,-1.007720,1.47,-2.80,-0.42
0.960,-0.057096,0.262544,-0.982832,1.96,-3.01,11.06,-0.038064,-0.016104,-1.005280,1.47,-2.87,-0.42
0.980,-0.070760,0.204472,-0.987712,3.36,-2.52,-35.21,-0.039040,-0.014152,-1.006744,1.68,-3.08,-0.49
1.000,0.029768,0.122488,-0.973560,4.48,-3.29,-55.86,-0.037088,-0.015128,-1.006256,1.33,-2.87,-0.42
1.020,0.043432,-0.118096,-0.988688,4.62,-2.45,-63.56,-0.036112,-0.016592,-1.005768,1.54,-2.45,-0.35
1.040,0.064416,-0.095160,-0.968192,2.73,-4.06,-50.89,-0.032696,-0.014640,-1.007720,1.40,-2.80,-0.49
1.060,0.058072,-0.165920,-0.965752,1.89,-1.89,-24.71,-0.031232,-0.015128,-1.005768,1.33,-2.66,-0.42
1.080,0.073688,-0.170800,-0.976488,1.19,-2.45,7.91,-0.032208,-0.016104,-1.006744,1.26,-2.24,-0.42
1.100,0.041480,-0.123464,-0.969168,-0.70,-3.01,38.64,-0.033672,-0.017080,-1.005280,1.33,-2.80,-0.42
1.120,0.025864,-0.044896,-0.978928,-1.05,-2.03,52.43,-0.034648,-0.014640,-1.008208,1.47,-3.08,-0.42
1.140,0.030256,0.062464,-0.974536,-0.35,-3.50,51.38,-0.035136,-0.016104,-1.005768,1.47,-3.57,-0.35
1.160,-0.029280,0.127368,-0.976488,0.98,-2.24,33.18,-0.039040,-0.015128,-1.008696,1.68,-2.87,-0.42
1.180,-0.015616,0.188856,-0.980880,1.26,-2.94,10.08,-0.037576,-0.012200,-1.004792,1.54,-2.94,-0.35
1.200,-0.006832,0.162016,-0.976976,1.89,-2.87,-16.10,-0.034160,-0.016104,-1.005768,1.47,-2.87,-0.42
1.220,0.008296,0.090280,-0.980392,2.80,-3.29,-36.89,-0.035624,-0.014152,-1.006744,1.40,-2.31,-0.49
1.240,0.016104,0.024888,-0.980392,4.97,-1.75,-47.25,-0.035136,-0.015128,-1.005768,1.33,-2.52,-0.42
1.260,-0.007808,-0.012688,-0.976000,1.47,-2.52,-47.81,-0.037088,-0.015128,-1.004304,1.19,-2.03,-0.42
1.280,0.011712,-0.087840,-0.975024,1.33,-3.50,-44.94,-0.039040,-0.012688,-1.006744,1.33,-3.36,-0.35
1.300,0.047336,-0.092232,-0.972584,2.10,-2.87,-35.70,-0.039040,-0.014640,-1.007720,1.33,-3.50,-0.49
1.320,0.050752,-0.124928,-0.972584,1.82,-2.94,-14.21,-0.036112,-0.013176,-1.005280,1.61,-3.08,-0.56
1.340,0.033672,-0.124440,-0.970144,0.56,-2.73,15.26,-0.033672,-0.016104,-1.005768,1.47,-3.08,-0.49
1.360,0.087352,-0.030256,-0.940376,1.54,-2.10,35.70,-0.035136,-0.016592,-1.007232,1.40,-3.01,-0.49
1.380,0.005856,-0.008296,-0.986736,1.75,-5.53,41.93,-0.032696,-0.016104,-1.004304,1.33,-2.38,-0.42
1.400,0.049288,0.022936,-0.976000,-0.21,-2.59,39.20,-0.036600,-0.017080,-1.007720,1.33,-2.24,-0.56
1.420,0.007320,0.065880,-0.979904,1.26,-2.73,30.10,-0.034648,-0.014640,-1.006744,1.05,-1.89,-0.49
1.440,-0.008296,0.089304,-0.976976,1.05,-3.29,14.98,-0.034160,-0.015616,-1.005280,1.40,-2.52,-0.49
1.460,-0.011224,0.101504,-0.974536,1.54,-3.15,-0.70,-0.035624,-0.016104,-1.004792,1.40,-3.78,-0.42
1.480,-0.012200,0.072712,-0.973072,1.89,-2.80,-34.72,-0.036600,-0.014152,-1.005768,1.40,-3.36,-0.49
1.500,0.023424,0.047824,-0.970632,1.89,-2.52,-27.86,-0.037088,-0.016592,-1.008696,1.54,-3.71,-0.35
1.520,0.055144,0.009272,-0.967704,2.17,-2.66,-31.29,-0.036112,-0.016104,-1.007232,1.61,-2.87,-0.35
1.540,-0.057096,-0.043920,-0.969168,2.38,-2.31,-26.32,-0.033672,-0.014640,-1.005280,1.47,-2.31,-0.35
1.560,0.033184,-0.063928,-0.979904,2.03,-3.15,-14.21,-0.035136,-0.015616,-1.006744,1.33,-2.38,-0.42
1.580,0.021960,-0.064904,-0.970144,1.40,-3.22,-2.52,-0.038552,-0.014152,-1.005768,1.19,-2.03,-0.42
1.600,0.019032,-0.038552,-0.976976,0.91,-2.52,9.45,-0.037088,-0.015128,-1.004792,1.40,-2.87,-0.35
1.620,0.014152,-0.019032,-0.971608,0.42,-3.01,14.07,-0.034160,-0.018056,-1.005768,1.40,-3.43,-0.42
1.640,0.013176,-0.006344,-0.975512,0.49,-3.01,17.01,-0.035624,-0.014152,-1.009184,1.40,-3.57,-0.28
1.660,0.023912,0.026840,-0.976000,0.56,-2.94,14.77,-0.032696,-0.014152,-1.004792,1.47,-3.08,-0.35
1.680,-0.005856,0.037576,-0.974536,1.33,-2.80,8.33,-0.033672,-0.015616,-1.005280,1.47,-2.73,-0.42
1.700,0.008784,0.043432,-0.974536,1.61,-3.01,2.31,-0.032696,-0.014152,-1.006256,1.40,-2.73,-0.42
1.720,0.006344,0.037088,-0.974048,1.54,-2.45,-3.85,-0.039528,-0.015128,-1.003816,1.33,-2.45,-0.49
1.740,-0.011224,0.023424,-0.973560,1.61,-2.87,-9.59,-0.037088,-0.016104,-1.008208,1.47,-3.78,-0.56
1.760,0.003416,-0.006832,-0.974536,2.45,-2.87,-9.38,-0.039528,-0.014152,-1.006256,1.68,-3.50,-0.42
1.780,-0.001952,-0.028304,-0.975512,1.82,-2.59,-3.50,-0.035624,-0.015616,-1.008208,1.40,-3.08,-0.42
1.800,0.014640,-0.019032,-0.973072,1.12,-2.73,0.70,-0.040016,-0.014640,-1.006256,0.91,-2.73,-0.35
1.820,0.012200,-0.015616,-0.977464,0.77,-2.66,3.22,-0.037088,-0.013664,-1.022848,-0.21,0.28,-0.21
1.840,0.001952,0.000488,-0.973072,0.77,-3.01,4.20,-0.036600,-0.015128,-1.007232,1.61,-1.89,-0.35
1.860,0.029280,0.006832,-0.978440,1.12,-2.87,3.08,-0.011712,-0.007320,-0.838384,8.96,-14.70,-0.56
1.880,0.004392,0.011224,-0.976976,1.05,-2.87,0.84,-0.038552,-0.020008,-1.002352,0.63,-2.73,-0.70
1.900,0.003904,0.014152,-0.976976,1.68,-2.87,0.84,-0.016592,-0.014640,-1.007232,4.20,-7.70,-4.90
1.920,0.016592,0.000000,-0.974048,1.33,-2.73,0.56,-0.022936,0.052216,-0.968192,4.34,-6.72,-2.38
1.940,0.009760,-0.006832,-0.976488,1.26,-2.87,0.49,-0.043432,-0.035136,-1.110200,-1.68,-2.73,0.91
1.960,0.008296,0.006832,-0.975024,1.19,-2.94,0.00,-0.033672,-0.020984,-1.089704,8.54,-6.72,0.98
1.980,0.009272,0.005856,-0.969168,1.12,-2.80,-0.63,-0.037576,-0.020008,-0.999424,3.22,-3.57,1.33
2.000,0.013176,-0.004392,-0.976000,1.19,-2.80,0.07,-0.038064,-0.020008,-0.995520,2.10,-3.78,1.19
2.020,0.009760,-0.009272,-0.970632,0.98,-2.94,1.96,-0.040016,-0.020008,-1.001376,1.54,-2.94,1.26
2.040,0.009760,0.002928,-0.973072,0.98,-2.80,2.59,-0.037088,-0.020008,-1.004792,1.89,-3.92,1.05
2.060,0.010248,-0.001464,-0.975024,1.33,-2.94,2.59,-0.042456,-0.016592,-1.003816,1.40,-2.59,1.12
2.080,0.009760,0.001464,-0.974048,0.98,-2.87,2.59,-0.038552,-0.018056,-1.010160,1.47,-1.75,1.12
2.100,0.011224,-0.001464,-0.973072,1.33,-3.01,2.87,-0.038552,-0.016592,-1.008696,1.61,-2.52,1.19
2.120,0.017080,-0.012688,-0.970144,0.91,-3.36,4.83,-0.037576,-0.018544,-1.003816,1.26,-2.80,1.12
2.140,0.017568,-0.016592,-0.967704,0.98,-2.10,8.82,-0.038552,-0.020008,-1.007232,1.47,-2.87,1.05
2.160,-0.002928,-0.019520,-0.972096,0.21,-2.87,13.30,-0.040016,-0.018544,-1.006744,1.54,-3.01,1.12
2.180,0.028304,-0.014640,-0.985760,0.56,-2.52,16.59,-0.037576,-0.019520,-1.007232,1.54,-3.01,1.12
2.200,-0.009272,-0.008784,-0.972584,-0.28,-3.08,19.81,-0.038064,-0.018056,-1.005768,1.40,-2.24,0.98
2.220,0.007808,0.030744,-0.976000,0.70,-2.52,18.90,-0.037088,-0.021472,-1.009672,1.54,-2.38,1.12
2.240,0.010248,0.019032,-0.977952,0.84,-2.80,15.75,-0.038552,-0.020496,-1.006256,1.75,-3.43,1.12
2.260,0.011712,0.023424,-0.971608,2.24,-2.24,13.09,-0.039040,-0.020984,-1.008696,1.47,-3.22,1.12
2.280,0.005368,0.057584,-0.975024,2.52,-2.87,6.37,-0.038064,-0.020496,-1.007232,1.19,-2.73,0.98
2.300,0.004880,0.080520,-0.979416,1.47,-3.36,-8.75,-0.037088,-0.019520,-1.008696,1.47,-2.66,0.98
2.320,-0.052216,0.069296,-0.964776,1.82,-3.92,-22.54,-0.035136,-0.020496,-1.004792,1.89,-2.73,0.98
2.340,0.106384,0.063928,-0.982344,2.31,-1.33,-33.25,-0.038552,-0.019032,-1.005280,1.75,-2.31,0.98
2.360,-0.110288,0.014640,-0.967216,1.68,-2.87,-36.68,-0.039040,-0.020984,-1.006744,1.47,-2.87,0.91
2.380,-0.067832,-0.010248,-0.966240,1.05,-2.80,-40.95,-0.038064,-0.020984,-1.008696,1.12,-3.08,0.91
2.400,0.024888,-0.107360,-0.973072,2.31,-3.64,-26.46,-0.037576,-0.019032,-1.008696,1.54,-2.87,0.91
2.420,0.041480,-0.143472,-0.966728,2.66,-3.64,-3.57,-0.037088,-0.019032,-1.007720,1.75,-3.15,0.77
2.440,0.101992,-0.171776,-0.963312,1.05,-5.04,29.61,-0.037088,-0.021472,-1.005768,0.91,-2.66,0.91
2.460,0.028304,-0.070272,-0.981856,-2.38,-2.87,56.14,-0.037088,-0.018544,-1.009672,1.19,-2.73,0.84
2.480,0.006832,0.031232,-0.976488,-0.77,-2.66,57.26,-0.038552,-0.018056,-1.005768,0.98,-2.59,0.91
2.500,-0.044896,0.195688,-0.969168,1.68,-2.94,28.00,-0.037576,-0.019032,-1.007232,0.84,-2.45,0.91
2.520,0.041480,0.191296,-0.978440,2.59,-1.26,-6.37,-0.038552,-0.021472,-1.007720,2.03,-3.36,0.84
2.540,0.003416,0.136152,-1.006744,4.62,-3.15,-32.34,-0.036112,-0.019520,-1.004304,1.19,-2.87,0.84
2.560,-0.033672,0.001952,-0.968192,4.55,-2.31,-43.68,-0.039040,-0.017568,-1.006256,1.47,-3.01,0.77
2.580,0.007808,-0.035624,-0.966728,1.96,-1.89,-39.34,-0.040016,-0.017568,-1.004304,1.40,-2.80,0.84
2.600,0.024400,-0.104920,-0.966728,3.99,-2.94,-27.23,-0.037088,-0.019032,-1.005768,1.75,-2.87,0.70
2.620,0.039040,-0.092720,-0.977464,0.28,-2.73,-10.22,-0.037088,-0.020496,-1.008208,1.61,-2.94,0.77
2.640,0.026352,-0.101016,-0.977952,1.26,-3.50,8.26,-0.036112,-0.018544,-1.003816,1.54,-3.36,0.84
2.660,0.008296,-0.061976,-0.969168,-0.14,-1.68,25.13,-0.036600,-0.020496,-1.004792,1.05,-2.73,0.91
2.680,-0.011712,0.053680,-0.964776,-0.63,-1.82,22.05,-0.037088,-0.019520,-1.006744,1.47,-2.52,0.77
2.700,-0.019520,0.101016,-0.976488,1.19,-2.59,3.99,-0.037576,-0.018544,-1.007720,1.68,-3.01,0.70
2.720,-0.003416,0.054656,-0.973560,2.03,-2.59,-10.71,-0.037576,-0.019520,-1.003816,1.75,-3.57,0.63
2.740,0.014152,-0.004880,-0.976976,2.52,-3.01,-13.58,-0.036112,-0.019520,-1.003816,0.98,-2.94,0.56
2.760,0.032208,-0.042456,-0.977952,1.40,-2.66,-3.57,-0.040016,-0.020008,-1.004304,1.61,-2.66,0.70
2.780,0.025864,-0.024400,-0.972584,0.91,-3.01,4.83,-0.036112,-0.018056,-1.007232,1.61,-3.15,0.63
2.800,0.007320,-0.002440,-0.974048,1.05,-3.29,8.33,-0.039528,-0.018056,-1.006256,1.61,-2.80,0.56
2.820,0.015616,0.033672,-0.979904,1.89,-3.29,4.90,-0.040016,-0.018056,-1.010160,1.26,-2.59,0.56
2.840,-0.001464,0.010736,-0.966728,-0.28,-4.27,1.33,-0.037088,-0.021472,-1.002840,1.96,-3.36,0.49
2.860,0.013176,-0.003416,-0.976488,1.40,-2.17,-0.84,-0.037088,-0.019032,-1.009672,1.26,-2.66,0.56
2.880,0.009760,-0.017568,-0.969168,0.56,-2.59,1.68,-0.039040,-0.020984,-1.006744,1.75,-3.01,0.49
2.900,0.010736,-0.020496,-0.974048,0.98,-2.38,4.83,-0.037576,-0.018544,-1.006744,0.98,-2.87,0.56
2.920,-0.004880,-0.053192,-0.971120,0.70,-2.59,12.60,-0.037088,-0.020984,-1.004304,0.98,-3.15,0.56
2.940,0.064416,-0.081496,-0.980880,0.35,-1.82,25.90,-0.039040,-0.021472,-1.008696,1.12,-3.36,0.49
2.960,0.016104,-0.064904,-0.976000,0.63,-2.38,40.60,-0.037576,-0.020008,-1.007720,1.54,-2.87,0.42
2.980,0.011224,0.053680,-0.972584,0.07,-3.50,36.68,-0.038064,-0.018056,-1.006256,1.26,-2.80,0.49
3.000,0.004880,0.088328,-0.966240,2.10,-1.40,22.05,-0.037576,-0.018056,-1.007720,2.03,-3.01,0.49
3.020,-0.024888,0.102968,-0.976976,0.84,-3.08,7.07,-0.037576,-0.021960,-1.006744,1.61,-2.73,0.49
3.040,0.022936,0.092232,-0.972584,1.40,-2.66,-9.66,-0.038552,-0.019520,-1.006256,1.12,-3.15,0.49
3.060,-0.012688,0.091744,-0.973560,1.61,-3.57,-25.41,-0.039528,-0.021472,-1.009672,1.75,-2.45,0.56
3.080,0.000976,0.072224,-0.978928,2.66,-2.66,-34.72,-0.035624,-0.019032,-1.003816,1.68,-2.94,0.70
3.100,0.018056,-0.007808,-0.981368,5.25,-3.92,-41.93,-0.038064,-0.023424,-1.008208,1.33,-3.01,0.63
3.120,0.008296,-0.002440,-0.980392,2.03,-2.80,-43.75,-0.036112,-0.020008,-1.003328,1.40,-3.01,0.63
3.140,0.022448,-0.063440,-0.954528,3.15,-3.15,-36.75,-0.037088,-0.017080,-1.007232,1.54,-2.80,0.49
3.160,0.041480,-0.086864,-0.978440,2.80,-2.24,-22.05,-0.038552,-0.018544,-1.004792,1.19,-2.87,0.42
3.180,0.031720,-0.081496,-0.969656,1.89,-2.17,-2.31,-0.037088,-0.019520,-1.009672,1.75,-3.15,0.63
3.200,0.017568,-0.052704,-0.976488,-0.07,-1.89,11.27,-0.041968,-0.020984,-1.005768,1.12,-2.17,0.49
3.220,0.019032,-0.005368,-0.975024,0.63,-3.43,16.10,-0.039528,-0.020496,-1.007232,1.33,-2.73,0.56
3.240,0.010248,0.041480,-0.981368,0.14,-3.43,14.28,-0.038552,-0.018544,-1.007232,1.47,-2.80,0.63
3.260,-0.000488,0.069296,-0.976488,1.12,-2.45,6.93,-0.037576,-0.022936,-1.005768,1.61,-3.15,0.56
3.280,-0.007320,0.077592,-0.978440,1.33,-2.80,-1.40,-0.038064,-0.018544,-1.003816,0.70,-2.94,0.63
3.300,-0.003904,0.077592,-0.975024,1.05,-3.08,-4.97,-0.038552,-0.020008,-1.010160,1.05,-2.31,0.70
3.320,0.028792,0.040992,-0.974048,-0.14,-3.85,-13.51,-0.039040,-0.019032,-1.003816,1.75,-3.15,0.70
3.340,0.015616,-0.032696,-0.970632,1.19,-2.87,-18.55,-0.038552,-0.019032,-1.006744,0.77,-2.38,0.70
3.360,-0.009272,-0.057584,-0.960384,1.12,-1.89,-9.52,-0.039040,-0.019520,-1.013576,1.19,-3.29,0.77
3.380,0.042944,-0.051240,-0.968680,0.63,-1.82,-2.80,-0.037088,-0.022448,-1.006744,0.98,-2.17,0.84
3.400,0.038064,-0.017080,-0.989664,2.52,-2.10,2.94,-0.039040,-0.020496,-1.011136,1.68,-2.45,0.77
3.420,-0.023424,-0.028304,-0.970144,1.68,-6.30,8.82,-0.040504,-0.019032,-1.007232,1.89,-3.01,0.77
3.440,0.023424,-0.014640,-0.976000,0.42,-1.40,11.90,-0.035624,-0.020008,-1.002840,1.96,-2.38,0.84
3.460,0.002928,0.026352,-0.976976,1.96,-3.08,8.19,-0.038552,-0.020008,-1.011624,1.61,-3.01,0.77
3.480,-0.003904,0.059536,-0.969656,1.12,-2.73,0.77,-0.038552,-0.020496,-1.005280,0.84,-2.31,0.63
3.500,-0.000488,0.053680,-0.973560,1.75,-2.94,-8.19,-0.040504,-0.021960,-1.004304,1.54,-3.22,0.56
3.520,-0.019032,0.021960,-0.971608,1.61,-3.29,-12.11,-0.040992,-0.020008,-1.006744,1.89,-3.08,0.56
3.540,0.007320,0.003904,-0.973560,0.77,-1.82,-12.95,-0.038552,-0.018056,-1.007232,1.89,-3.15,0.49
3.560,-0.024888,-0.010248,-0.974048,0.35,-2.24,-13.02,-0.040016,-0.020008,-0.997960,1.54,-2.87,0.35
3.580,0.033672,0.002440,-0.976976,1.12,-3.57,-16.80,-0.038552,-0.019032,-1.002352,1.26,-2.87,0.21
3.600,0.048800,-0.004392,-0.963800,1.89,-1.19,-20.09,-0.039040,-0.020496,-1.007720,1.26,-2.87,0.21
3.620,-0.086376,0.050264,-0.990640,-3.15,4.76,-25.13,-0.039040,-0.020496,-1.004304,1.33,-3.08,0.14
3.640,-1.709464,-0.236680,-0.965752,4.27,-45.85,-32.41,-0.038552,-0.022936,-1.007232,0.35,-2.59,0.14
3.660,0.006832,0.001952,-0.951112,-1.68,19.88,-29.96,-0.037088,-0.021472,-1.006256,2.24,-3.36,-0.07
3.680,0.018056,0.004880,-0.974048,2.66,-2.17,-29.82,-0.036600,-0.020008,-1.008696,1.05,-3.08,-0.07
3.700,0.020008,0.003416,-0.968192,1.82,-3.08,-29.89,-0.039040,-0.019520,-1.007232,1.61,-3.29,-0.28
3.720,0.017568,0.004880,-0.968680,0.63,-2.59,-29.82,-0.037088,-0.019032,-1.004304,1.75,-3.08,-0.35
3.740,0.017568,0.003416,-0.966240,1.33,-4.20,-29.68,-0.038064,-0.020008,-1.005280,1.26,-2.94,-0.35
3.760,0.017080,0.003904,-0.975512,2.10,-3.36,-29.61,-0.040016,-0.020496,-1.004304,1.33,-2.80,-0.49
3.780,0.019032,0.002928,-0.970144,2.66,-2.59,-29.61,-0.039040,-0.020008,-1.008208,1.47,-3.01,-0.42
3.800,0.019032,0.005856,-0.979416,2.45,-2.31,-29.54,-0.039528,-0.019032,-1.003816,1.47,-3.36,-0.56
3.820,0.017568,0.003904,-0.973560,1.33,-2.73,-29.47,-0.039040,-0.019032,-1.005280,1.47,-2.59,-0.49
3.840,0.021472,0.000976,-0.972096,0.07,-3.01,-29.54,-0.038064,-0.019520,-1.008208,1.47,-3.01,-0.63
3.860,0.020496,0.003416,-0.979904,1.26,-3.64,-29.40,-0.037088,-0.020496,-1.007720,1.54,-3.22,-0.56
3.880,0.020496,0.004392,-0.982344,2.17,-2.59,-29.61,-0.037576,-0.020496,-1.005768,1.05,-3.01,-0.77
3.900,0.020008,0.005856,-0.969168,3.15,-2.52,-29.54,-0.038064,-0.020008,-1.002352,0.70,-3.36,-0.77
3.920,0.019520,0.004392,-0.964288,2.31,-2.17,-29.61,-0.038552,-0.017080,-1.009672,1.54,-2.45,-0.84
3.940,0.020984,0.004392,-0.978928,1.19,-3.01,-29.68,-0.037576,-0.019032,-1.011624,1.12,-2.80,-0.84
3.960,0.018056,0.002928,-0.973560,1.12,-2.10,-29.61,-0.038064,-0.020984,-1.011136,1.40,-3.01,-0.91
3.980,0.018056,0.003416,-0.967216,1.61,-2.31,-29.61,-0.038552,-0.019520,-1.003328,1.33,-2.73,-1.05
4.000,0.021472,0.003416,-0.977952,2.17,-2.80,-29.54,-0.038064,-0.018544,-1.009184,1.47,-3.22,-0.98
4.020,0.020008,0.007320,-0.971120,1.89,-2.10,-29.54,-0.038064,-0.020008,-1.012112,1.26,-2.80,-0.98
4.040,0.021960,0.007808,-0.977464,1.54,-3.64,-29.61,-0.038064,-0.017080,-1.005280,1.47,-2.73,-1.12
4.060,0.023424,0.002928,-0.971608,0.35,-3.15,-29.61,-0.035624,-0.022448,-1.007720,0.98,-2.59,-1.05
4.080,0.020984,0.004880,-0.971120,2.03,-2.52,-29.75,-0.039528,-0.019520,-1.007720,1.47,-2.87,-1.19
4.100,0.020008,0.005368,-0.972584,1.96,-2.17,-29.68,-0.039528,-0.018056,-1.006256,0.98,-2.87,-1.12
4.120,0.018056,0.004880,-0.975024,1.19,-1.89,-29.82,-0.039040,-0.017080,-1.014064,1.26,-2.59,-1.12
4.140,0.020008,0.003416,-0.968680,1.89,-1.96,-29.61,-0.037088,-0.018056,-1.004304,1.89,-3.01,-1.12
4.160,0.022936,0.005856,-0.975024,2.59,-4.69,-29.68,-0.040992,-0.017080,-1.002352,-0.07,-1.82,-1.05
4.180,0.017568,0.002928,-0.961848,1.75,-1.75,-29.68,-0.036600,-0.017080,-1.009672,1.68,-3.15,-1.26
4.200,0.018544,0.004392,-0.969656,1.54,-1.89,-29.54,-0.038552,-0.017568,-1.009672,1.54,-2.66,-1.26
