time_s,ax1_g,ay1_g,az1_g,gx1_dps,gy1_dps,gz1_dps,ax2_g,ay2_g,az2_g,gx2_dps,gy2_dps,gz2_dps
8.480,-0.134688,0.007808,-0.963800,-20.72,-2.38,-151.55,-0.040504,-0.018544,-1.011136,0.98,-3.01,-6.93
8.500,-0.138104,0.010248,-0.975512,-18.83,-2.66,-151.55,-0.038552,-0.021960,-1.012600,1.61,-3.85,-6.86
8.520,-0.135664,0.005368,-0.968680,-18.90,-2.66,-151.55,-0.035136,-0.018544,-1.000888,1.40,-3.99,-6.93
8.540,-0.133712,0.005856,-0.957456,-18.48,-2.45,-151.20,-0.040504,-0.018056,-1.012112,2.10,-1.96,-6.72
8.560,-0.133712,0.007320,-0.966240,-19.39,-1.19,-151.20,-0.037088,-0.018544,-1.000888,1.89,-3.01,-6.79
8.580,-0.134200,0.003416,-0.968192,-18.83,-2.03,-151.06,-0.040992,-0.016592,-1.002352,1.54,-3.15,-6.65
8.600,-0.135664,0.004880,-0.965752,-19.25,-3.50,-150.85,-0.037576,-0.018056,-1.004792,0.91,-2.73,-6.51
8.620,-0.133224,0.002440,-0.965264,-19.67,-2.52,-150.78,-0.036600,-0.015128,-1.006256,0.00,-3.43,-6.58
8.640,-0.138104,0.009760,-0.973072,-19.25,-3.36,-150.64,-0.039528,-0.020008,-1.003328,0.84,-3.50,-6.51
8.660,-0.137128,0.007808,-0.969168,-19.67,-3.01,-150.57,-0.038064,-0.022448,-1.003816,1.05,-2.94,-6.37
8.680,-0.136152,0.002440,-0.968680,-19.18,-3.22,-150.50,-0.037576,-0.017568,-0.999424,0.91,-2.73,-6.44
8.700,-0.137128,0.005856,-0.962824,-18.90,-2.73,-150.43,-0.036112,-0.018056,-1.002840,1.26,-3.08,-6.30
8.720,-0.135176,0.005368,-0.962336,-19.39,-2.87,-150.29,-0.036600,-0.019520,-1.002840,0.77,-3.01,-6.30
8.740,-0.136152,0.007320,-0.968192,-18.76,-3.01,-150.08,-0.040992,-0.018056,-1.016992,1.05,-3.08,-6.16
8.760,-0.135664,0.004392,-0.963312,-19.04,-3.50,-150.01,-0.039040,-0.019032,-1.009184,0.84,-1.82,-6.16
8.780,-0.133224,0.005856,-0.961848,-19.18,-2.66,-149.94,-0.039040,-0.020496,-1.005280,-0.63,-3.15,-6.09
8.800,-0.135176,0.004880,-0.969168,-18.55,-3.78,-149.66,-0.040016,-0.019032,-1.000888,0.42,-2.73,-6.09
8.820,-0.134200,0.006832,-0.967216,-18.20,-4.13,-149.73,-0.037576,-0.019032,-0.998936,0.56,-3.36,-6.02
8.840,-0.137616,0.007320,-0.967216,-18.90,-2.38,-149.52,-0.038064,-0.020496,-1.009672,0.70,-2.94,-5.95
8.860,-0.135664,0.004880,-0.968192,-18.27,-3.36,-149.45,-0.039040,-0.018056,-0.999424,0.98,-3.22,-5.95
8.880,-0.136640,0.005368,-0.974048,-19.88,-1.61,-149.31,-0.038064,-0.020008,-1.014552,0.84,-2.66,-5.88
8.900,-0.138592,0.006832,-0.978928,-19.39,-1.47,-149.52,-0.038552,-0.020984,-1.013576,1.82,-3.08,-5.95
8.920,-0.136152,0.005368,-0.964776,-19.81,-3.64,-148.89,-0.039040,-0.020008,-1.014064,0.49,-2.31,-5.95
8.940,-0.134688,0.001464,-0.966240,-18.62,-3.43,-148.96,-0.034160,-0.020984,-1.006256,1.33,-3.08,-5.95
8.960,-0.135664,0.002928,-0.956480,-19.04,-3.36,-148.89,-0.039528,-0.019520,-1.007232,1.40,-2.73,-5.95
8.980,-0.138104,0.004880,-0.965264,-19.25,-2.10,-148.68,-0.038552,-0.020496,-1.010160,0.91,-1.75,-6.02
9.000,-0.134200,0.004880,-0.969656,-20.09,-3.50,-148.75,-0.039040,-0.018544,-1.005280,1.12,-2.31,-5.95
9.020,-0.138104,0.005368,-0.971120,-18.62,-3.15,-148.75,-0.038064,-0.022448,-1.009184,1.40,-2.73,-5.74
9.040,-0.137128,0.003904,-0.965752,-18.90,-2.66,-148.54,-0.039040,-0.019520,-1.007232,1.40,-2.52,-5.95
9.060,-0.136152,0.005368,-0.961360,-18.76,-1.75,-148.47,-0.038064,-0.021960,-0.998448,1.12,-3.57,-5.81
9.080,-0.137616,0.004880,-0.976976,-18.06,-0.56,-148.47,-0.040016,-0.022936,-1.015040,1.12,-3.36,-5.74
9.100,-0.135176,0.000488,-0.973072,-18.69,-2.73,-148.26,-0.035136,-0.017568,-1.009672,0.42,-3.36,-5.81
9.120,-0.134200,0.002928,-0.964776,-19.04,-3.22,-148.12,-0.040016,-0.020984,-1.005768,2.59,-2.87,-5.81
9.140,-0.136152,0.002928,-0.970144,-19.04,-3.64,-148.12,-0.038552,-0.020496,-1.016992,1.33,-2.66,-5.67
9.160,-0.136152,0.000976,-0.977464,-18.55,-3.71,-148.12,-0.039040,-0.020984,-0.996008,1.54,-2.87,-5.74
9.180,-0.135176,0.003416,-0.972584,-18.83,-3.50,-147.84,-0.040016,-0.020496,-1.006256,1.82,-2.45,-5.81
9.200,-0.137616,0.001464,-0.970632,-17.29,-1.75,-147.77,-0.041968,-0.018056,-1.011136,2.10,-3.15,-5.74
9.220,-0.136152,0.000000,-0.967704,-18.48,-2.66,-147.56,-0.040992,-0.021472,-1.002352,1.47,-2.17,-5.74
9.240,-0.134200,-0.000976,-0.973072,-19.46,-1.61,-147.21,-0.038064,-0.021472,-1.015040,0.77,-3.57,-5.81
9.260,-0.137128,0.000488,-0.964776,-19.81,-3.43,-147.21,-0.039528,-0.021960,-0.997960,1.05,-2.73,-5.60
9.280,-0.140056,-0.001464,-0.967704,-19.95,-1.68,-146.86,-0.038064,-0.024888,-1.000400,1.12,-3.64,-5.67
9.300,-0.138104,0.002928,-0.971608,-18.97,-3.43,-146.93,-0.041480,-0.022936,-1.008696,0.28,-4.06,-5.60
9.320,-0.138592,0.003416,-0.980392,-18.41,-2.94,-146.79,-0.040504,-0.021472,-1.013576,0.56,-3.29,-5.60
9.340,-0.137616,0.004392,-0.965752,-17.57,-2.31,-146.44,-0.039528,-0.019520,-1.015528,2.94,-2.45,-5.67
9.360,-0.134688,0.003416,-0.970144,-18.34,-3.22,-146.37,-0.041968,-0.017568,-1.009184,1.54,-2.52,-5.67
9.380,-0.134688,0.001952,-0.965264,-19.32,-2.52,-146.16,-0.040992,-0.019032,-1.002840,0.98,-3.01,-5.53
9.400,-0.137616,0.001952,-0.970632,-18.06,-2.24,-146.02,-0.039040,-0.020496,-1.002840,1.40,-2.38,-5.60
9.420,-0.134688,0.003904,-0.971120,-17.99,-2.80,-146.09,-0.040016,-0.021960,-1.008208,1.33,-2.38,-5.53
9.440,-0.139080,0.000488,-0.968192,-20.16,-2.03,-145.60,-0.039040,-0.018544,-1.008696,0.35,-3.22,-5.53
9.460,-0.138104,0.003904,-0.968192,-19.46,-2.38,-145.67,-0.042456,-0.021472,-1.005280,0.91,-3.50,-5.46
9.480,-0.137128,0.002440,-0.961848,-19.25,-3.71,-145.60,-0.038064,-0.020496,-1.016992,1.75,-2.38,-5.46
9.500,-0.136152,0.001464,-0.969168,-17.64,-2.52,-145.46,-0.039528,-0.020984,-1.013088,1.19,-3.22,-5.32
9.520,-0.138592,0.000488,-0.963800,-19.39,-0.84,-145.18,-0.041968,-0.019520,-1.004792,0.84,-3.08,-5.39
9.540,-0.136152,0.003416,-0.981856,-18.13,-3.64,-145.39,-0.042456,-0.017568,-1.001376,0.98,-3.99,-5.39
9.560,-0.136640,0.002928,-0.971608,-17.92,-2.17,-145.11,-0.041480,-0.019520,-1.011136,1.54,-2.45,-5.32
9.580,-0.136152,0.001952,-0.959408,-19.74,-2.59,-144.83,-0.042944,-0.019032,-1.020896,1.12,-3.36,-5.32
9.600,-0.138592,0.006344,-0.973560,-17.85,-3.15,-145.11,-0.039528,-0.019520,-1.008208,1.96,-2.59,-5.18
9.620,-0.137616,0.001464,-0.967704,-17.57,-2.73,-144.69,-0.040992,-0.021472,-1.011136,0.91,-2.59,-5.11
9.640,-0.133712,0.002440,-0.958920,-18.83,-2.03,-144.41,-0.039528,-0.020496,-0.997960,2.94,-2.17,-5.25
9.660,-0.136152,0.000000,-0.969168,-19.74,-3.29,-143.99,-0.039040,-0.021960,-0.995520,0.70,-2.52,-5.11
9.680,-0.132736,0.000976,-0.962336,-22.33,-3.29,-143.57,-0.040504,-0.020496,-1.001864,0.42,-2.80,-5.11
9.700,-0.133712,0.001464,-0.970144,-19.39,-2.87,-143.78,-0.039040,-0.020496,-0.997960,1.82,-2.66,-5.18
9.720,-0.135176,0.003416,-0.963312,-17.43,-2.66,-143.92,-0.040992,-0.019032,-1.003328,1.47,-2.31,-5.11
9.740,-0.135176,0.000976,-0.965752,-18.55,-2.52,-143.64,-0.040016,-0.022448,-1.001376,1.68,-3.29,-5.18
9.760,-0.133712,0.000488,-0.967704,-18.34,-2.38,-143.50,-0.040016,-0.023424,-0.998448,1.05,-2.59,-5.04
9.780,-0.134688,0.000488,-0.967704,-17.50,-3.08,-143.50,-0.040992,-0.020008,-1.012600,0.84,-2.59,-5.18
9.800,-0.134200,0.000976,-0.962336,-16.87,-1.47,-143.36,-0.040016,-0.020984,-1.009184,1.40,-2.87,-5.18
9.820,-0.134688,0.001952,-0.977464,-16.87,-2.59,-143.36,-0.042944,-0.019032,-1.015040,1.19,-1.96,-5.04
9.840,-0.132736,0.001464,-0.967216,-19.67,-2.80,-142.87,-0.042944,-0.016592,-1.004304,1.54,-3.29,-5.11
9.860,-0.131760,-0.002440,-0.954528,-19.04,-2.80,-142.73,-0.041968,-0.020496,-1.011624,0.42,-0.98,-5.11
9.880,-0.130784,0.001464,-0.967216,-16.87,-3.85,-142.73,-0.038064,-0.018056,-1.014064,1.47,-3.50,-5.11
9.900,-0.132248,0.001464,-0.970632,-20.09,-3.99,-142.38,-0.040992,-0.022936,-1.004792,1.75,-3.22,-5.11
9.920,-0.133224,0.003416,-0.974048,-18.69,-2.38,-142.31,-0.040992,-0.021472,-1.006744,2.80,-2.59,-5.04
9.940,-0.132736,0.001464,-0.969168,-17.78,-3.15,-142.17,-0.041480,-0.019032,-1.004304,1.05,-3.08,-5.04
9.960,-0.134688,0.001952,-0.975024,-17.29,-2.66,-142.03,-0.041480,-0.021472,-1.006744,0.00,-3.36,-4.97
9.980,-0.130296,0.001952,-0.969168,-17.29,-2.94,-142.03,-0.040504,-0.019032,-1.001376,0.98,-3.43,-5.04
