time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
8.220,0.021960,-0.011712,-0.950624,-1.26,-2.24,94.36
8.240,0.022448,-0.014152,-0.979904,-0.77,-2.24,94.22
8.260,0.021472,-0.010736,-0.947696,-0.56,-0.49,94.08
8.280,0.021472,-0.010248,-0.969656,-0.35,-1.75,94.01
8.300,0.020984,-0.009272,-0.947208,0.00,-1.40,93.87
8.320,0.023912,-0.010736,-0.958920,-1.26,-1.75,93.87
8.340,0.021960,-0.007320,-0.973072,0.07,-1.40,93.80
8.360,0.024400,-0.009272,-0.941352,-1.12,-2.31,93.59
8.380,0.022936,-0.010736,-0.961360,-0.70,-3.08,93.52
8.400,0.022936,-0.009760,-0.998448,1.12,-3.29,93.45
8.420,0.020984,-0.008296,-0.957456,-1.40,-2.17,93.17
8.440,0.022936,-0.012200,-0.973560,-0.07,-2.45,93.17
8.460,0.024888,-0.011712,-0.946232,-0.98,-2.31,93.17
8.480,0.021960,-0.012688,-0.962336,-0.84,-2.17,93.17
8.500,0.020984,-0.013664,-0.939888,-1.33,-1.54,93.03
8.520,0.021472,-0.011712,-0.958920,-0.14,-3.50,92.89
8.540,0.021472,-0.011224,-0.982832,-0.21,-2.03,92.75
8.560,0.019520,-0.010736,-0.958432,-0.98,-1.89,92.82
8.580,0.021960,-0.007808,-0.971120,17.36,-2.10,92.61
8.600,0.021472,-0.009272,-0.985272,-0.77,-2.52,92.47
8.620,0.020984,-0.009760,-0.959408,-0.14,-1.26,92.26
8.640,0.020008,-0.011224,-0.970632,-1.05,-1.54,92.19
8.660,0.020984,-0.010736,-0.983320,-0.21,-1.47,92.12
8.680,0.019032,-0.012200,-0.962336,-0.63,-2.38,92.12
8.700,0.020008,-0.008784,-0.980392,-0.63,-1.33,92.05
8.720,0.021960,-0.011224,-0.960384,-1.54,-2.59,92.05
8.740,0.021960,-0.011224,-0.973560,0.14,-1.54,91.84
8.760,0.020984,-0.011224,-0.953552,-1.19,-1.82,91.84
8.780,0.020496,-0.008784,-0.971120,-1.68,-2.80,91.77
8.800,0.020984,-0.008784,-0.986248,-0.35,-2.24,91.70
8.820,0.020496,-0.009760,-0.955016,-0.98,-2.52,91.56
8.840,0.020496,-0.011712,-0.971120,-2.03,-0.77,91.42
8.860,0.021472,-0.009760,-0.981856,-1.40,-1.47,91.42
8.880,0.022936,-0.009760,-0.959408,-0.28,-2.10,91.35
8.900,0.022936,-0.011712,-0.972096,-0.91,-2.24,91.14
8.920,0.019520,-0.007320,-0.966728,-0.07,-1.96,91.00
8.940,0.020984,-0.013176,-0.976488,-0.28,-2.80,91.00
8.960,0.023912,-0.012200,-0.952576,-1.26,-2.10,90.86
8.980,0.020984,-0.008784,-0.968680,-0.28,-1.12,90.58
9.000,0.021472,-0.011712,-0.959408,-0.56,-2.52,90.51
9.020,0.021472,-0.009272,-0.957944,-0.84,-2.17,90.30
9.040,0.022936,-0.009760,-0.975024,0.00,-1.54,90.30
9.060,0.023912,-0.010248,-0.964288,-0.84,-2.94,90.09
9.080,0.021472,-0.009760,-0.966728,-0.98,-1.75,89.81
9.100,0.021472,-0.012200,-0.972096,-2.10,-1.61,89.74
9.120,0.023912,-0.009760,-0.969656,0.21,-1.96,89.60
9.140,0.022448,-0.008784,-0.975024,-0.14,-2.31,89.60
9.160,0.020984,-0.010736,-0.972096,-1.26,-1.54,89.32
9.180,0.019520,-0.009272,-0.959896,-1.40,-2.94,89.25
9.200,0.023424,-0.008296,-0.984296,-1.33,-2.73,89.04
9.220,0.020984,-0.012200,-0.952576,-1.68,-1.33,88.97
9.240,0.021960,-0.008296,-0.982344,-0.21,-1.82,88.83
9.260,0.021472,-0.010736,-0.968192,-0.28,-1.89,88.83
9.280,0.023912,-0.007320,-0.965752,-1.40,-2.10,88.48
9.300,0.023424,-0.008296,-0.970632,-0.77,-1.82,88.48
9.320,0.020984,-0.009272,-0.957456,-0.21,-1.61,88.34
9.340,0.023912,-0.008296,-0.968680,-1.89,-1.26,88.13
9.360,0.020984,-0.006344,-0.992592,0.49,-0.49,87.99
9.380,0.022448,-0.005368,-0.978928,-0.56,-1.54,87.92
9.400,0.021472,-0.008296,-0.991128,-0.70,-1.96,87.85
9.420,0.020984,-0.009272,-0.965264,-1.26,-2.24,87.78
9.440,0.021472,-0.007808,-0.984784,-2.10,-2.10,87.57
9.460,0.021472,-0.009760,-0.951112,-1.26,-1.05,87.50
9.480,0.021960,-0.008784,-0.973560,-0.98,-1.26,87.36
9.500,0.022448,-0.006344,-0.990152,0.21,-1.75,87.22
9.520,0.025864,-0.009272,-0.978440,-1.19,-3.22,87.01
9.540,0.022448,-0.007320,-0.975024,-2.31,-2.45,87.01
9.560,0.021960,-0.007320,-0.981368,0.35,-2.38,86.73
9.580,0.022936,-0.008784,-0.962824,-1.19,-1.47,86.59
9.600,0.023424,-0.007320,-0.975512,-0.98,-1.26,86.52
9.620,0.023424,-0.010248,-0.972584,-0.14,-2.80,86.45
9.640,0.023424,-0.007808,-0.970144,-1.26,-2.24,86.31
9.660,0.024400,-0.008784,-0.977952,-1.47,-2.52,86.17
9.680,0.020984,-0.010248,-0.973560,-1.68,-1.19,86.03
9.700,0.025376,-0.007320,-0.978928,-1.19,-1.68,85.96
9.720,0.029768,-0.006832,-0.970144,-0.91,-3.36,85.89
9.740,0.024400,-0.006344,-0.981368,-0.70,-2.45,85.89
9.760,0.026352,-0.008296,-0.984784,-1.05,-2.03,85.68
9.780,0.022448,-0.010248,-0.954040,-2.03,-2.24,85.68
9.800,0.022448,-0.009272,-0.981368,-0.28,-1.33,85.47
9.820,0.024888,-0.012688,-0.977464,-0.84,-1.89,85.54
9.840,0.022936,-0.007320,-0.976000,-0.42,-1.96,85.47
9.860,0.025376,-0.007808,-0.984784,-17.57,-2.52,85.33
9.880,0.022936,-0.010248,-0.967216,-0.14,-1.33,85.19
9.900,0.024888,-0.010248,-0.969168,-0.42,-1.89,85.12
9.920,0.022936,-0.011224,-0.973560,-0.14,-1.12,85.05
9.940,0.021960,-0.010248,-0.977464,0.84,-2.24,85.05
9.960,0.022936,-0.011712,-0.977464,0.21,-1.89,84.84
9.980,0.021472,-0.006344,-0.971608,0.14,-1.82,84.84
10.000,0.023912,-0.008296,-0.973560,-17.57,-1.89,84.70
10.020,0.022936,-0.009272,-0.971608,-1.26,-1.75,84.63
10.040,0.019520,-0.011712,-0.987712,-0.49,-0.21,84.56
10.060,0.021472,-0.011224,-0.971608,-17.92,-2.17,84.28
10.080,0.021960,-0.010736,-0.979904,-1.61,-1.82,84.14
10.100,0.020984,-0.009272,-0.979416,0.42,-1.54,84.28
10.120,0.022448,-0.012200,-0.973560,-1.19,-1.54,84.07
10.140,0.022936,-0.009272,-0.976976,-0.98,-1.26,84.07
10.160,0.023424,-0.008784,-0.978440,0.42,-1.54,83.93
10.180,0.023912,-0.009760,-0.972584,-0.42,-2.52,83.79
10.200,0.021960,-0.010736,-0.970632,-0.84,-1.26,83.79
10.220,0.020984,-0.007808,-0.986248,0.42,-1.61,83.72
10.240,0.021960,-0.008784,-0.979416,0.49,-1.54,83.58
10.260,0.020984,-0.005856,-0.990152,-0.70,-1.89,83.51
10.280,0.023912,-0.008296,-0.986248,0.07,-1.54,83.30
10.300,0.022936,-0.010248,-0.980880,-1.05,-2.38,83.23
10.320,0.019520,-0.008784,-0.970144,0.56,-1.12,83.23
10.340,0.023912,-0.011712,-0.975024,-1.47,-2.17,83.09
10.360,0.020984,-0.009272,-0.988200,0.00,-2.03,82.95
10.380,0.022936,-0.010248,-0.972584,-0.21,-2.59,82.95
10.400,0.020984,-0.009272,-0.979904,-0.56,-2.31,82.74
10.420,0.021960,-0.011712,-0.970144,-0.49,-2.59,82.74
10.440,0.021960,-0.010248,-0.976000,0.42,-1.61,82.81
10.460,0.020008,-0.012688,-0.984296,-1.89,-1.19,82.53
10.480,0.021960,-0.013176,-0.987224,-1.19,-1.26,82.46
10.500,0.022448,-0.011224,-0.981856,-1.47,-2.45,82.32
10.520,0.022448,-0.009760,-0.974048,-1.54,-1.96,82.11
10.540,0.020984,-0.008784,-0.979416,-0.63,-1.89,81.97
10.560,0.022448,-0.012200,-0.971120,-0.42,-1.82,82.04
10.580,0.021960,-0.010248,-0.978440,-0.70,-1.26,81.76
10.600,0.023912,-0.007320,-0.981856,-1.12,-1.61,81.90
10.620,0.023424,-0.009272,-0.975024,-0.35,-2.52,81.76
10.640,0.022936,-0.010248,-0.977952,-0.56,-2.31,81.62
10.660,0.024400,-0.009760,-0.974048,-1.19,-2.66,81.62
10.680,0.025376,-0.011224,-0.975024,-0.91,-3.36,81.41
10.700,0.023424,-0.009272,-0.978928,0.07,-0.56,81.41
10.720,0.023424,-0.008784,-0.977952,0.00,-1.68,81.13
10.740,0.021472,-0.008296,-0.973072,0.28,-1.82,81.06
10.760,0.019032,-0.012200,-0.973560,0.28,-2.52,80.92
10.780,0.021960,-0.008784,-0.972584,-1.47,-2.73,80.78
10.800,0.022448,-0.010736,-0.976976,0.35,-2.31,80.64
10.820,0.022936,-0.013176,-0.972584,0.14,-2.17,80.57
10.840,0.022448,-0.011224,-0.972584,-0.07,-0.14,80.36
10.860,0.023912,-0.014640,-0.978928,-1.26,-1.89,80.36
10.880,0.023912,-0.010736,-0.976976,-0.14,-3.78,80.29
10.900,0.022448,-0.015616,-0.974536,-0.49,-3.22,80.29
10.920,0.022936,-0.011224,-0.978928,-0.70,-3.43,80.36
10.940,0.022448,-0.009272,-0.968192,-0.63,-3.22,80.36
10.960,0.022448,-0.012200,-0.979416,-0.42,-1.33,80.29
10.980,0.021472,-0.012200,-0.979416,-0.70,-3.71,80.29
11.000,0.020984,-0.010248,-0.972096,-0.14,-1.96,80.29
11.020,0.020008,-0.007808,-0.983320,-1.05,-2.80,80.29
11.040,0.019520,-0.010248,-0.982344,-0.28,-1.82,80.29
11.060,0.020496,-0.008296,-0.979904,-0.98,-1.33,80.36
11.080,0.020984,-0.009272,-0.982832,-0.91,-1.47,80.29
11.100,0.020984,-0.010248,-0.987224,0.35,-1.82,80.36
11.120,0.019520,-0.008784,-0.978440,-0.28,-1.61,80.36
11.140,0.021472,-0.009760,-0.971120,0.00,-2.24,80.29
11.160,0.020008,-0.007808,-0.976976,-0.49,-2.73,80.29
11.180,0.018544,-0.007808,-0.977464,0.14,-1.05,80.29
11.200,0.020984,-0.007808,-0.978928,-0.28,-1.75,80.15
11.220,0.016104,-0.007808,-0.983320,-0.07,-1.75,80.15
11.240,0.018056,-0.009272,-0.979416,-0.84,-0.77,80.01
11.260,0.021472,-0.006344,-0.983808,-0.49,-3.50,80.01
11.280,0.023912,-0.008784,-0.981856,0.07,-2.94,79.87
11.300,0.019032,-0.008784,-0.960384,-0.70,-1.75,79.94
11.320,0.020496,-0.006832,-0.968192,-0.98,-1.54,79.73
11.340,0.020984,-0.008784,-0.970144,-0.56,-2.45,79.80
11.360,0.018544,-0.009760,-0.982832,-0.98,-2.59,79.66
11.380,0.021472,-0.007808,-0.983808,-0.56,-2.38,79.59
11.400,0.023424,-0.007320,-0.966728,-0.56,-3.43,79.52
11.420,0.019520,-0.007808,-0.967704,-0.63,0.28,79.38
11.440,0.020984,-0.010248,-0.970632,-0.84,-2.24,79.38
11.460,0.018056,-0.006832,-0.981856,-0.84,-1.40,79.31
11.480,0.021472,-0.007320,-0.977952,-0.98,-2.45,79.24
11.500,0.021960,-0.006344,-0.967704,-1.54,-2.10,79.17
11.520,0.020984,-0.009272,-0.975512,-1.05,-1.47,79.10
11.540,0.022448,-0.008296,-0.979416,-0.49,-3.01,79.10
11.560,0.023912,-0.003416,-0.997960,0.63,-1.54,79.03
11.580,0.022448,-0.006344,-0.986248,-1.26,-1.75,79.03
11.600,0.020984,-0.005856,-0.974536,-0.21,-2.24,79.03
11.620,0.021472,-0.008296,-0.967704,-0.98,-1.96,78.89
11.640,0.023912,-0.009272,-0.979904,-1.40,-2.17,78.96
11.660,0.020984,-0.005856,-0.971608,-0.70,-1.61,78.96
11.680,0.023424,-0.005856,-0.977952,0.70,-1.75,78.96
11.700,0.020984,-0.004880,-0.976976,-0.35,-1.89,78.82
11.720,0.021960,-0.004880,-0.979416,-1.54,-1.96,78.96
11.740,0.024400,-0.009272,-0.981856,-0.77,-1.47,78.89
11.760,0.020496,-0.005856,-0.984296,-1.26,-2.59,78.96
11.780,0.020008,-0.005368,-0.988200,0.21,-0.91,78.89
11.800,0.020984,-0.005856,-0.964776,-0.28,-0.98,78.75
11.820,0.021472,-0.008296,-0.972096,-0.84,-1.40,78.54
11.840,0.021960,-0.004392,-0.972096,-0.21,-1.26,78.61
11.860,0.024400,-0.004880,-0.975512,-0.49,-2.52,78.68
11.880,0.023424,-0.003904,-0.980880,-0.14,-2.59,78.47
11.900,0.024888,-0.001952,-0.973560,0.42,-2.87,78.40
11.920,0.023912,-0.003416,-0.975024,0.28,-1.96,78.26
11.940,0.023912,-0.008296,-0.977952,-0.91,-2.31,78.12
11.960,0.021960,-0.005368,-0.969656,-0.49,-2.45,78.12
11.980,0.022448,-0.007320,-0.977952,-0.98,-1.26,77.91
12.000,0.023912,-0.006832,-0.965752,-1.68,-1.82,77.77
12.020,0.023912,-0.008784,-0.973072,-0.91,-1.96,77.70
12.040,0.020496,-0.004880,-0.964776,-0.63,-2.17,77.56
12.060,0.020008,-0.008296,-0.987224,0.63,-0.56,77.49
12.080,0.020984,-0.008784,-0.987712,-1.05,-1.19,77.42
12.100,0.022448,-0.007320,-0.974536,-0.42,-2.17,77.28
12.120,0.021472,-0.007320,-0.973072,-1.33,-1.96,77.14
12.140,0.023912,-0.005856,-0.991616,0.42,-2.59,77.14
12.160,0.021472,-0.006832,-0.980880,-0.42,-1.89,77.00
12.180,0.024400,-0.008784,-0.984296,-0.63,-2.52,76.93
12.200,0.023424,-0.006832,-0.982344,0.49,-2.66,76.86
12.220,0.022448,-0.008784,-0.977464,-0.35,-2.10,76.86
12.240,0.024888,-0.005368,-0.992104,-0.07,-1.96,76.72
12.260,0.023912,-0.010248,-0.970632,-0.98,-1.05,76.72
12.280,0.022936,-0.006832,-0.980392,-1.12,-3.22,76.51
12.300,0.023912,-0.008296,-0.965752,0.07,-2.73,76.58
12.320,0.022936,-0.006832,-0.970144,-0.70,-1.33,76.51
12.340,0.022936,-0.010248,-0.982832,-0.21,-2.24,76.58
12.360,0.023912,-0.007320,-0.972584,-0.56,-2.73,76.58
12.380,0.021960,-0.007320,-0.989664,-0.21,-1.40,76.51
12.400,0.022448,-0.009272,-0.983320,-0.91,-1.75,76.37
12.420,0.020984,-0.006832,-0.973560,0.35,-2.17,76.37
12.440,0.022936,-0.006832,-0.982832,-0.91,-3.50,76.09
12.460,0.024400,-0.005856,-0.960384,1.47,-1.33,76.30
12.480,0.024400,-0.004392,-0.987224,-0.28,-2.31,76.09
12.500,0.026352,-0.006832,-0.971608,-1.96,-2.24,76.09
12.520,0.023912,-0.005368,-0.981368,-0.35,-2.59,76.02
12.540,0.022936,-0.006832,-0.981368,-0.91,-1.12,75.81
12.560,0.024888,-0.005856,-0.970144,-0.63,-1.89,75.67
12.580,0.024400,-0.006832,-0.976488,-0.35,-2.73,75.53
12.600,0.025864,-0.005856,-0.993080,-0.42,-2.03,75.46
12.620,0.025864,-0.006832,-0.983808,-0.56,-2.03,75.39
12.640,0.023424,-0.003416,-0.975024,-0.49,-2.03,75.46
12.660,0.025376,-0.005368,-0.986736,-0.91,-1.89,75.25
12.680,0.027328,-0.005368,-0.984784,-0.77,-3.08,75.25
12.700,0.025376,-0.005856,-0.987712,0.70,-3.29,75.04
12.720,0.024400,-0.004880,-0.990640,-0.14,-2.31,75.04
12.740,0.024400,-0.005856,-0.986248,0.14,-1.82,74.83
12.760,0.023912,-0.004880,-0.966240,-0.21,-2.10,74.83
12.780,0.027328,-0.007808,-0.990152,-0.56,-2.31,74.90
12.800,0.027328,-0.011712,-0.992592,-1.61,-0.98,74.76
12.820,0.025376,-0.002440,-0.986736,0.49,-2.52,74.69
12.840,0.024400,-0.007320,-0.990152,-17.57,-1.12,74.76
12.860,0.027816,-0.006832,-0.984296,-0.56,-3.57,74.62
12.880,0.023424,-0.008784,-0.982832,-1.33,-1.33,74.55
12.900,0.024888,-0.001952,-0.993080,-1.19,-2.94,74.34
12.920,0.025864,-0.001952,-0.981368,0.00,-1.89,74.34
12.940,0.026840,-0.000976,-0.983320,0.00,-2.03,74.27
12.960,0.028792,-0.004392,-0.986248,-0.14,-2.80,74.20
12.980,0.026840,-0.003904,-0.983808,0.84,-2.38,74.13
13.000,1.205848,2.457080,-0.992592,3.29,-2.17,79.52
13.020,0.031232,-0.001464,-0.991128,3.50,-3.92,79.94
13.040,0.025864,-0.006832,-0.988688,0.28,-2.52,79.73
13.060,0.022936,-0.009272,-0.994056,0.00,-0.77,79.59
13.080,0.024888,-0.012200,-0.986736,-1.47,-1.47,79.45
13.100,0.024888,-0.009272,-0.995032,-0.14,-3.01,79.52
13.120,0.024888,-0.009760,-0.993568,-0.77,-1.68,79.24
13.140,0.025376,-0.010248,-0.994544,-0.70,-2.03,79.31
13.160,0.023424,-0.009760,-0.996008,0.35,-2.59,79.31
13.180,0.026352,-0.012200,-0.982344,0.35,-2.59,79.03
13.200,0.024400,-0.011712,-0.996008,0.07,-2.03,79.03
13.220,0.027328,-0.008784,-0.975024,0.35,-1.68,78.89
13.240,0.026840,-0.011712,-0.996008,-0.70,-2.17,78.82
13.260,0.029768,-0.011224,-0.968680,-1.26,-3.36,78.68
13.280,0.025376,-0.010248,-0.986736,-0.77,-2.66,78.61
13.300,0.023912,-0.008784,-0.992104,0.00,-2.24,78.54
13.320,0.023912,-0.011712,-0.971120,0.00,-2.45,78.47
13.340,0.023424,-0.011712,-0.993080,-0.35,-2.10,78.47
13.360,0.024400,-0.010736,-0.994544,-0.35,-2.94,78.19
13.380,0.023912,-0.011712,-0.977464,-0.84,-2.66,78.05
13.400,0.025376,-0.014152,-0.982344,-0.07,-0.91,77.84
13.420,0.022936,-0.010736,-0.977952,0.07,-1.75,77.84
13.440,0.025864,-0.011224,-0.987712,0.63,-2.31,77.84
13.460,0.022448,-0.012200,-0.976000,-0.28,-0.35,77.70
13.480,0.022936,-0.012200,-0.985272,0.07,-1.96,77.63
13.500,0.026352,-0.012200,-0.988200,0.14,-2.45,77.49
13.520,0.029280,-0.012200,-0.994056,-0.14,-2.38,77.42
13.540,0.022448,-0.012688,-0.993080,0.42,-1.40,77.28
13.560,0.024400,-0.011224,-0.997960,-1.05,-2.73,77.21
13.580,0.020984,-0.009760,-0.987224,-2.10,-3.01,77.14
13.600,0.024400,-0.010736,-0.996496,0.00,-2.73,77.07
13.620,0.024400,-0.014152,-0.977464,0.07,-2.52,77.00
13.640,0.022936,-0.011712,-0.997960,0.00,-1.47,76.86
13.660,0.024888,-0.011224,-0.996008,-0.84,-3.01,76.86
13.680,0.025376,-0.010248,-0.983808,0.63,-2.52,76.86
13.700,0.025376,-0.013664,-0.996008,-2.24,-0.84,76.72
13.720,0.023912,-0.013176,-0.978440,-0.28,-2.31,76.72
13.740,0.023912,-0.012200,-0.990152,-0.42,-1.26,76.72
13.760,0.022936,-0.016104,-0.998448,-0.28,-1.26,76.65
13.780,0.023912,-0.013176,-0.985272,0.21,-2.80,76.65
13.800,0.024400,-0.014152,-0.989176,0.14,-1.40,76.72
13.820,0.023424,-0.012200,-0.985272,0.14,-2.66,76.58
13.840,0.022936,-0.012200,-0.992592,0.49,-1.26,76.51
13.860,0.026840,-0.008784,-1.006744,-1.05,-2.17,76.44
13.880,0.022936,-0.012200,-0.984296,0.28,-2.17,76.51
13.900,0.024888,-0.013664,-0.983320,-0.49,-1.47,76.44
13.920,0.021960,-0.015616,-0.982344,-0.84,-1.82,76.37
13.940,0.022448,-0.013664,-0.998448,-0.42,-2.03,76.44
13.960,0.022448,-0.011712,-1.002352,-0.21,-2.87,76.30
13.980,0.022936,-0.012688,-0.986248,-0.07,-2.38,76.30
14.000,0.021472,-0.013664,-0.986248,-0.42,-2.31,76.37
14.020,0.020496,-0.010736,-0.990640,-0.28,-2.38,76.37
14.040,0.020496,-0.012200,-0.991616,-1.54,16.73,76.30
14.060,0.019520,-0.009272,-1.000888,-0.21,-2.03,76.30
14.080,0.020984,-0.012688,-0.974536,-0.28,-2.17,76.23
14.100,0.023912,-0.012200,-1.003816,-0.77,-2.38,76.16
14.120,0.021960,-0.011712,-0.978928,-0.49,-1.89,76.23
14.140,0.021472,-0.012688,-0.985760,-0.21,-2.45,76.30
14.160,0.020984,-0.012688,-0.975512,-0.21,-2.24,76.23
14.180,0.019032,-0.014640,-0.980392,-1.33,-2.80,76.16
14.200,0.023912,-0.011224,-0.997472,0.42,-2.17,76.30
14.220,0.018544,-0.009760,-1.009184,0.21,-1.19,76.16
14.240,0.020984,-0.012200,-0.994056,-0.63,-2.31,76.16
14.260,0.021960,-0.012200,-0.987712,-0.28,-1.26,76.02
14.280,0.019520,-0.012200,-0.996984,0.00,-1.26,76.09
14.300,0.022936,-0.013664,-0.987224,-0.21,-3.92,75.95
14.320,0.023912,-0.012688,-0.987712,-0.91,-2.45,75.88
14.340,0.020496,-0.008784,-0.985760,-0.14,-2.66,75.88
14.360,0.021960,-0.012200,-1.000888,0.63,-2.10,75.95
14.380,0.021472,-0.009760,-0.981368,-0.70,-2.45,75.88
14.400,0.024400,-0.006344,-0.988200,-0.63,-3.22,76.02
14.420,0.019520,-0.010736,-0.995032,-0.56,-0.49,75.88
14.440,0.022448,-0.009272,-0.974536,-0.14,-1.19,75.88
14.460,0.021472,-0.012688,-0.980880,-1.40,-2.87,75.81
14.480,0.021960,-0.011224,-0.984784,-0.21,-1.82,75.95
14.500,0.020008,-0.009760,-1.000400,0.35,-1.82,75.88
14.520,0.022936,-0.011224,-0.983320,-0.56,-2.52,75.74
14.540,0.021960,-0.010248,-0.987224,-0.14,-1.89,75.95
14.560,0.018544,-0.010248,-0.990640,-1.40,-1.75,75.81
14.580,0.023424,-0.010736,-0.983808,-0.07,-3.08,75.88
14.600,0.021960,-0.011224,-0.990640,-1.75,-1.82,75.81
14.620,0.021960,-0.009272,-0.981856,-0.70,-1.75,75.81
14.640,0.022936,-0.011712,-0.988200,-0.14,-2.87,75.88
14.660,0.019032,-0.012688,-0.985272,-1.54,-1.96,75.74
14.680,0.018544,-0.010736,-0.987224,0.56,-1.54,75.74
14.700,0.023912,-0.010248,-0.986248,-0.98,-2.59,75.81
14.720,0.021472,-0.010736,-0.995520,-0.63,-2.94,75.67
14.740,0.020984,-0.011224,-0.990640,-1.05,-2.45,75.60
14.760,0.017568,-0.010248,-1.002352,1.75,-1.68,75.67
14.780,0.017568,-0.009760,-0.983808,-1.19,-2.45,75.60
14.800,0.020984,-0.013664,-0.989664,-0.77,-2.52,75.53
14.820,0.019520,-0.012200,-0.988200,-1.12,-1.96,75.46
14.840,0.018544,-0.011712,-0.977464,0.84,-0.77,75.53
14.860,0.021472,-0.011224,-0.986248,-1.61,-2.31,75.53
14.880,0.019032,-0.012688,-0.983808,-0.28,-2.03,75.60
14.900,0.018056,-0.008784,-0.983808,-1.05,-2.38,75.39
14.920,0.018544,-0.011224,-0.994544,-0.28,-1.33,75.25
14.940,0.018544,-0.010736,-0.983320,-1.26,-1.61,75.25
14.960,0.020008,-0.008296,-0.989664,-0.35,-2.24,75.18
14.980,0.018544,-0.007808,-0.977952,0.14,-3.22,75.18
15.000,0.019520,-0.008296,-0.983320,0.00,-2.73,75.11
15.020,0.020984,-0.009760,-0.980392,-0.28,-2.17,74.97
15.040,0.017568,-0.008784,-0.974536,-0.28,-1.68,74.97
15.060,0.018056,-0.009760,-0.985272,-1.26,-2.66,74.90
15.080,0.018544,-0.008296,-0.985760,0.42,-1.96,74.83
15.100,0.019520,-0.008784,-0.979904,-0.56,-2.31,74.76
15.120,0.018544,-0.008784,-0.992104,0.77,-2.17,74.90
15.140,0.019520,-0.007808,-0.991616,-0.28,-2.03,74.69
15.160,0.016592,-0.009272,-0.992104,0.49,-1.33,74.76
15.180,0.021472,-0.011224,-0.985760,-1.47,-2.52,74.83
15.200,0.019032,-0.009760,-0.988688,0.00,-1.96,74.83
15.220,0.018544,-0.006344,-0.988200,-0.21,-2.59,74.90
15.240,0.017568,-0.009760,-0.989176,0.07,-2.03,74.83
15.260,0.019032,-0.008784,-0.991128,-0.14,-2.10,74.83
15.280,0.017568,-0.006344,-0.989176,-0.07,-1.12,74.90
15.300,0.020496,-0.008784,-0.979904,-0.63,-3.29,74.90
15.320,0.020496,-0.006344,-0.979904,-0.91,-2.24,74.90
15.340,0.019520,-0.007808,-0.987712,-0.07,-2.17,74.76
15.360,0.021960,-0.010736,-0.987224,-0.77,-1.82,74.76
15.380,0.020008,-0.006832,-0.983320,-0.35,-2.87,74.69
15.400,0.020496,-0.007808,-0.977464,0.14,-2.52,74.76
15.420,0.018056,-0.006832,-0.993568,0.84,-1.19,74.83
15.440,0.019032,-0.008296,-0.996496,-0.77,-1.33,74.76
15.460,0.020984,-0.005856,-0.980392,-0.28,-1.75,74.69
15.480,0.020008,-0.005368,-0.986736,-0.49,-1.75,74.76
15.500,0.020008,-0.007320,-0.983808,-0.63,-1.82,74.69
15.520,0.021472,-0.006344,-0.986248,0.07,-2.45,74.62
15.540,0.019520,-0.008296,-0.981368,-0.21,-2.24,74.55
15.560,0.019032,-0.006344,-0.981856,-1.12,-1.19,74.48
15.580,0.020984,-0.006344,-0.982344,-0.35,-2.03,74.41
15.600,0.017080,-0.008296,-0.982832,-0.91,-1.54,74.34
15.620,0.019520,-0.007320,-0.982344,-0.56,-2.24,74.41
15.640,0.023424,-0.006344,-0.983320,-0.70,-2.03,74.34
15.660,0.020496,-0.006344,-0.972584,0.35,-2.80,74.34
15.680,0.020984,-0.006832,-0.980880,0.70,-1.19,74.20
15.700,0.020496,-0.009760,-0.975024,-1.26,-1.96,74.20
15.720,0.021472,-0.008296,-0.977952,-0.77,-1.61,74.13
15.740,0.020496,-0.007808,-0.981856,0.14,-2.45,74.13
15.760,0.020984,-0.006832,-0.989664,0.42,-2.03,74.06
15.780,0.020008,-0.007808,-0.980880,-0.28,-0.77,73.99
15.800,0.020496,-0.009272,-0.969656,-1.47,-1.26,73.92
15.820,0.020496,-0.008784,-0.985760,-0.49,-1.40,73.85
15.840,0.018544,-0.008296,-0.979416,-0.28,-1.05,73.78
15.860,0.022936,-0.006344,-0.982832,-0.28,-1.05,73.64
15.880,0.020984,-0.009272,-0.980880,-0.84,-1.54,73.50
15.900,0.021960,-0.007320,-0.978928,-0.14,-2.10,73.57
15.920,0.019520,-0.005856,-0.981856,-1.61,-2.10,73.43
15.940,0.022936,-0.007320,-0.981856,-1.33,-1.40,73.29
15.960,0.019032,-0.006344,-0.981856,-0.63,-1.47,73.29
15.980,0.023912,-0.007320,-0.987224,0.21,-2.87,73.08
16.000,0.021472,-0.003904,-0.978928,-0.70,-2.66,73.01
16.020,0.019032,-0.005368,-0.977464,-0.70,-0.70,73.01
16.040,0.020984,-0.008784,-0.977952,0.07,-3.29,72.94
16.060,0.022448,-0.006832,-0.981856,-0.56,-1.82,72.87
16.080,0.020984,-0.006832,-0.982832,-1.19,-0.91,72.80
16.100,0.022936,-0.009760,-0.981856,-0.84,-3.08,72.73
16.120,0.026352,-0.008296,-0.979416,0.70,-2.87,72.80
16.140,0.021472,-0.005368,-0.985272,0.91,-1.05,72.80
16.160,0.024400,-0.008296,-0.985760,-0.21,-1.89,72.59
16.180,0.023912,-0.005368,-0.981368,-0.42,-1.82,72.59
16.200,0.022936,-0.006832,-0.981368,0.07,-2.52,72.52
16.220,0.022936,-0.005856,-0.982344,-0.28,-1.61,72.52
