time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
8.420,0.026352,0.006832,-0.966240,-5.39,0.63,319.27
8.440,0.025864,0.008296,-0.969168,-5.18,1.89,318.92
8.460,0.027328,0.006832,-0.961848,-5.46,1.75,318.50
8.480,0.026840,0.010248,-0.976488,-5.32,0.07,318.22
8.500,0.028304,0.006344,-0.964288,-6.37,0.42,318.01
8.520,0.031232,0.005368,-0.972096,-5.60,1.19,317.59
8.540,0.030256,0.005368,-0.971120,-6.37,1.68,317.10
8.560,0.025864,0.000976,-0.976976,-5.60,1.12,316.96
8.580,0.026840,0.003904,-0.972584,-5.88,0.70,316.40
8.600,0.025376,0.002928,-0.968680,-5.46,0.49,316.12
8.620,0.023424,0.001464,-0.975024,-6.44,1.54,315.77
8.640,0.025376,0.002928,-0.966728,-5.25,1.61,315.28
8.660,0.024400,0.002440,-0.971120,-5.95,0.28,315.14
8.680,0.028304,-0.002440,-0.966728,-6.79,0.35,314.58
8.700,0.025864,0.000976,-0.970632,-6.79,0.56,314.23
8.720,0.023424,0.001952,-0.971120,-4.83,0.84,313.95
8.740,0.025864,0.001464,-0.969168,-4.90,0.35,313.60
8.760,0.023912,0.000000,-0.960872,-4.90,0.49,313.18
8.780,0.022448,0.001952,-0.967216,-5.11,0.91,312.76
8.800,0.018056,0.000976,-0.959896,-5.60,2.10,312.48
8.820,0.019032,0.000488,-0.981368,-5.88,0.91,312.06
8.840,0.020496,0.122488,-0.979416,-5.18,1.19,311.85
8.860,0.020496,0.000488,-0.968192,-5.11,0.14,311.50
8.880,0.019520,0.001952,-0.973560,-4.83,0.91,311.15
8.900,0.017080,-0.001952,-0.970632,-6.58,0.84,310.59
8.920,0.003904,-0.018544,-0.981368,-0.70,-2.03,309.26
8.940,-0.143472,-0.177144,-0.916464,-6.79,1.12,263.48
8.960,0.019520,-0.000488,-0.954528,-3.50,0.91,262.85
8.980,0.019032,0.000976,-0.984296,-4.83,1.12,262.64
9.000,0.020496,0.001952,-0.977952,-4.90,0.42,262.22
9.020,0.021960,0.000488,-0.985760,-3.92,-0.56,262.08
9.040,0.020496,0.000976,-0.972584,-3.85,-0.35,261.59
9.060,0.019032,-0.000488,-0.962824,-4.41,0.14,261.38
9.080,0.019032,-0.001464,-0.977952,-4.62,-0.49,261.10
9.100,0.013176,0.000976,-0.962336,-4.69,1.82,260.68
9.120,0.019520,0.002440,-0.968192,-4.83,1.47,260.47
9.140,0.019520,0.001952,-0.976976,-3.92,-0.07,260.12
9.160,0.018544,0.004392,-0.964288,-4.20,0.70,259.77
9.180,0.017568,0.004880,-0.970144,-4.27,0.49,259.49
9.200,0.017568,0.004392,-0.967216,-4.90,-0.49,259.07
9.220,0.019032,0.003416,-0.970144,-4.55,0.70,258.86
9.240,0.018056,0.002928,-0.968680,-4.41,0.84,258.51
9.260,0.020008,0.002928,-0.972096,-4.62,0.14,258.23
9.280,0.020008,0.004392,-0.986736,-3.71,0.49,258.09
9.300,0.022936,0.002928,-0.973560,-5.04,0.63,257.88
9.320,0.020496,0.003416,-0.959408,-4.97,0.42,257.53
9.340,0.021472,0.004880,-0.978928,-3.99,0.28,257.39
9.360,0.023424,0.001952,-0.969656,-4.13,0.42,257.04
9.380,0.022936,0.003416,-0.974536,-4.62,0.28,256.90
9.400,0.023912,0.003904,-0.971120,-3.22,17.08,256.69
9.420,0.021960,0.003416,-0.965752,-4.06,0.63,256.41
9.440,0.029280,0.001464,-0.981856,-4.76,-0.84,256.13
9.460,0.023912,0.003416,-0.968680,-3.85,17.78,256.13
9.480,0.022448,0.003904,-0.975512,-4.62,0.77,255.78
9.500,0.025376,0.003416,-0.965264,-3.85,-0.07,255.43
9.520,0.027328,0.004880,-0.965264,-4.27,-0.35,255.29
9.540,0.025376,0.004880,-0.974048,-4.06,0.28,255.15
9.560,0.026352,0.004392,-0.971120,-4.27,-0.28,254.87
9.580,0.025864,0.001952,-0.970632,-3.71,0.00,254.59
9.600,0.025864,0.001464,-0.976488,-3.64,0.00,254.31
9.620,0.024400,0.000488,-0.968192,-3.99,0.70,254.03
9.640,0.025864,0.000976,-0.979904,-4.41,0.70,253.82
9.660,0.024888,0.001952,-0.976488,-4.20,0.56,253.47
9.680,0.025864,0.000976,-0.963312,-4.83,0.21,253.19
9.700,0.023912,-0.000488,-0.979416,-4.48,0.35,252.98
9.720,0.026352,0.000488,-0.977952,-4.13,-0.28,252.63
9.740,0.026840,-0.002928,-0.964776,-4.90,0.70,252.35
9.760,0.024888,-0.000488,-0.984784,-5.39,1.96,252.14
9.780,0.026840,0.000000,-0.978928,-3.78,-0.07,251.86
9.800,0.026840,0.000000,-0.976488,-4.06,0.70,251.58
9.820,0.027328,-0.001952,-0.978440,-4.06,-1.12,251.37
9.840,0.026840,0.000488,-0.966240,-4.27,-0.91,251.09
9.860,0.025376,-0.002928,-0.971608,-4.27,0.07,250.88
9.880,0.027328,-0.000488,-0.974536,-3.85,-0.77,250.60
9.900,0.026352,-0.003904,-0.976488,-4.83,-0.70,250.46
9.920,0.026840,-0.003416,-0.978440,-3.36,0.14,250.18
9.940,0.025376,-0.002440,-0.980392,-3.85,0.07,249.97
9.960,0.019520,-0.004392,-0.979904,-4.90,0.77,249.69
9.980,0.021472,-0.003904,-0.983808,-3.99,1.33,249.55
10.000,0.024888,-0.002440,-0.971608,-3.64,-0.35,249.27
10.020,0.023424,-0.003416,-0.969656,-3.22,0.21,248.99
10.040,0.023912,-0.004392,-0.988688,-4.34,-0.07,248.85
10.060,0.025864,-0.002928,-0.983808,-4.62,-0.56,248.57
10.080,0.024400,-0.005856,-0.976000,-4.41,0.63,248.29
10.100,0.021472,-0.003416,-0.975512,-4.69,-0.49,248.08
10.120,0.022936,-0.003416,-0.974536,-3.99,0.14,247.66
10.140,0.022936,-0.005368,-0.983320,-4.27,0.14,247.66
10.160,0.021472,-0.002928,-0.981856,-4.34,0.07,247.31
10.180,0.023424,-0.002928,-0.979416,-5.25,0.00,247.10
10.200,0.022936,-0.004880,-0.965752,-4.20,-0.91,246.82
10.220,0.025376,-0.003416,-0.972584,-4.27,-0.49,246.61
10.240,0.023912,-0.000976,-0.981368,-4.48,-0.63,246.40
10.260,0.021472,-0.003904,-0.970632,-4.20,-0.14,246.19
10.280,0.021472,-0.005368,-0.974048,-4.83,0.42,245.91
10.300,0.020984,-0.002928,-0.987224,-3.71,0.28,245.70
10.320,0.022936,-0.001952,-0.965752,-2.73,0.21,245.49
10.340,0.019032,-0.002928,-0.962824,-4.83,0.35,245.21
10.360,0.020008,-0.002440,-0.980392,-4.69,0.35,245.07
10.380,0.021960,-0.000976,-0.978440,-4.13,-0.21,244.86
10.400,0.018056,-0.000976,-0.980880,-4.48,0.42,244.58
10.420,0.020984,-0.004880,-0.975512,-3.78,1.19,244.37
10.440,0.020984,0.000488,-0.980880,-3.50,0.42,244.23
10.460,0.022936,-0.002440,-0.982832,-3.50,-1.05,244.02
10.480,0.020008,-0.001464,-0.974536,-4.97,-0.07,243.74
10.500,0.020008,-0.001952,-0.977464,-4.76,0.70,243.53
10.520,0.022448,-0.001952,-0.982344,-2.24,-0.91,243.32
10.540,0.021472,-0.000488,-0.982832,-3.71,-0.42,243.18
10.560,0.022936,0.002440,-0.976488,-3.85,0.28,242.97
10.580,0.021472,0.000000,-0.978928,-4.62,0.42,242.69
10.600,0.022448,0.000488,-0.973560,-3.50,-0.07,242.48
10.620,0.023912,-0.000488,-0.969168,-3.92,0.42,242.27
10.640,0.021472,0.000976,-0.987712,-3.64,0.63,242.20
10.660,0.020984,-0.000976,-0.972584,-4.06,0.49,242.06
10.680,0.022936,-0.000488,-0.973560,-3.57,0.35,241.71
10.700,0.024400,-0.002928,-0.976488,-3.99,-0.70,241.57
10.720,0.023424,0.001952,-0.979416,-3.92,0.49,241.29
10.740,0.023912,0.002440,-0.976976,-4.06,0.35,241.15
10.760,0.021472,0.000488,-0.981856,-3.85,0.84,241.01
10.780,0.019520,0.002440,-0.979904,-4.34,1.33,240.80
10.800,0.019032,-0.000488,-0.979904,-3.64,0.49,240.80
10.820,0.022936,-0.000976,-0.976488,-4.13,0.49,240.52
10.840,0.020496,-0.000488,-0.972584,-4.55,0.63,240.31
10.860,0.021472,0.000976,-0.974536,-3.71,0.91,240.17
10.880,0.024888,-0.000976,-0.975024,-4.06,0.70,240.10
10.900,0.024400,0.002928,-0.977952,-3.50,0.00,239.96
10.920,0.024888,0.003416,-0.973072,-4.55,-1.19,239.75
10.940,0.021472,0.001464,-0.971608,-3.99,0.49,239.47
10.960,0.021472,-0.000976,-0.983808,-3.64,0.56,239.40
10.980,0.024888,0.000000,-0.974048,-4.20,0.63,239.19
11.000,0.023424,0.001952,-0.975024,-4.06,-0.35,239.12
11.020,0.022936,0.002928,-0.986736,-3.50,-0.49,238.91
11.040,0.020008,-0.001464,-0.971608,-3.50,0.56,238.70
11.060,0.025376,0.001464,-0.976488,-3.92,-0.77,238.56
11.080,0.024400,-0.001464,-0.978928,-3.57,-0.07,238.21
11.100,0.023424,0.000000,-0.978928,-3.29,0.21,238.07
11.120,0.022936,-0.000976,-0.979416,-3.71,0.42,237.86
11.140,0.025376,-0.000976,-0.976488,-3.15,0.49,237.65
11.160,0.025864,-0.002928,-0.984784,-3.99,0.28,237.51
11.180,0.026352,-0.000488,-0.977952,-3.85,-0.42,237.23
11.200,0.024400,-0.003416,-0.975512,-5.53,0.70,237.16
11.220,0.025864,-0.000976,-0.979904,-2.87,-0.91,236.88
11.240,0.022936,0.000000,-0.976000,-2.66,0.56,236.81
11.260,0.025864,-0.000976,-0.971608,-3.92,-0.21,236.74
11.280,0.025376,-0.002928,-0.974048,-3.92,0.42,236.53
11.300,0.022936,-0.002440,-0.977464,-3.92,-0.14,236.32
11.320,0.021960,-0.000488,-0.979416,-3.29,-1.12,235.97
11.340,0.026352,-0.001464,-0.972096,-3.15,0.00,235.97
11.360,0.023424,-0.002440,-0.981368,-3.64,-0.14,235.76
11.380,0.024400,-0.001952,-0.984784,-4.34,0.49,235.55
11.400,0.027816,-0.000976,-0.976488,-3.99,-0.42,235.41
11.420,0.024888,-0.004392,-0.972096,-3.64,-0.14,235.20
11.440,0.024888,-0.002928,-0.974536,-4.55,-0.07,234.99
11.460,0.023912,-0.001952,-0.986248,-3.64,-0.07,234.78
11.480,0.021960,-0.002440,-0.986736,-3.50,-1.05,234.71
11.500,0.021960,-0.002928,-0.984296,-3.71,0.35,234.50
11.520,0.023912,-0.003904,-0.982344,-3.92,-0.28,234.22
11.540,0.022936,-0.003904,-0.977952,-4.90,-0.21,234.15
11.560,0.026840,-0.002928,-0.982832,-3.57,-0.28,234.01
11.580,0.022448,-0.004392,-0.979416,-3.50,-0.56,233.66
11.600,0.023424,-0.004880,-0.966728,-4.48,0.07,233.59
11.620,0.020984,-0.002440,-0.973560,-3.78,-0.49,233.45
11.640,0.022448,-0.003904,-0.975512,-4.13,0.28,233.10
11.660,0.024888,-0.001464,-0.972096,-3.64,-0.42,232.89
11.680,0.024888,-0.004392,-0.978440,-4.90,0.00,232.68
11.700,0.022936,-0.003416,-0.982832,-3.78,-0.42,232.54
11.720,0.024888,-0.003416,-0.978440,-4.13,-0.14,232.40
11.740,0.023912,-0.003416,-0.970632,-4.20,-0.07,232.19
11.760,0.023424,-0.002440,-0.968192,-3.78,-0.56,232.05
11.780,0.021472,-0.003416,-0.973072,-3.92,-0.14,231.84
11.800,0.022936,-0.002440,-0.976000,-3.85,-0.21,231.63
11.820,0.022448,-0.002928,-0.985760,-1.89,0.91,231.49
11.840,0.024888,-0.001464,-0.973560,-4.41,1.12,231.28
11.860,0.022448,-0.001952,-0.978440,-3.15,0.14,231.21
11.880,0.023424,-0.001464,-0.981856,-3.71,-0.42,231.00
11.900,0.023424,-0.002440,-0.976000,-3.64,0.35,230.79
11.920,0.021960,-0.000976,-0.983320,-3.15,0.35,230.72
11.940,0.022448,-0.001952,-0.982344,-3.85,-0.35,230.37
11.960,0.021472,-0.001464,-0.971608,-3.29,-0.21,230.30
11.980,0.020008,-0.003904,-0.982344,-4.34,0.07,229.95
12.000,0.021472,-0.002928,-0.985760,-4.34,-0.84,229.95
12.020,0.020496,-0.002440,-0.977952,-3.99,0.07,229.74
12.040,0.020984,-0.003904,-0.980880,-3.71,-0.21,229.53
12.060,0.023424,-0.001464,-0.970632,-3.71,-0.35,229.39
12.080,0.021472,-0.002928,-0.973560,-3.71,-1.12,229.18
12.100,0.021960,-0.003416,-0.973560,-3.64,-0.49,229.04
12.120,0.021472,-0.002928,-0.981368,-3.85,0.28,228.83
12.140,0.021472,-0.001952,-0.966728,-3.43,0.00,228.69
12.160,0.020984,0.001464,-0.978928,-2.87,0.42,228.62
12.180,0.025376,-0.002440,-0.976000,-3.64,-1.40,228.27
12.200,0.022448,-0.001952,-0.980392,-3.99,0.56,228.06
12.220,0.022448,-0.000976,-0.983320,-3.15,-0.91,227.85
12.240,0.025376,0.000488,-0.982832,-3.08,-0.14,227.57
12.260,0.020984,-0.001464,-0.982344,-4.41,0.56,227.36
12.280,0.020984,0.000488,-0.981368,-3.29,0.77,227.15
12.300,0.020496,-0.002440,-0.975512,-3.92,0.98,226.80
12.320,0.020496,-0.003416,-0.981856,-4.06,-0.35,226.59
12.340,0.019520,-0.002440,-0.978440,-4.27,0.84,226.45
12.360,0.021960,-0.001952,-0.973560,-3.78,-0.42,226.24
12.380,0.022448,0.001464,-0.980392,-1.47,0.00,226.03
12.400,0.019520,-0.001952,-0.974048,-3.99,0.21,225.82
12.420,0.021960,-0.003416,-0.983808,-2.80,-0.07,225.68
12.440,0.024400,-0.002440,-0.980880,-3.22,-1.54,225.40
12.460,0.024888,-0.002440,-0.983320,-2.31,-0.42,225.26
12.480,0.023424,-0.004880,-0.975024,-3.78,-0.77,225.05
12.500,0.022936,-0.004880,-0.973072,-3.15,-0.28,224.91
12.520,0.022936,-0.001464,-0.982344,-3.43,0.14,224.77
12.540,0.021472,-0.002440,-0.981368,-2.94,0.35,224.63
12.560,0.022936,-0.004392,-0.976000,-3.50,0.07,224.42
12.580,0.023424,0.000488,-0.982832,-2.73,0.49,224.21
12.600,0.022448,-0.000488,-0.986248,-3.01,-0.63,223.93
12.620,0.020008,-0.001464,-0.982344,-3.29,-0.21,223.86
12.640,0.021960,-0.001952,-0.981368,-3.50,-0.49,223.51
12.660,0.023424,-0.001952,-0.982344,-3.29,0.14,223.44
12.680,0.020496,-0.002928,-0.962824,-3.43,-0.98,223.23
12.700,0.023912,0.000488,-0.988688,-3.99,-0.56,223.09
12.720,0.022448,-0.004392,-0.979904,-3.15,-0.63,222.81
12.740,0.024888,-0.000488,-0.974048,-3.64,-1.05,222.67
12.760,0.023424,-0.000976,-0.969656,-3.78,-0.35,222.60
12.780,0.020984,-0.003416,-0.972584,-4.34,-0.21,222.32
12.800,0.023424,-0.001464,-0.983808,-3.36,-0.70,222.18
12.820,0.024400,-0.001464,-0.972096,-3.92,-0.21,221.97
12.840,0.021960,0.122488,-0.983808,-3.15,-0.14,221.97
12.860,0.024400,-0.000976,-0.980880,-2.66,-0.70,221.69
12.880,0.023912,-0.000976,-0.982832,-3.85,-1.19,221.55
12.900,0.021960,-0.000976,-0.983808,-3.50,0.28,221.34
12.920,0.023912,-0.004392,-0.980392,-3.71,-0.91,221.27
12.940,0.023424,-0.002928,-0.987224,-3.01,0.14,220.99
12.960,0.023424,-0.004392,-0.967216,-3.22,-0.35,220.92
12.980,0.021960,-0.001464,-0.984784,-3.36,-0.14,220.78
13.000,0.022448,-0.005368,-0.977952,-3.08,0.21,220.57
13.020,0.023424,-0.003416,-0.985760,-3.78,-1.26,220.50
13.040,0.023424,0.124440,-0.971608,-3.15,0.00,220.29
13.060,0.024400,-0.002928,-0.973072,-3.57,-0.49,220.29
13.080,0.024400,-0.003416,-0.971608,-4.13,-0.14,220.01
13.100,0.023424,-0.001952,-0.987224,-3.57,0.70,219.94
13.120,0.025376,-0.001952,-0.986248,-3.15,0.49,219.73
13.140,0.021960,-0.003904,-0.977952,-2.59,-0.63,219.45
13.160,0.027328,0.001464,-0.981368,-3.92,-1.05,219.31
13.180,0.025376,-0.001464,-0.979904,-3.36,-0.63,219.24
13.200,0.024400,-0.000488,-0.978440,-4.20,-0.21,219.03
13.220,0.023912,-0.000976,-0.976488,-3.71,-0.35,218.75
13.240,0.022448,-0.002440,-0.970632,-3.15,-0.49,218.68
13.260,0.021960,-0.004880,-0.970632,-3.64,-0.07,218.40
13.280,0.020984,-0.005368,-0.979904,-3.71,-0.07,218.33
13.300,0.019520,-0.004392,-0.975512,-4.20,0.63,218.12
13.320,0.022448,-0.001952,-0.977464,-3.78,-0.42,217.84
13.340,0.021472,-0.001952,-0.979904,-3.01,-1.19,217.77
13.360,0.021960,-0.001952,-0.967216,-3.43,0.63,217.49
13.380,0.022936,-0.002928,-0.979416,-2.66,0.14,217.42
13.400,0.021960,-0.002440,-0.980392,-2.59,0.35,217.14
13.420,0.022448,-0.004880,-0.974048,-4.06,0.07,217.00
13.440,0.025376,-0.000976,-0.978928,-2.24,-0.07,216.86
13.460,0.020008,-0.003904,-0.969168,-3.64,0.00,216.58
13.480,0.021960,-0.006344,-0.984784,-4.20,0.91,216.51
13.500,0.021960,-0.004392,-0.986736,-2.17,-0.56,216.23
13.520,0.023912,-0.002928,-0.978440,-4.13,-0.21,216.16
13.540,0.024400,-0.003904,-0.969656,-3.36,-1.61,215.88
13.560,0.022448,-0.002928,-0.976488,-4.20,0.07,215.67
13.580,0.024400,-0.003904,-0.982344,-3.57,-0.49,215.39
13.600,0.022936,-0.004392,-0.982832,-3.64,-17.29,215.39
13.620,0.022448,-0.002440,-0.982832,-4.13,-0.91,215.18
13.640,0.022448,-0.002928,-0.975024,-3.43,-0.49,214.97
13.660,0.024400,-0.001952,-0.978928,-3.01,-0.21,214.97
13.680,0.020008,0.000000,-0.983320,-3.08,-1.05,214.62
13.700,0.022936,-0.003416,-0.975024,-2.03,-0.56,214.41
13.720,0.024888,-0.002928,-0.974536,-3.71,17.78,214.41
13.740,0.022448,-0.000976,-0.980880,-3.01,-1.26,214.34
13.760,0.023424,-0.002440,-0.981368,-3.01,-0.07,213.99
13.780,0.021960,0.001464,-0.977464,-2.73,-0.49,213.99
13.800,0.024888,-0.004392,-0.980880,-4.48,-0.35,213.85
13.820,0.023424,-0.006832,-0.974048,-3.78,0.21,213.64
13.840,0.024888,-0.004880,-0.976000,-3.57,-0.28,213.50
13.860,0.021960,-0.003416,-0.976000,-2.17,0.14,213.50
13.880,0.024888,-0.002928,-0.976488,-2.66,-0.07,213.29
13.900,0.023912,-0.004880,-0.974048,-2.94,-0.21,213.29
13.920,0.023424,-0.004880,-0.975512,-2.38,-0.77,212.94
13.940,0.020984,-0.004880,-0.962824,-3.50,0.84,212.94
13.960,0.023912,-0.002440,-0.978928,-2.59,-0.14,212.80
13.980,0.024888,-0.006344,-0.981856,-3.15,-0.35,212.52
14.000,0.022448,-0.004880,-0.983808,-2.94,-0.84,212.38
14.020,0.022936,-0.006832,-0.970144,-3.43,-1.12,212.24
14.040,0.023424,-0.006832,-0.987712,-4.48,-1.40,212.17
14.060,0.024400,-0.006832,-0.981368,-4.06,-0.63,211.96
14.080,0.023424,-0.002928,-0.979904,-1.96,-0.63,211.75
14.100,0.021960,-0.004880,-0.977464,-3.36,-0.91,211.61
14.120,0.021472,-0.003416,-0.976000,-2.24,-0.14,211.40
14.140,0.020496,-0.002928,-0.987224,-3.57,-0.35,211.40
14.160,0.023424,-0.002928,-0.977952,-2.94,-0.91,211.19
14.180,0.021960,-0.005368,-0.976976,-3.22,-0.56,210.98
14.200,0.022448,-0.003416,-0.980880,-3.36,-0.49,210.91
14.220,0.025864,-0.001952,-0.989176,-2.03,0.00,210.77
14.240,0.021472,-0.005856,-0.983320,-3.36,-1.19,210.49
14.260,0.019520,-0.005368,-0.986248,-2.59,0.14,210.49
14.280,0.020008,-0.004392,-0.991616,-3.29,-0.49,210.14
14.300,0.023424,-0.003416,-0.965752,-3.01,-0.70,210.07
14.320,0.022936,-0.003416,-0.967216,-3.08,-1.19,209.86
14.340,0.020496,-0.002928,-0.977952,-3.57,-0.98,209.79
14.360,0.024400,-0.002928,-0.977952,-4.48,-1.33,209.51
14.380,0.022936,-0.001952,-0.977464,-3.08,-0.91,209.37
14.400,0.022448,-0.004880,-0.970632,-3.99,0.56,209.16
14.420,0.020008,-0.004880,-0.971608,-4.34,1.47,208.81
14.440,0.022936,-0.003416,-0.981368,-3.64,-0.70,208.74
14.460,0.021472,-0.003416,-0.988200,-3.85,-1.05,208.60
14.480,0.023912,-0.003416,-0.980880,-3.99,-0.84,208.25
14.500,0.022448,-0.004880,-0.968680,-3.29,-0.91,208.18
14.520,0.022448,-0.002928,-0.983808,-3.36,0.70,207.97
14.540,0.022936,-0.000976,-0.980392,-2.80,-0.91,207.76
14.560,0.021472,-0.000488,-0.976976,-3.29,-0.98,207.48
14.580,0.020984,-0.003416,-0.976000,-3.57,-0.07,207.34
14.600,0.022936,-0.003904,-0.982832,-3.22,-0.49,207.20
14.620,0.020496,-0.001464,-0.978928,-3.15,-0.84,207.06
14.640,0.021472,0.000488,-0.976488,-2.24,0.07,206.92
14.660,0.021960,0.000000,-0.973072,-2.59,-0.14,206.78
14.680,0.020496,0.001464,-0.978928,-3.57,0.07,206.64
14.700,0.023912,-0.001464,-0.973560,-3.29,-1.12,206.36
14.720,0.020496,-0.003904,-0.972584,-3.85,0.63,206.29
14.740,0.020008,-0.003904,-0.974048,-3.64,-0.70,205.94
14.760,0.022448,-0.002928,-0.974048,-3.43,-0.84,205.87
14.780,0.019032,-0.000488,-0.965752,-3.36,0.56,205.59
14.800,0.023912,-0.004392,-0.980392,-2.45,0.56,205.45
14.820,0.022936,0.000976,-0.972096,-2.10,-1.26,205.24
14.840,0.024888,-0.004392,-0.974536,-3.22,-0.14,204.68
14.860,0.024400,-0.000976,-0.976488,-2.59,-0.98,204.68
14.880,0.021960,0.000976,-0.978928,-2.94,-1.05,204.54
14.900,0.021472,0.000000,-0.976000,-3.99,0.00,204.26
14.920,0.027328,-0.002928,-0.967216,-2.59,-1.75,204.12
14.940,0.023424,0.001464,-0.974536,-2.17,0.28,203.91
14.960,0.020984,0.000000,-0.979416,-3.43,0.21,203.77
14.980,0.024400,0.001952,-0.976488,-3.22,-1.05,203.49
15.000,0.024888,0.000488,-0.973072,-2.59,-0.42,203.28
15.020,0.022448,-0.000976,-0.969168,-3.29,-1.12,203.07
15.040,0.021960,-0.004392,-0.966240,-1.96,-0.77,203.00
15.060,0.024400,-0.002928,-0.977952,-3.43,0.14,202.72
15.080,0.024400,0.000488,-0.982344,-3.15,-17.92,202.51
15.100,0.025376,-0.002440,-0.975512,-1.89,0.00,202.37
15.120,0.021472,-0.000976,-0.975512,-4.06,0.63,201.95
15.140,0.021960,-0.003416,-0.974048,-3.64,-0.07,201.74
15.160,0.020984,-0.003416,-0.973560,-3.15,0.28,201.60
15.180,0.021960,-0.001464,-0.969656,-2.80,-0.49,201.32
15.200,0.026352,-0.003416,-0.963800,-2.66,-0.70,201.11
15.220,0.027328,-0.002928,-0.980392,-2.73,-0.91,200.90
15.240,0.023424,-0.001952,-0.975024,-3.36,-0.35,200.62
15.260,0.022936,-0.005368,-0.973072,-2.66,0.42,200.48
15.280,0.023912,-0.005368,-0.982832,-3.29,-1.05,200.27
15.300,0.023912,-0.001952,-0.965264,-2.80,0.84,200.06
15.320,0.022936,-0.004392,-0.970144,-3.43,-1.05,199.85
15.340,0.026352,-0.003904,-0.967704,-2.94,-0.77,199.78
15.360,0.024888,-0.001952,-0.972584,-3.01,-0.42,199.50
15.380,0.023424,-0.008296,-0.976000,-3.36,0.14,199.29
15.400,0.022448,-0.005856,-0.973072,-3.99,-0.63,199.01
15.420,0.025864,-0.004880,-0.963800,-2.38,-0.84,199.01
15.440,0.024400,-0.002440,-0.965752,-2.52,-0.77,198.87
15.460,0.027816,-0.005856,-0.973072,-3.15,-0.35,198.52
15.480,0.024888,-0.002440,-0.964776,-2.59,0.07,198.38
15.500,0.025864,-0.004880,-0.966728,-2.73,-0.21,198.10
15.520,0.026352,-0.004880,-0.965264,-3.22,-0.35,197.96
15.540,0.023424,-0.003904,-0.961848,-3.99,-0.98,197.89
15.560,0.024400,-0.006344,-0.973072,-3.36,-0.42,197.54
15.580,0.024888,-0.007320,-0.973560,-2.80,-1.19,197.26
15.600,0.023424,-0.005856,-0.973560,-3.08,0.00,197.12
15.620,0.026352,-0.005856,-0.974048,-2.80,-0.70,197.12
15.640,0.024888,-0.006832,-0.970632,-3.22,-1.40,196.91
15.660,0.024888,-0.007320,-0.978440,-3.29,-0.35,196.70
15.680,0.025376,-0.005368,-0.970632,-3.01,-0.49,196.49
15.700,0.022448,-0.006344,-0.970144,-3.01,-0.28,196.35
15.720,0.025864,-0.005856,-0.976000,-2.66,-0.14,196.21
15.740,0.022936,-0.005368,-0.975024,-3.08,-0.35,196.14
15.760,0.023424,-0.007320,-0.967704,-1.96,0.21,196.07
15.780,0.023912,-0.004880,-0.971608,-3.57,-0.98,195.79
15.800,0.025376,-0.006832,-0.974048,-3.22,-1.68,195.51
15.820,0.021960,-0.004880,-0.967704,-1.75,-0.28,195.37
15.840,0.023424,-0.006344,-0.969168,-3.08,0.21,195.09
15.860,0.020496,-0.009272,-0.980392,-3.22,0.42,194.95
15.880,0.024400,-0.006344,-0.981368,-3.36,-1.75,194.88
15.900,0.020984,-0.007320,-0.967704,-4.69,0.70,194.67
15.920,0.018544,-0.006344,-0.977464,-3.57,-0.07,194.46
15.940,0.020984,-0.008784,-0.974048,-2.03,-0.35,194.39
15.960,0.021960,-0.005856,-0.968680,-1.82,-0.70,194.18
15.980,0.022936,-0.008784,-0.970632,-2.31,-0.56,193.83
16.000,0.021472,-0.007320,-0.968192,-3.50,-0.77,193.62
16.020,0.020984,-0.005856,-0.964776,-2.10,-0.56,193.55
16.040,0.020008,-0.004392,-0.976000,-2.80,-0.70,193.20
16.060,0.017080,-0.005856,-0.977464,-2.31,0.28,193.13
16.080,0.021472,-0.008296,-0.970632,-3.22,-0.21,192.85
16.100,0.017080,-0.007320,-0.959408,-2.10,-0.35,192.78
16.120,0.019520,-0.003904,-0.976976,-3.01,-0.56,192.50
16.140,0.019032,-0.005856,-0.969168,-2.17,-1.40,192.43
16.160,0.019520,-0.003904,-0.966240,-3.43,-0.84,192.22
16.180,0.020496,-0.005856,-0.975024,-2.66,-1.82,192.01
16.200,0.018056,-0.002928,-0.963800,-3.01,-0.77,191.73
16.220,0.019520,-0.005368,-0.962824,-2.03,0.28,191.66
16.240,0.017568,-0.005368,-0.980392,-2.10,0.00,191.45
16.260,0.020496,-0.005856,-0.966728,-2.31,-2.17,191.38
16.280,0.017568,-0.006832,-0.971120,-2.66,-0.42,191.24
16.300,0.016592,-0.004880,-0.970632,-2.94,-0.98,190.96
16.320,0.017568,-0.006344,-0.979416,-3.99,-0.49,190.82
16.340,0.020496,-0.002928,-0.973072,-2.10,-0.63,190.82
16.360,0.016592,-0.003904,-0.964288,-2.03,-0.49,190.54
16.380,0.015616,-0.002440,-0.982344,-2.73,1.26,190.40
16.400,0.015128,-0.000488,-0.972584,-2.24,0.14,190.33
16.420,0.015616,-0.003416,-0.963312,-2.94,-1.47,189.91
16.440,0.017080,-0.006344,-0.971120,-3.71,-1.12,189.56
16.460,0.016592,0.000976,-0.973560,-3.92,-0.07,189.56
16.480,0.015616,-0.000488,-0.975512,-3.43,-0.77,189.21
16.500,0.019520,-0.001952,-0.966728,-3.15,-0.49,189.07
16.520,0.020496,-0.001952,-0.999424,-2.17,-0.98,188.79
16.540,0.018056,0.000000,-0.976488,-1.75,-0.49,188.58
