time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
8.120,0.027816,-0.009272,-0.970144,0.91,-2.59,-25.41
8.140,0.029768,-0.007320,-0.978440,2.38,-2.31,-25.41
8.160,0.029768,-0.005856,-0.970144,1.54,-3.57,-25.48
8.180,0.029768,-0.003904,-0.977464,3.22,-3.36,-25.48
8.200,0.030256,-0.004392,-0.966728,2.10,-3.01,-25.55
8.220,0.029280,-0.003904,-0.971120,1.75,-3.29,-25.48
8.240,0.031232,-0.003904,-0.973560,1.33,-2.66,-25.55
8.260,0.029280,-0.006832,-0.988688,2.31,-2.45,-25.34
8.280,0.030744,-0.006832,-0.992592,2.31,-3.64,-25.41
8.300,0.032208,-0.003904,-0.974048,2.66,-1.68,-25.34
8.320,0.027816,-0.004880,-0.972584,1.47,-2.59,-25.27
8.340,0.029280,-0.002440,-0.975512,1.26,-4.06,-25.34
8.360,0.028792,-0.004880,-0.970144,1.61,-3.64,-25.34
8.380,0.031232,-0.002928,-0.962824,3.43,-3.36,-25.20
8.400,0.029768,-0.002440,-0.980392,2.80,-3.57,-25.27
8.420,0.029768,-0.003904,-0.969656,2.10,-2.17,-25.20
8.440,0.028792,-0.000488,-0.978928,1.47,-3.01,-25.13
8.460,0.027328,0.122976,-0.971608,0.77,-3.50,-25.20
8.480,0.030744,-0.001464,-0.969168,1.61,-3.29,-25.20
8.500,0.031232,-0.000976,-0.967704,2.45,-3.43,-25.20
8.520,0.030744,0.000000,-0.967704,2.17,-2.10,-25.13
8.540,0.028792,-0.002440,-0.968680,1.47,-3.08,-25.27
8.560,0.028792,-0.001464,-0.979904,2.38,-2.38,-25.06
8.580,0.028304,-0.001952,-0.972096,2.10,-3.71,-25.06
8.600,0.031232,-0.002440,-0.970144,2.10,-3.99,-25.06
8.620,0.030744,0.000488,-0.977952,2.17,-3.43,-24.99
8.640,0.028304,-0.001952,-0.976976,0.98,-2.87,-25.06
8.660,0.029768,-0.005368,-0.963312,1.61,-3.15,-24.78
8.680,0.029768,-0.003904,-0.970144,2.31,-4.62,-24.85
8.700,0.030256,-0.000976,-0.970144,2.87,-3.92,-24.78
8.720,0.033184,-0.001464,-0.974048,1.19,-3.99,-24.85
8.740,0.031232,-0.003904,-0.971120,2.03,-3.57,-24.71
8.760,0.030744,-0.001464,-0.975512,1.75,-3.15,-24.71
8.780,0.029280,-0.004880,-0.977464,2.31,-3.08,-24.64
8.800,0.028792,-0.005368,-0.978440,2.31,-3.15,-24.50
8.820,0.030744,-0.005856,-0.965264,3.43,-2.10,-24.36
8.840,0.028792,-0.004880,-0.967704,1.05,-2.52,-24.36
8.860,0.031232,-0.001464,-0.971120,1.75,-3.50,-24.36
8.880,0.030256,-0.003416,-0.960384,1.82,-3.36,-24.22
8.900,0.027328,-0.002928,-0.981368,2.31,-3.36,-24.08
8.920,0.028792,-0.002440,-0.981856,2.03,-3.15,-24.01
8.940,0.029280,-0.003416,-0.974048,2.03,-3.36,-23.87
8.960,0.026840,-0.004392,-0.968192,2.45,-2.03,-23.80
8.980,0.027816,-0.004392,-0.984296,1.68,-3.36,-23.59
9.000,0.026352,-0.001464,-0.972584,1.54,-3.22,-23.45
9.020,0.030744,-0.003416,-0.966728,2.94,-3.15,-23.45
9.040,0.027816,-0.004392,-0.975512,1.82,-3.64,-23.31
9.060,0.027816,-0.004880,-0.966728,1.89,-2.80,-23.24
9.080,0.028304,-0.004392,-0.980880,2.66,-2.45,-23.03
9.100,0.029768,-0.006344,-0.969656,1.33,-2.94,-22.96
9.120,0.027328,-0.003416,-0.971120,1.61,-2.24,-23.03
9.140,0.033184,-0.003904,-0.961848,2.73,-5.18,-22.89
9.160,0.029280,-0.001464,-0.967216,1.26,-3.01,-22.96
9.180,0.029768,-0.004392,-0.973072,1.89,-4.20,-22.82
9.200,0.031232,-0.001952,-0.981368,2.52,-3.57,-22.75
9.220,0.029280,-0.003904,-0.973560,2.10,-3.08,-22.89
9.240,0.030256,-0.003904,-0.982832,2.66,-3.50,-22.75
9.260,0.030744,-0.002928,-0.973560,3.78,-3.29,-22.61
9.280,0.030256,-0.001952,-0.975024,1.54,-2.45,-22.82
9.300,0.028304,-0.005368,-0.968680,1.12,-3.15,-22.75
9.320,0.030744,-0.004880,-0.975024,1.82,-3.01,-22.82
9.340,0.028792,-0.001464,-0.979904,2.24,-3.92,-22.68
9.360,0.030256,-0.003904,-0.983808,2.31,-2.87,-22.54
9.380,0.028792,-0.001464,-0.978440,2.59,-2.38,-22.40
9.400,0.028304,-0.004392,-0.971120,1.75,-2.03,-22.40
9.420,0.030256,-0.002928,-0.972096,1.54,-3.08,-22.40
9.440,0.031232,-0.003904,-0.980392,2.94,-3.22,-22.26
9.460,0.030744,-0.003904,-0.985760,2.31,-3.43,-22.26
9.480,0.032696,-0.003416,-0.969168,2.38,-4.27,-22.05
9.500,0.034648,-0.002928,-0.982344,1.75,-3.57,-22.05
9.520,0.032696,-0.008296,-0.976000,2.38,-3.64,-22.19
9.540,0.030744,-0.006344,-0.969168,2.59,-3.01,-22.05
9.560,0.030256,-0.004392,-0.958432,1.89,-3.64,-22.05
9.580,0.028792,-0.001952,-0.985272,2.24,-3.99,-22.05
9.600,0.033672,-0.006344,-0.982344,2.10,-4.69,-22.12
9.620,0.029280,-0.005368,-0.968680,1.40,-2.94,-22.05
9.640,0.030744,-0.006344,-0.965752,1.33,-3.57,-21.98
9.660,0.030256,-0.002928,-0.974536,1.33,-3.15,-22.26
9.680,0.031232,-0.003416,-0.978440,4.48,-3.08,-21.91
9.700,0.032208,-0.004392,-0.987712,1.40,-3.85,-22.12
9.720,0.029768,-0.007320,-0.971608,0.56,-2.10,-22.19
9.740,0.031232,-0.006344,-0.971608,0.63,-2.87,-22.12
9.760,0.029280,-0.002928,-0.972096,1.61,-2.59,-22.19
9.780,0.032208,-0.002928,-0.989664,1.05,-3.08,-21.98
9.800,0.029280,-0.003416,-0.976000,2.03,-2.94,-21.91
9.820,0.029280,-0.003416,-0.969656,2.31,-3.15,-21.91
9.840,0.029280,-0.005368,-0.978928,1.75,-1.68,-21.98
9.860,0.032208,-0.005368,-0.966728,1.61,-2.59,-21.91
9.880,0.032208,-0.007320,-0.977952,1.61,-3.43,-21.77
9.900,0.027816,-0.002928,-0.973560,1.89,-2.03,-21.77
9.920,0.030256,-0.004880,-0.968192,2.87,-3.36,-21.63
9.940,0.029280,-0.004880,-0.961848,1.96,-3.01,-21.70
9.960,0.029280,0.000976,-0.981368,2.94,-2.94,-21.77
9.980,0.027328,-0.006344,-0.975512,1.54,-3.92,-21.77
10.000,0.032696,-0.004392,-0.977952,1.12,-2.38,-21.91
10.020,0.028792,-0.006832,-0.981856,2.17,-3.71,-21.84
10.040,0.028792,-0.003904,-0.977464,3.64,-2.31,-21.63
10.060,0.029768,-0.003416,-0.964776,1.82,-3.92,-21.70
10.080,0.033184,-0.003904,-0.972096,0.70,-3.78,-21.77
10.100,0.031720,-0.005368,-0.982832,2.03,-4.76,-21.70
10.120,0.028792,-0.004880,-0.975512,1.05,-3.64,-21.56
10.140,0.027816,-0.003904,-0.966240,3.08,-3.08,-21.63
10.160,0.028304,-0.003904,-0.990640,3.50,-2.17,-21.42
10.180,0.027816,-0.003416,-0.985272,1.75,-1.96,-21.28
10.200,0.028792,-0.005856,-0.975512,1.82,-2.73,-21.35
10.220,0.030256,-0.002440,-0.985760,1.75,-3.08,-21.21
10.240,0.028792,-0.004392,-0.973072,1.54,-3.99,-21.28
10.260,0.028792,-0.004880,-0.977464,1.75,-3.64,-21.21
10.280,0.026840,-0.001464,-0.976976,1.33,-3.64,-21.21
10.300,0.026840,-0.000976,-0.995520,2.73,-2.17,-21.14
10.320,0.028792,-0.003904,-0.973072,1.05,-2.31,-21.07
10.340,0.028304,-0.005368,-0.976488,1.47,-2.17,-21.14
10.360,0.026352,-0.006832,-0.962824,1.19,-2.94,-21.14
10.380,0.027816,-0.006832,-0.978440,2.59,-3.15,-21.07
10.400,0.029280,-0.005856,-0.974048,1.54,-3.78,-21.07
10.420,0.027816,-0.005368,-0.983320,0.91,-3.43,-21.07
10.440,0.028792,-0.008296,-0.975512,1.40,-3.01,-21.07
10.460,0.030744,-0.002440,-0.983808,2.24,-3.92,-20.93
10.480,0.031232,-0.003416,-0.978440,3.50,-3.99,-20.93
10.500,0.024888,-0.004392,-0.978440,1.68,-2.03,-21.07
10.520,0.026840,-0.002440,-0.961360,1.96,-2.45,-21.07
10.540,0.027816,-0.004392,-0.972096,0.70,-1.96,-21.00
10.560,0.027816,-0.003904,-0.985760,1.12,-3.22,-20.93
10.580,0.025376,-0.005856,-0.984296,2.31,-3.22,-20.93
10.600,0.026352,-0.004392,-0.973560,2.73,-2.80,-20.86
10.620,0.027816,-0.001952,-0.981368,2.31,-3.85,-20.86
10.640,0.022936,-0.002928,-0.976976,1.61,-2.52,-20.86
10.660,0.028304,-0.000976,-0.979416,1.12,-3.64,-20.79
10.680,0.025376,0.000000,-0.980392,1.12,-2.03,-20.79
10.700,0.027328,0.000488,-0.975024,1.61,-1.96,-20.65
10.720,0.025376,-0.002440,-0.977952,1.82,-3.08,-20.65
10.740,0.027328,0.001464,-0.979904,3.71,-2.80,-20.58
10.760,0.025864,-0.001952,-0.982832,1.89,-3.71,-20.72
10.780,0.024888,-0.001464,-0.980880,1.47,-3.29,-20.58
10.800,0.025376,-0.003904,-0.977952,2.03,-3.78,-20.65
10.820,-0.187392,0.339648,-0.951600,-12.18,-10.50,-10.64
10.840,-1.691408,1.654808,-0.981368,-1.47,-7.56,29.12
10.860,0.025376,-0.002440,-0.986248,-3.36,0.14,27.02
10.880,0.029280,-0.007320,-0.987712,1.19,-1.82,27.02
10.900,0.030256,-0.006832,-0.991128,0.70,-2.94,26.95
10.920,0.030744,-0.004880,-0.985760,0.98,-3.08,26.88
10.940,0.030256,-0.007320,-0.970632,0.49,-2.94,26.81
10.960,0.027816,-0.006832,-0.979904,0.98,-2.66,26.74
10.980,0.028792,-0.007808,-0.976488,-0.49,-2.73,26.74
11.000,0.028304,-0.002440,-0.990640,0.00,-1.96,26.88
11.020,0.030256,-0.004880,-0.977464,-0.63,-2.80,26.74
11.040,0.030256,-0.002440,-0.965752,0.49,-1.89,26.81
11.060,0.033672,-0.006832,-0.986736,-17.85,-4.06,26.81
11.080,0.030256,-0.004880,-0.995032,0.77,-4.20,26.74
11.100,0.029768,-0.006344,-0.974536,1.12,-4.06,26.67
11.120,0.032208,-0.006832,-0.973560,1.05,-2.59,26.88
11.140,0.029768,-0.005368,-0.964776,0.70,-2.52,26.67
11.160,0.028304,-0.005856,-0.977952,0.35,-2.24,26.67
11.180,0.029280,-0.003904,-0.981368,-0.28,-1.68,26.67
11.200,0.031232,-0.005368,-0.976488,0.35,-3.50,26.67
11.220,0.031232,-0.009760,-0.977464,-0.70,-2.87,26.60
11.240,0.033184,-0.007808,-0.981856,1.12,-4.13,26.81
11.260,0.032208,-0.003904,-0.994056,0.77,-2.31,26.67
11.280,0.031720,-0.004880,-0.981856,0.21,-2.66,26.60
11.300,0.032696,-0.004392,-0.969168,1.19,-2.45,26.46
11.320,0.030256,-0.005368,-0.981856,0.70,-1.96,26.39
11.340,0.034648,-0.004880,-0.978440,-0.49,-3.92,26.39
11.360,0.032696,-0.005368,-0.988200,0.35,-3.64,26.46
11.380,0.030256,-0.009272,-0.983808,-0.84,-2.52,26.18
11.400,0.030256,-0.005856,-0.982832,0.35,-1.68,26.32
11.420,0.033184,-0.006832,-0.977464,2.03,-2.73,26.32
11.440,0.032208,-0.007808,-0.979904,-0.84,-3.01,26.25
11.460,0.030256,-0.006832,-0.988688,1.68,-2.38,26.32
11.480,0.034648,-0.009272,-0.984296,-0.28,-4.41,26.32
11.500,0.035136,-0.008784,-0.980392,-0.21,-3.15,26.25
11.520,0.031720,-0.007808,-0.987712,0.21,-2.17,26.04
11.540,0.032696,-0.006832,-0.970144,1.12,-2.38,26.18
11.560,0.032696,-0.004880,-0.980392,0.49,-2.80,26.18
11.580,0.030744,-0.007320,-0.984784,-0.14,-1.82,26.04
11.600,0.033184,-0.009760,-0.980392,0.84,-2.52,25.97
11.620,0.030256,-0.005856,-0.981856,1.26,-2.66,26.11
11.640,0.030744,-0.009272,-0.971608,0.07,-2.66,25.90
11.660,0.029768,-0.005368,-0.973072,0.70,-1.96,25.97
11.680,0.035136,-0.004880,-0.991128,1.40,-2.87,25.83
11.700,0.027816,-0.005368,-0.978440,1.68,-1.82,25.76
11.720,0.033184,-0.009272,-0.982832,0.21,-1.75,25.62
11.740,0.028792,-0.008296,-0.973560,0.70,-2.17,25.48
11.760,0.032208,-0.008784,-0.972584,0.21,-2.52,25.48
11.780,0.033672,-0.006832,-0.977952,0.07,-4.27,25.48
11.800,0.035136,-0.007320,-0.967704,0.77,-3.57,25.41
11.820,0.031232,-0.005856,-0.974048,1.61,-3.78,25.27
11.840,0.035136,-0.007808,-0.987712,-0.14,-3.29,25.27
11.860,0.030744,-0.006344,-0.974536,1.96,-2.24,25.13
11.880,0.031232,-0.004880,-0.981856,0.28,-1.26,25.13
11.900,0.032208,-0.006344,-0.970632,0.28,-3.43,25.13
11.920,0.032208,-0.006344,-0.974536,0.49,-1.40,25.13
11.940,0.032208,-0.005856,-0.977464,0.07,-2.59,25.06
11.960,0.033672,-0.006344,-0.979416,0.98,-3.15,25.06
11.980,0.032208,-0.006832,-0.982832,0.21,-2.73,25.06
12.000,0.031232,-0.005856,-0.974536,0.35,-1.89,25.06
12.020,0.030744,-0.006832,-0.973072,0.42,-2.38,25.20
12.040,0.032696,-0.007808,-0.984296,-0.07,-3.99,25.13
12.060,0.034160,-0.008296,-0.974536,0.21,-2.10,25.13
12.080,0.031232,-0.006832,-0.982344,0.14,-3.43,25.20
12.100,0.032208,-0.009272,-0.972096,0.07,-2.45,25.06
12.120,0.032208,-0.008296,-0.977464,0.70,-3.29,25.20
12.140,0.031232,-0.007808,-0.971120,1.12,-2.03,25.13
12.160,0.034160,-0.007320,-0.979904,0.91,-2.80,25.13
12.180,0.031720,-0.006832,-0.976976,1.54,-3.36,25.20
12.200,0.033672,-0.006344,-0.977952,0.91,-3.08,25.20
12.220,0.031720,-0.011712,-0.989664,0.35,-2.66,25.20
12.240,0.033672,-0.008296,-0.992592,0.14,-2.66,25.13
12.260,0.030256,-0.008296,-0.972096,0.77,-2.31,25.20
12.280,0.032208,-0.006832,-0.977464,1.12,-3.08,25.20
12.300,0.031232,-0.008296,-0.983808,0.14,-3.01,25.20
12.320,0.028304,-0.009272,-0.986248,-0.63,-2.87,25.13
12.340,0.031720,-0.009272,-0.979416,1.33,-2.66,25.06
12.360,0.027328,-0.010248,-0.976976,0.91,-2.10,25.13
12.380,0.033672,-0.007320,-0.973072,1.33,-1.61,25.20
12.400,0.030256,-0.008296,-0.965752,0.77,-2.45,25.20
12.420,0.033672,-0.007808,-0.976000,1.75,-2.87,25.20
12.440,0.030744,-0.009760,-0.976976,0.49,-2.73,25.27
12.460,0.033672,-0.012688,-0.987712,-1.33,-3.29,25.13
12.480,0.033184,-0.011712,-0.969168,1.54,-3.43,25.20
12.500,0.031232,-0.010736,-0.974048,-0.91,-3.29,25.20
12.520,0.031720,-0.010736,-0.977952,2.38,-2.52,25.20
12.540,0.031232,-0.010248,-0.979416,1.19,-2.24,25.20
12.560,0.033184,-0.011224,-0.982344,0.28,-2.87,25.06
12.580,0.033672,-0.010736,-0.976000,1.33,-2.94,25.06
12.600,0.029768,-0.007808,-0.974536,0.84,-3.22,25.20
12.620,0.033184,-0.012200,-0.979904,-0.28,-4.20,25.13
12.640,0.029280,-0.008784,-0.983808,1.12,-3.08,25.13
12.660,0.032208,-0.010736,-0.969168,0.84,-2.80,25.06
12.680,0.029280,-0.009760,-0.972096,-0.07,-2.31,24.99
12.700,0.028792,-0.008784,-0.979904,1.54,-2.87,25.06
12.720,0.031720,-0.009760,-0.968680,0.98,-2.17,24.99
12.740,0.030256,-0.008296,-0.971608,1.19,-3.50,24.92
12.760,0.031232,-0.008296,-0.976976,1.19,-2.94,24.85
12.780,0.030744,-0.010736,-0.968680,0.42,-2.38,24.71
12.800,0.029768,-0.010248,-0.973072,1.12,-1.75,24.78
12.820,0.028792,-0.008784,-0.976976,0.70,-2.66,24.78
12.840,0.030256,-0.008784,-0.979416,1.19,-2.45,24.57
12.860,0.029768,-0.010736,-0.969168,0.70,-2.17,24.71
12.880,0.029280,-0.010736,-0.970144,0.91,-2.66,24.57
12.900,0.028792,-0.010248,-0.968680,0.07,-1.96,24.71
12.920,0.029280,-0.008784,-0.976488,1.12,-2.24,24.64
12.940,0.030256,-0.011712,-0.976000,0.07,-3.15,24.57
12.960,0.031232,-0.009272,-0.983320,0.98,-3.15,24.71
12.980,0.031232,-0.008784,-0.976976,0.56,-3.36,24.71
13.000,0.029280,-0.008784,-0.975512,1.26,-2.45,24.64
13.020,0.029768,-0.010736,-0.966240,0.70,-2.52,24.64
13.040,0.030256,-0.007808,-0.970144,0.42,-3.22,24.71
13.060,0.026352,-0.009760,-0.966240,-0.07,-2.10,24.71
13.080,0.028304,-0.009760,-0.971608,0.84,-2.73,24.85
13.100,0.029280,-0.011712,-0.976000,-0.35,-1.75,24.85
13.120,0.028304,-0.008784,-0.959408,0.49,-3.08,24.85
13.140,0.028304,-0.010248,-0.966728,1.05,-3.01,24.92
13.160,0.031232,-0.009272,-0.976488,1.19,-3.29,24.99
13.180,0.030256,-0.007320,-0.962824,1.47,-2.52,24.92
13.200,0.031232,-0.011224,-0.970144,0.28,-3.29,24.85
13.220,0.028304,-0.008784,-0.969168,-0.14,-3.36,24.92
13.240,0.030256,-0.010736,-0.967704,0.84,-3.08,24.85
13.260,0.027328,-0.009760,-0.975512,0.98,-2.66,24.92
13.280,0.028304,-0.009272,-0.962336,1.12,-2.59,24.92
13.300,0.028304,-0.008296,-0.983808,1.47,-1.68,24.85
13.320,0.026352,-0.011224,-0.973072,-0.14,-2.17,24.71
13.340,0.030256,-0.009760,-0.970632,0.07,-2.80,24.92
13.360,0.028792,-0.012688,-0.972584,-0.35,-2.17,24.78
13.380,0.026352,-0.008784,-0.967216,0.77,-3.50,24.92
13.400,0.025376,-0.006344,-0.976488,1.40,-2.31,24.85
13.420,0.031232,-0.007808,-0.970144,1.40,-3.85,24.92
13.440,0.031232,-0.009760,-0.973560,0.14,-2.87,24.85
13.460,0.029768,-0.010736,-0.969656,1.19,-3.36,24.85
13.480,0.028304,-0.007320,-0.969656,0.21,-3.64,24.85
13.500,0.032696,-0.008784,-0.968192,0.00,-3.99,24.85
13.520,0.031232,-0.007808,-0.976000,0.28,-2.17,24.64
13.540,0.029280,-0.008296,-0.974536,0.84,-3.36,24.57
13.560,0.031720,-0.007320,-0.971608,0.42,-2.87,24.64
13.580,0.028792,-0.007808,-0.969656,0.21,-1.68,24.71
13.600,0.026352,-0.010248,-0.964288,0.42,-2.10,24.57
13.620,0.029280,-0.008784,-0.975512,0.63,-3.29,24.71
13.640,0.030256,-0.010736,-0.964288,0.28,-3.64,24.50
13.660,0.029280,-0.009760,-0.960872,-0.07,-3.15,24.57
13.680,0.029768,-0.011224,-0.968192,-0.21,-2.59,24.57
13.700,0.028792,-0.007808,-0.975024,0.98,-2.80,24.64
13.720,0.028304,-0.008784,-0.968192,0.21,-2.59,24.64
13.740,0.030256,-0.010736,-0.976000,1.75,-3.08,24.64
13.760,0.028792,-0.010248,-0.976488,1.54,-3.08,24.57
13.780,0.034160,-0.007808,-0.977952,0.98,-2.66,24.50
13.800,0.027816,-0.009272,-0.962824,0.35,-1.96,24.36
13.820,0.027816,-0.008784,-0.979416,-0.42,-3.29,24.43
13.840,0.029280,-0.008784,-0.969656,-1.05,-1.61,24.36
13.860,0.027816,-0.007320,-0.968680,1.54,-2.24,24.50
13.880,0.031720,-0.009760,-0.979416,0.91,-2.87,24.50
13.900,0.030256,-0.008296,-0.969168,1.19,-3.22,24.50
13.920,0.029768,-0.011224,-0.968192,0.14,-1.96,24.43
13.940,0.026840,-0.010736,-0.960872,1.26,-3.01,24.36
13.960,0.027328,-0.007320,-0.967216,0.28,-2.38,24.36
13.980,0.029768,-0.009272,-0.967216,0.28,-2.45,24.36
14.000,0.031720,-0.010248,-0.971608,0.49,-3.15,24.36
14.020,0.027816,-0.014152,-0.974048,0.00,-1.47,24.36
14.040,0.027816,-0.011712,-0.964776,1.82,-2.80,24.36
14.060,0.031232,-0.008784,-0.972096,0.91,-1.47,24.22
14.080,0.031720,-0.010736,-0.969168,0.70,-2.52,24.22
14.100,0.029768,-0.008784,-0.972096,17.85,-2.52,24.08
14.120,0.028304,-0.013176,-0.957944,0.21,-2.87,24.01
14.140,0.029768,-0.011712,-0.981368,0.28,-3.22,24.01
14.160,0.027328,-0.012200,-0.975512,0.84,-3.08,24.01
14.180,0.031232,-0.009272,-0.966240,1.26,-2.87,24.01
14.200,0.028792,-0.012200,-0.961360,0.28,-3.57,23.80
14.220,0.029280,-0.012688,-0.963312,1.26,-3.57,23.87
14.240,0.027816,-0.012688,-0.972584,0.98,-3.01,23.94
14.260,0.030256,-0.012200,-0.977952,-0.70,-2.94,23.73
14.280,0.027328,-0.010248,-0.975024,0.35,-2.38,23.59
14.300,0.031232,-0.011224,-0.975512,-0.21,-2.94,23.52
14.320,0.027816,-0.010248,-0.960872,1.12,-3.29,23.45
14.340,0.029280,-0.010248,-0.964776,0.91,-2.59,23.52
14.360,0.030256,-0.012688,-0.961360,1.40,-2.66,23.38
14.380,0.024888,-0.012688,-0.961360,1.26,-1.68,23.24
14.400,0.027816,-0.012688,-0.977464,0.84,-2.17,23.31
14.420,0.030256,-0.012200,-0.966240,1.12,-0.56,23.31
14.440,0.030256,-0.012688,-0.965264,-0.21,-2.73,23.17
14.460,0.029768,-0.012200,-0.949160,1.40,-2.73,23.31
14.480,0.029280,-0.012200,-0.975512,1.19,-1.82,23.24
14.500,0.027816,-0.009760,-0.970632,1.82,-2.66,23.24
14.520,0.030256,-0.009760,-0.963800,0.77,-1.96,23.31
14.540,0.026840,-0.009760,-0.971608,1.96,-3.08,23.38
14.560,0.029280,-0.015128,-0.963800,-0.77,-2.87,23.31
14.580,0.027328,-0.010736,-0.963800,0.70,-2.87,23.38
14.600,0.028304,-0.009760,-0.976488,0.91,-2.59,23.38
14.620,0.028304,-0.012200,-0.963312,0.42,-3.29,23.38
14.640,0.024888,-0.011712,-0.970632,1.19,-2.80,23.45
14.660,0.029768,-0.012200,-0.960872,0.98,-3.01,23.45
14.680,0.027328,-0.010248,-0.955992,1.05,-2.80,23.59
14.700,0.027328,-0.012200,-0.965264,1.26,-3.36,23.59
14.720,0.025376,-0.011712,-0.968680,0.91,-1.96,23.45
14.740,0.025864,-0.011224,-0.973560,1.33,-3.01,23.45
14.760,0.023424,-0.009760,-0.977464,0.00,-1.33,23.52
14.780,0.025376,-0.011224,-0.976488,0.63,-2.80,23.59
14.800,0.026840,-0.011224,-0.968192,1.54,-2.94,23.52
14.820,0.028304,-0.008296,-0.962336,0.77,-4.13,23.52
14.840,0.025864,-0.009272,-0.976976,0.91,-2.94,23.59
14.860,0.026840,-0.012200,-0.969168,1.54,-3.64,23.45
14.880,0.025376,-0.009760,-0.964288,1.40,-1.61,23.45
14.900,0.025376,-0.013176,-0.966240,0.14,-1.75,23.38
14.920,-1.296128,-1.305888,-0.991616,3.57,4.13,-8.61
14.940,0.053680,-0.112240,-1.018456,13.44,-13.23,-29.89
14.960,0.033184,-0.007320,-0.955992,3.92,-3.15,-30.10
14.980,0.028792,-0.007320,-0.972584,2.10,-2.31,-30.17
15.000,0.029768,-0.007808,-0.974048,2.03,-3.15,-29.82
15.020,0.030256,-0.006344,-0.958920,3.22,-3.15,-29.82
15.040,0.028304,-0.010736,-0.976976,1.61,-2.66,-30.03
15.060,0.028304,-0.010736,-0.963312,1.96,-3.71,-29.75
15.080,0.029768,-0.009272,-0.957456,1.12,-3.78,-29.82
15.100,0.030744,-0.008784,-0.973560,1.68,-2.52,-29.75
15.120,0.028792,-0.009272,-0.963800,1.61,-1.89,-29.68
15.140,0.032208,-0.008296,-0.964776,2.03,-3.99,-29.61
15.160,0.031232,-0.009760,-0.955504,2.10,-2.94,-29.68
15.180,0.029768,-0.011712,-0.957944,1.82,-2.10,-29.68
15.200,0.030744,-0.006832,-0.973560,2.52,-2.38,-29.61
15.220,0.032696,-0.007320,-0.973560,2.59,-2.87,-29.68
15.240,0.029768,-0.011224,-0.973560,2.66,-3.85,-29.61
15.260,0.031720,-0.012200,-0.970632,1.33,-3.43,-29.54
15.280,0.027816,-0.010248,-0.967216,2.03,-1.68,-29.40
15.300,0.029280,-0.005368,-0.977464,4.27,-3.57,-29.40
15.320,0.029280,-0.009272,-0.960872,2.94,-2.45,-29.47
15.340,0.034160,-0.012688,-0.966728,1.96,-3.01,-29.47
15.360,0.031232,-0.007320,-0.966240,2.80,-2.59,-29.19
15.380,0.031720,-0.008296,-0.970632,0.91,-3.22,-29.19
15.400,0.032208,-0.008296,-0.974536,3.50,-3.01,-29.12
15.420,0.027816,-0.009272,-0.961848,2.10,-2.31,-29.05
15.440,0.027328,-0.010248,-0.974048,1.96,-3.50,-29.12
15.460,0.027816,-0.007808,-0.974048,2.03,-2.94,-29.12
15.480,0.030744,-0.008784,-0.956968,1.40,-2.94,-29.05
15.500,0.030744,-0.008296,-0.971120,2.38,-2.73,-28.98
15.520,0.032208,-0.009272,-0.962336,1.33,-3.57,-28.84
15.540,0.030744,-0.009272,-0.965264,1.82,-3.08,-28.98
15.560,0.032696,-0.007320,-0.976000,2.38,-3.22,-28.98
15.580,0.029280,-0.008784,-0.956480,2.73,-2.38,-28.84
15.600,0.029768,-0.006832,-0.967704,1.96,-2.38,-28.77
15.620,0.030744,-0.008296,-0.970144,2.80,-4.20,-28.84
15.640,0.031720,-0.007808,-0.983808,1.75,-1.82,-28.91
15.660,0.031720,-0.006832,-0.967704,0.98,-3.92,-28.70
15.680,0.031232,-0.006832,-0.966728,2.10,-3.92,-28.70
15.700,0.033672,-0.007808,-0.977952,1.33,-3.92,-28.84
15.720,0.029768,-0.005368,-0.962336,3.08,-2.10,-29.05
15.740,0.031232,-0.009272,-0.959408,1.75,-2.66,-28.84
15.760,0.030744,-0.010248,-0.976000,2.10,-3.01,-28.91
15.780,0.028304,-0.008784,-0.964776,1.40,-2.03,-28.91
15.800,0.030744,-0.007808,-0.967216,1.47,-3.29,-28.91
15.820,0.030256,-0.008784,-0.974048,2.10,-3.36,-28.91
15.840,0.029768,-0.011224,-0.958432,1.96,-3.43,-28.84
15.860,0.033672,-0.006832,-0.972584,2.52,-2.80,-28.98
15.880,0.029768,-0.006832,-0.959896,1.89,-3.43,-28.84
15.900,0.030744,-0.011224,-0.978440,1.05,-2.73,-28.91
15.920,0.032208,-0.008296,-0.967216,1.89,-3.22,-28.98
15.940,0.030256,-0.003416,-0.968680,2.52,-2.38,-28.91
15.960,0.030744,-0.007808,-0.975024,2.31,-3.57,-28.98
15.980,0.031232,-0.006832,-0.969168,2.87,-3.57,-29.05
16.000,0.031232,-0.009272,-0.963800,2.03,-2.94,-29.05
16.020,0.030256,-0.008784,-0.969656,1.68,-2.94,-28.98
16.040,0.031720,-0.009272,-0.962336,2.52,-3.36,-29.19
16.060,0.030744,-0.006344,-0.967704,2.24,-3.92,-29.12
16.080,0.030256,-0.008784,-0.963312,2.87,-3.08,-29.26
16.100,0.028792,-0.007808,-0.980392,2.24,-1.96,-29.12
16.120,0.033184,-0.008784,-0.970144,2.80,-3.43,-29.12
16.140,0.030256,-0.005856,-0.968192,2.31,-2.73,-29.19
16.160,0.033672,-0.007320,-0.972584,1.61,-3.64,-29.26
16.180,0.031232,-0.006832,-0.971120,1.05,-3.57,-29.19
