time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
18.540,0.031232,0.003904,-0.976000,0.91,-3.08,-1.47
18.560,0.028792,0.005856,-0.975024,1.89,-3.29,-1.47
18.580,0.028304,0.005856,-0.984784,0.77,-2.52,-1.40
18.600,0.029280,0.008784,-0.967704,1.68,-2.87,-1.26
18.620,0.028792,0.006344,-0.977464,1.89,-3.15,-1.47
18.640,0.030256,0.003904,-0.971608,1.47,-2.94,-1.33
18.660,0.026840,0.005368,-0.977952,2.10,-3.64,-1.33
18.680,0.027328,0.004392,-0.968192,1.47,-2.38,-1.26
18.700,0.028792,0.004880,-0.979416,1.68,-3.15,-1.26
18.720,0.027816,0.005856,-0.979904,1.40,-2.24,-1.12
18.740,0.028304,0.002440,-0.973560,1.68,-2.94,-1.12
18.760,0.027816,0.004392,-0.967704,0.63,-3.36,-1.12
18.780,0.025864,0.001952,-0.974048,0.21,-2.24,-1.12
18.800,0.028792,0.001952,-0.979416,0.28,-3.01,-1.26
18.820,0.027816,0.005856,-0.980880,1.68,-2.73,-1.12
18.840,0.028304,0.005368,-0.979416,1.68,-2.94,-1.12
18.860,0.027328,0.004880,-0.966240,0.77,-2.80,-1.19
18.880,0.028792,0.003416,-0.974048,0.91,-3.15,-1.19
18.900,0.026352,0.006832,-0.990640,1.96,-3.78,-1.19
18.920,0.028792,0.000976,-0.981856,1.54,-3.50,-1.12
18.940,0.025864,0.006344,-0.962824,3.08,-2.80,-1.19
18.960,0.026352,0.001464,-0.970632,1.05,-2.38,-1.19
18.980,0.029280,0.005368,-0.982344,1.61,-3.36,-1.33
19.000,0.025864,0.003904,-0.975024,1.40,-4.06,-1.33
19.020,0.025864,0.006832,-0.985760,0.07,-2.59,-1.47
19.040,0.024400,0.004880,-0.980392,2.52,-3.15,-1.54
19.060,0.028304,0.002928,-0.979416,2.24,-3.43,-1.40
19.080,0.029280,0.002440,-0.972584,0.21,-4.20,-1.54
19.100,0.026840,0.003904,-0.981368,1.61,-3.29,-1.61
19.120,0.027816,0.000976,-0.972096,1.05,-3.22,-1.61
19.140,0.027328,0.004880,-0.971608,1.82,-3.64,-1.61
19.160,0.030744,0.006344,-0.987224,1.68,-3.29,-1.54
19.180,0.029768,0.006832,-0.986736,2.66,-3.15,-1.68
19.200,0.027816,0.004880,-0.970144,2.10,-2.59,-1.61
19.220,0.029768,0.003904,-0.971608,1.19,-3.85,-1.75
19.240,0.028792,0.003416,-0.979416,1.33,-2.87,-1.75
19.260,0.028304,0.004392,-0.978928,0.49,-2.80,-1.82
19.280,0.028304,0.002440,-0.984296,0.91,-3.22,-1.82
19.300,0.029280,0.003416,-0.978440,1.68,-3.36,-1.82
19.320,0.024888,0.000976,-0.975024,2.38,-1.75,-1.82
19.340,0.029280,0.004392,-0.982344,2.52,-4.62,-1.96
19.360,0.025864,0.002440,-0.982344,0.56,-2.59,-1.89
19.380,0.026840,0.003416,-0.982344,0.35,-3.29,-2.03
19.400,0.027816,0.002928,-0.982344,1.96,-2.59,-1.96
19.420,0.024400,0.006344,-0.991616,1.19,-2.87,-1.96
19.440,0.025376,0.005368,-0.991128,1.54,-2.80,-2.03
19.460,0.030744,0.001464,-0.982832,0.70,-3.64,-2.10
19.480,0.029280,0.002928,-0.981368,2.03,-2.31,-2.10
19.500,0.029768,0.005856,-0.986248,1.54,-3.36,-2.03
19.520,0.028304,0.002928,-0.991128,0.84,-2.94,-1.89
19.540,0.026840,0.003904,-0.988688,2.52,-2.03,-2.10
19.560,0.030744,0.007808,-0.981856,0.49,-3.57,-2.10
19.580,0.028792,0.003416,-0.991128,0.84,-3.43,-1.96
19.600,0.027328,0.007320,-0.979904,1.68,-2.59,-2.03
19.620,0.027816,0.005856,-0.989176,2.45,-2.24,-2.03
19.640,0.030256,0.005368,-0.980392,0.35,-2.73,-2.10
19.660,0.029280,0.003416,-0.987712,0.98,-2.52,-2.10
19.680,0.028792,0.005368,-0.995032,2.94,-2.80,-2.03
19.700,0.026840,0.005856,-0.992104,1.54,-2.45,-2.03
19.720,0.029280,0.005856,-0.992592,0.70,-3.36,-2.03
19.740,0.027816,0.005856,-0.974048,1.47,-2.87,-1.96
19.760,0.026352,0.002928,-0.979904,2.73,-3.92,-2.03
19.780,0.028304,0.005856,-0.991128,0.98,-3.08,-2.17
19.800,0.027816,0.004392,-0.990152,1.61,-3.08,-1.96
19.820,0.027816,0.007808,-0.992592,1.82,-2.94,-1.89
19.840,0.027816,0.004880,-0.994544,2.24,-2.17,-1.96
19.860,0.028792,0.003416,-0.983320,1.61,-3.64,-1.75
19.880,0.026352,0.003416,-0.982832,0.70,-2.73,-1.82
19.900,0.026352,0.004880,-0.981856,2.17,-2.31,-1.82
19.920,0.027816,0.006344,-0.981368,1.33,-2.59,-1.82
19.940,0.028304,0.004880,-0.983808,0.63,-2.87,-1.82
19.960,0.027328,0.004880,-0.982832,1.26,-3.22,-1.96
19.980,0.028304,0.003416,-0.980392,1.40,-3.01,-1.89
